UNIQUE_ID,NAICS_CODE,FIRM_SIZE_ALPHA,DESCRIPTION,Firms,Employment,Payroll
327000i,327,i,Nonmetallic Mineral Product Manufacturing,246.0,170245.0,9054050.0
327100a,3271,a,Clay Product and Refractory Manufacturing,995.0,32603.0,1466433.0
327100b,3271,b,Clay Product and Refractory Manufacturing,461.0,756.0,20670.0
327100c,3271,c,Clay Product and Refractory Manufacturing,139.0,930.0,25314.0
327100d,3271,d,Clay Product and Refractory Manufacturing,107.0,1477.0,56174.0
327100e,3271,e,Clay Product and Refractory Manufacturing,707.0,3163.0,102158.0
327100f,3271,f,Clay Product and Refractory Manufacturing,181.0,7579.0,312075.0
327100g,3271,g,Clay Product and Refractory Manufacturing,61.0,7268.0,316378.0
327100h,3271,h,Clay Product and Refractory Manufacturing,949.0,18010.0,730611.0
327100i,3271,i,Clay Product and Refractory Manufacturing,46.0,14593.0,735822.0
327110a,32711,a,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",595.0,12412.0,507981.0
327110b,32711,b,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",348.0,572.0,12509.0
327110c,32711,c,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",87.0,571.0,13084.0
327110d,32711,d,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",58.0,828.0,23615.0
327110e,32711,e,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",493.0,1971.0,49208.0
327110f,32711,f,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",66.0,2675.0,97950.0
327110g,32711,g,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",20.0,2332.0,92229.0
327110h,32711,h,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",579.0,6978.0,239387.0
327110i,32711,i,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",16.0,5434.0,268594.0
327120a,32712,a,Clay Building Material and Refractories Manufacturing,401.0,20191.0,958452.0
327120b,32712,b,Clay Building Material and Refractories Manufacturing,113.0,184.0,8161.0
327120c,32712,c,Clay Building Material and Refractories Manufacturing,52.0,359.0,12230.0
327120d,32712,d,Clay Building Material and Refractories Manufacturing,49.0,649.0,32559.0
327120e,32712,e,Clay Building Material and Refractories Manufacturing,214.0,1192.0,52950.0
327120f,32712,f,Clay Building Material and Refractories Manufacturing,115.0,4904.0,214125.0
327120g,32712,g,Clay Building Material and Refractories Manufacturing,41.0,4936.0,224149.0
327120h,32712,h,Clay Building Material and Refractories Manufacturing,370.0,11032.0,491224.0
327120i,32712,i,Clay Building Material and Refractories Manufacturing,31.0,9159.0,467228.0
327200a,3272,a,Glass and Glass Product Manufacturing,1487.0,85499.0,4211101.0
327200b,3272,b,Glass and Glass Product Manufacturing,730.0,1285.0,44301.0
327200c,3272,c,Glass and Glass Product Manufacturing,237.0,1550.0,53028.0
327200d,3272,d,Glass and Glass Product Manufacturing,162.0,2232.0,88508.0
327200e,3272,e,Glass and Glass Product Manufacturing,1129.0,5067.0,185837.0
327200f,3272,f,Glass and Glass Product Manufacturing,213.0,8677.0,375016.0
327200g,3272,g,Glass and Glass Product Manufacturing,76.0,10220.0,454305.0
327200h,3272,h,Glass and Glass Product Manufacturing,1418.0,23964.0,1015158.0
327200i,3272,i,Glass and Glass Product Manufacturing,69.0,61535.0,3195943.0
327210a,32721,a,Glass and Glass Product Manufacturing,1487.0,85499.0,4211101.0
327210b,32721,b,Glass and Glass Product Manufacturing,730.0,1285.0,44301.0
327210c,32721,c,Glass and Glass Product Manufacturing,237.0,1550.0,53028.0
327210d,32721,d,Glass and Glass Product Manufacturing,162.0,2232.0,88508.0
327210e,32721,e,Glass and Glass Product Manufacturing,1129.0,5067.0,185837.0
327210f,32721,f,Glass and Glass Product Manufacturing,213.0,8677.0,375016.0
327210g,32721,g,Glass and Glass Product Manufacturing,76.0,10220.0,454305.0
327210h,32721,h,Glass and Glass Product Manufacturing,1418.0,23964.0,1015158.0
327210i,32721,i,Glass and Glass Product Manufacturing,69.0,61535.0,3195943.0
327211a,327211,a,Flat Glass Manufacturing,65.0,9412.0,486256.0
327211b,327211,b,Flat Glass Manufacturing,23.0,39.0,1212.0
327211c,327211,c,Flat Glass Manufacturing,6.0,39.0,851.0
327211d,327211,d,Flat Glass Manufacturing,5.0,64.0,2343.0
327211e,327211,e,Flat Glass Manufacturing,34.0,142.0,4406.0
327211f,327211,f,Flat Glass Manufacturing,14.0,499.0,22556.0
327211g,327211,g,Flat Glass Manufacturing,7.0,816.0,38898.0
327211h,327211,h,Flat Glass Manufacturing,55.0,1457.0,65860.0
327211i,327211,i,Flat Glass Manufacturing,10.0,7955.0,420396.0
327212a,327212,a,Other Pressed and Blown Glass and Glassware Manufacturing,408.0,14575.0,708737.0
327212b,327212,b,Other Pressed and Blown Glass and Glassware Manufacturing,224.0,376.0,12497.0
327212c,327212,c,Other Pressed and Blown Glass and Glassware Manufacturing,69.0,451.0,14579.0
327212d,327212,d,Other Pressed and Blown Glass and Glassware Manufacturing,47.0,598.0,22576.0
327212e,327212,e,Other Pressed and Blown Glass and Glassware Manufacturing,340.0,1425.0,49652.0
327212f,327212,f,Other Pressed and Blown Glass and Glassware Manufacturing,36.0,1423.0,62924.0
327212g,327212,g,Other Pressed and Blown Glass and Glassware Manufacturing,9.0,1201.0,50889.0
327212h,327212,h,Other Pressed and Blown Glass and Glassware Manufacturing,385.0,4049.0,163465.0
327212i,327212,i,Other Pressed and Blown Glass and Glassware Manufacturing,23.0,10526.0,545272.0
327213a,327213,a,Glass Container Manufacturing,36.0,0.0,0.0
327213b,327213,b,Glass Container Manufacturing,10.0,12.0,611.0
327213c,327213,c,Glass Container Manufacturing,5.0,27.0,1375.0
327213d,327213,d,Glass Container Manufacturing,4.0,50.0,1803.0
327213e,327213,e,Glass Container Manufacturing,19.0,89.0,3789.0
327213f,327213,f,Glass Container Manufacturing,4.0,167.0,5683.0
327213g,327213,g,Glass Container Manufacturing,6.0,1473.0,65081.0
327213h,327213,h,Glass Container Manufacturing,29.0,1729.0,74553.0
327213i,327213,i,Glass Container Manufacturing,7.0,0.0,0.0
327215a,327215,a,Glass Product Manufacturing Made of Purchased Glass,1000.0,46806.0,2141295.0
327215b,327215,b,Glass Product Manufacturing Made of Purchased Glass,473.0,858.0,29981.0
327215c,327215,c,Glass Product Manufacturing Made of Purchased Glass,157.0,1033.0,36223.0
327215d,327215,d,Glass Product Manufacturing Made of Purchased Glass,107.0,1520.0,61786.0
327215e,327215,e,Glass Product Manufacturing Made of Purchased Glass,737.0,3411.0,127990.0
327215f,327215,f,Glass Product Manufacturing Made of Purchased Glass,160.0,6588.0,283853.0
327215g,327215,g,Glass Product Manufacturing Made of Purchased Glass,56.0,6730.0,299437.0
327215h,327215,h,Glass Product Manufacturing Made of Purchased Glass,953.0,16729.0,711280.0
327215i,327215,i,Glass Product Manufacturing Made of Purchased Glass,47.0,30077.0,1430015.0
327300a,3273,a,Cement and Concrete Product Manufacturing,4270.0,149551.0,7339139.0
327300b,3273,b,Cement and Concrete Product Manufacturing,1147.0,2132.0,103742.0
327300c,3273,c,Cement and Concrete Product Manufacturing,822.0,5618.0,223848.0
327300d,3273,d,Cement and Concrete Product Manufacturing,862.0,11798.0,508531.0
327300e,3273,e,Cement and Concrete Product Manufacturing,2831.0,19548.0,836121.0
327300f,3273,f,Cement and Concrete Product Manufacturing,1092.0,40586.0,1920088.0
327300g,3273,g,Cement and Concrete Product Manufacturing,255.0,33225.0,1654585.0
327300h,3273,h,Cement and Concrete Product Manufacturing,4178.0,93359.0,4410794.0
327300i,3273,i,Cement and Concrete Product Manufacturing,92.0,56192.0,2928345.0
327310a,32731,a,Cement Manufacturing,115.0,12603.0,857748.0
327310b,32731,b,Cement Manufacturing,26.0,0.0,1989.0
327310c,32731,c,Cement Manufacturing,21.0,149.0,5749.0
327310d,32731,d,Cement Manufacturing,14.0,189.0,6942.0
327310e,32731,e,Cement Manufacturing,61.0,391.0,14680.0
327310f,32731,f,Cement Manufacturing,16.0,469.0,22219.0
327310g,32731,g,Cement Manufacturing,13.0,0.0,0.0
327310h,32731,h,Cement Manufacturing,90.0,2010.0,111037.0
327310i,32731,i,Cement Manufacturing,25.0,10593.0,746711.0
327320a,32732,a,Ready-Mix Concrete Manufacturing,2068.0,66822.0,3335900.0
327320b,32732,b,Ready-Mix Concrete Manufacturing,489.0,847.0,51087.0
327320c,32732,c,Ready-Mix Concrete Manufacturing,353.0,2447.0,103158.0
327320d,32732,d,Ready-Mix Concrete Manufacturing,445.0,6175.0,280816.0
327320e,32732,e,Ready-Mix Concrete Manufacturing,1287.0,9469.0,435061.0
327320f,32732,f,Ready-Mix Concrete Manufacturing,593.0,21243.0,1074075.0
327320g,32732,g,Ready-Mix Concrete Manufacturing,136.0,13885.0,731656.0
327320h,32732,h,Ready-Mix Concrete Manufacturing,2016.0,44597.0,2240792.0
327320i,32732,i,Ready-Mix Concrete Manufacturing,52.0,22225.0,1095108.0
327330a,32733,a,"Concrete Pipe, Brick, and Block Manufacturing",636.0,22942.0,1101930.0
327330b,32733,b,"Concrete Pipe, Brick, and Block Manufacturing",133.0,238.0,13163.0
327330c,32733,c,"Concrete Pipe, Brick, and Block Manufacturing",126.0,835.0,35444.0
327330d,32733,d,"Concrete Pipe, Brick, and Block Manufacturing",118.0,1634.0,72528.0
327330e,32733,e,"Concrete Pipe, Brick, and Block Manufacturing",377.0,2707.0,121135.0
327330f,32733,f,"Concrete Pipe, Brick, and Block Manufacturing",171.0,5893.0,278656.0
327330g,32733,g,"Concrete Pipe, Brick, and Block Manufacturing",56.0,5449.0,284786.0
327330h,32733,h,"Concrete Pipe, Brick, and Block Manufacturing",604.0,14049.0,684577.0
327330i,32733,i,"Concrete Pipe, Brick, and Block Manufacturing",32.0,8893.0,417353.0
327331a,327331,a,Concrete Block and Brick Manufacturing,490.0,14478.0,692416.0
327331b,327331,b,Concrete Block and Brick Manufacturing,111.0,205.0,10407.0
327331c,327331,c,Concrete Block and Brick Manufacturing,99.0,659.0,26508.0
327331d,327331,d,Concrete Block and Brick Manufacturing,93.0,1292.0,53985.0
327331e,327331,e,Concrete Block and Brick Manufacturing,303.0,2156.0,90900.0
327331f,327331,f,Concrete Block and Brick Manufacturing,120.0,3784.0,178185.0
327331g,327331,g,Concrete Block and Brick Manufacturing,42.0,3825.0,205078.0
327331h,327331,h,Concrete Block and Brick Manufacturing,465.0,9765.0,474163.0
327331i,327331,i,Concrete Block and Brick Manufacturing,25.0,0.0,218253.0
327332a,327332,a,Concrete Pipe Manufacturing,155.0,8464.0,409514.0
327332b,327332,b,Concrete Pipe Manufacturing,22.0,33.0,2756.0
327332c,327332,c,Concrete Pipe Manufacturing,27.0,176.0,8936.0
327332d,327332,d,Concrete Pipe Manufacturing,27.0,342.0,18543.0
327332e,327332,e,Concrete Pipe Manufacturing,76.0,551.0,30235.0
327332f,327332,f,Concrete Pipe Manufacturing,51.0,2109.0,100471.0
327332g,327332,g,Concrete Pipe Manufacturing,17.0,0.0,79708.0
327332h,327332,h,Concrete Pipe Manufacturing,144.0,4284.0,210414.0
327332i,327332,i,Concrete Pipe Manufacturing,11.0,4180.0,199100.0
327390a,32739,a,Other Concrete Product Manufacturing,1579.0,47184.0,2043561.0
327390b,32739,b,Other Concrete Product Manufacturing,499.0,994.0,37503.0
327390c,32739,c,Other Concrete Product Manufacturing,322.0,2187.0,79497.0
327390d,32739,d,Other Concrete Product Manufacturing,285.0,3800.0,148245.0
327390e,32739,e,Other Concrete Product Manufacturing,1106.0,6981.0,265245.0
327390f,32739,f,Other Concrete Product Manufacturing,340.0,12981.0,545138.0
327390g,32739,g,Other Concrete Product Manufacturing,92.0,12741.0,564005.0
327390h,32739,h,Other Concrete Product Manufacturing,1538.0,32703.0,1374388.0
327390i,32739,i,Other Concrete Product Manufacturing,41.0,14481.0,669173.0
327400a,3274,a,Lime and Gypsum Product Manufacturing,171.0,12017.0,719210.0
327400b,3274,b,Lime and Gypsum Product Manufacturing,64.0,0.0,4561.0
327400c,3274,c,Lime and Gypsum Product Manufacturing,27.0,175.0,7023.0
327400d,3274,d,Lime and Gypsum Product Manufacturing,27.0,386.0,12928.0
327400e,3274,e,Lime and Gypsum Product Manufacturing,118.0,687.0,24512.0
327400f,3274,f,Lime and Gypsum Product Manufacturing,23.0,799.0,35860.0
327400g,3274,g,Lime and Gypsum Product Manufacturing,9.0,1166.0,63693.0
327400h,3274,h,Lime and Gypsum Product Manufacturing,150.0,2652.0,124065.0
327400i,3274,i,Lime and Gypsum Product Manufacturing,21.0,9365.0,595145.0
327410a,32741,a,Lime Manufacturing,36.0,4328.0,262123.0
327410b,32741,b,Lime Manufacturing,9.0,0.0,630.0
327410c,32741,c,Lime Manufacturing,2.0,0.0,0.0
327410d,32741,d,Lime Manufacturing,3.0,0.0,0.0
327410e,32741,e,Lime Manufacturing,14.0,0.0,3018.0
327410f,32741,f,Lime Manufacturing,6.0,204.0,12764.0
327410g,32741,g,Lime Manufacturing,6.0,625.0,32904.0
327410h,32741,h,Lime Manufacturing,26.0,904.0,48686.0
327410i,32741,i,Lime Manufacturing,10.0,3424.0,213437.0
327420a,32742,a,Gypsum Product Manufacturing,135.0,7689.0,457087.0
327420b,32742,b,Gypsum Product Manufacturing,55.0,0.0,3931.0
327420c,32742,c,Gypsum Product Manufacturing,25.0,163.0,6467.0
327420d,32742,d,Gypsum Product Manufacturing,24.0,341.0,11096.0
327420e,32742,e,Gypsum Product Manufacturing,104.0,612.0,21494.0
327420f,32742,f,Gypsum Product Manufacturing,17.0,595.0,23096.0
327420g,32742,g,Gypsum Product Manufacturing,3.0,0.0,0.0
327420h,32742,h,Gypsum Product Manufacturing,124.0,1748.0,75379.0
327420i,32742,i,Gypsum Product Manufacturing,11.0,5941.0,381708.0
327900a,3279,a,Other Nonmetallic Mineral Product Manufacturing,2650.0,70179.0,3483694.0
327900b,3279,b,Other Nonmetallic Mineral Product Manufacturing,939.0,1821.0,74593.0
327900c,3279,c,Other Nonmetallic Mineral Product Manufacturing,550.0,3677.0,134588.0
327900d,3279,d,Other Nonmetallic Mineral Product Manufacturing,473.0,6312.0,246777.0
327900e,3279,e,Other Nonmetallic Mineral Product Manufacturing,1962.0,11810.0,455958.0
327900f,3279,f,Other Nonmetallic Mineral Product Manufacturing,499.0,18248.0,801210.0
327900g,3279,g,Other Nonmetallic Mineral Product Manufacturing,102.0,11561.0,627731.0
327900h,3279,h,Other Nonmetallic Mineral Product Manufacturing,2563.0,41619.0,1884899.0
327900i,3279,i,Other Nonmetallic Mineral Product Manufacturing,87.0,28560.0,1598795.0
327910a,32791,a,Abrasive Product Manufacturing,253.0,12954.0,753608.0
327910b,32791,b,Abrasive Product Manufacturing,53.0,117.0,5120.0
327910c,32791,c,Abrasive Product Manufacturing,42.0,295.0,15554.0
327910d,32791,d,Abrasive Product Manufacturing,56.0,775.0,35122.0
327910e,32791,e,Abrasive Product Manufacturing,151.0,1187.0,55796.0
327910f,32791,f,Abrasive Product Manufacturing,75.0,2747.0,130681.0
327910g,32791,g,Abrasive Product Manufacturing,18.0,3146.0,233786.0
327910h,32791,h,Abrasive Product Manufacturing,244.0,7080.0,420263.0
327910i,32791,i,Abrasive Product Manufacturing,9.0,0.0,0.0
327990a,32799,a,All Other Nonmetallic Mineral Product Manufacturing,2401.0,57225.0,2730086.0
327990b,32799,b,All Other Nonmetallic Mineral Product Manufacturing,886.0,1704.0,69473.0
327990c,32799,c,All Other Nonmetallic Mineral Product Manufacturing,508.0,3382.0,119034.0
327990d,32799,d,All Other Nonmetallic Mineral Product Manufacturing,417.0,5537.0,211655.0
327990e,32799,e,All Other Nonmetallic Mineral Product Manufacturing,1811.0,10623.0,400162.0
327990f,32799,f,All Other Nonmetallic Mineral Product Manufacturing,426.0,15501.0,670529.0
327990g,32799,g,All Other Nonmetallic Mineral Product Manufacturing,84.0,8415.0,393945.0
327990h,32799,h,All Other Nonmetallic Mineral Product Manufacturing,2321.0,34539.0,1464636.0
327990i,32799,i,All Other Nonmetallic Mineral Product Manufacturing,80.0,22686.0,1265450.0
327991a,327991,a,Cut Stone and Stone Product Manufacturing,1780.0,25680.0,1030416.0
327991b,327991,b,Cut Stone and Stone Product Manufacturing,701.0,1374.0,49552.0
327991c,327991,c,Cut Stone and Stone Product Manufacturing,407.0,2697.0,92003.0
327991d,327991,d,Cut Stone and Stone Product Manufacturing,331.0,4365.0,162317.0
327991e,327991,e,Cut Stone and Stone Product Manufacturing,1439.0,8436.0,303872.0
327991f,327991,f,Cut Stone and Stone Product Manufacturing,293.0,10670.0,431591.0
327991g,327991,g,Cut Stone and Stone Product Manufacturing,32.0,3287.0,153286.0
327991h,327991,h,Cut Stone and Stone Product Manufacturing,1764.0,22393.0,888749.0
327991i,327991,i,Cut Stone and Stone Product Manufacturing,16.0,3287.0,141667.0
327992a,327992,a,Ground or Treated Mineral and Earth Manufacturing,149.0,6952.0,391603.0
327992b,327992,b,Ground or Treated Mineral and Earth Manufacturing,30.0,0.0,3918.0
327992c,327992,c,Ground or Treated Mineral and Earth Manufacturing,18.0,0.0,6223.0
327992d,327992,d,Ground or Treated Mineral and Earth Manufacturing,14.0,179.0,7419.0
327992e,327992,e,Ground or Treated Mineral and Earth Manufacturing,62.0,347.0,17560.0
327992f,327992,f,Ground or Treated Mineral and Earth Manufacturing,36.0,1318.0,71767.0
327992g,327992,g,Ground or Treated Mineral and Earth Manufacturing,20.0,1699.0,78385.0
327992h,327992,h,Ground or Treated Mineral and Earth Manufacturing,118.0,3364.0,167712.0
327992i,327992,i,Ground or Treated Mineral and Earth Manufacturing,31.0,3588.0,223891.0
327993a,327993,a,Mineral Wool Manufacturing,189.0,14030.0,792034.0
327993b,327993,b,Mineral Wool Manufacturing,50.0,99.0,6060.0
327993c,327993,c,Mineral Wool Manufacturing,33.0,219.0,7767.0
327993d,327993,d,Mineral Wool Manufacturing,26.0,352.0,13977.0
327993e,327993,e,Mineral Wool Manufacturing,109.0,670.0,27804.0
327993f,327993,f,Mineral Wool Manufacturing,47.0,1724.0,76333.0
327993g,327993,g,Mineral Wool Manufacturing,15.0,1619.0,70532.0
327993h,327993,h,Mineral Wool Manufacturing,171.0,4013.0,174669.0
327993i,327993,i,Mineral Wool Manufacturing,18.0,10017.0,617365.0
327999a,327999,a,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,299.0,10563.0,516033.0
327999b,327999,b,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,105.0,0.0,9943.0
327999c,327999,c,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,50.0,342.0,13041.0
327999d,327999,d,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,46.0,641.0,27942.0
327999e,327999,e,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,201.0,1170.0,50926.0
327999f,327999,f,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,51.0,1789.0,90838.0
327999g,327999,g,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,20.0,1810.0,91742.0
327999h,327999,h,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,272.0,4769.0,233506.0
327999i,327999,i,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,27.0,5794.0,282527.0
331000a,331,a,Primary Metal Manufacturing,3624.0,393345.0,23563778.0
331000b,331,b,Primary Metal Manufacturing,893.0,1662.0,108502.0
331000c,331,c,Primary Metal Manufacturing,496.0,3331.0,141702.0
331000d,331,d,Primary Metal Manufacturing,464.0,6263.0,286997.0
331000e,331,e,Primary Metal Manufacturing,1853.0,11256.0,537201.0
331000f,331,f,Primary Metal Manufacturing,967.0,44125.0,2015099.0
331000g,331,g,Primary Metal Manufacturing,475.0,78342.0,3820980.0
331000h,331,h,Primary Metal Manufacturing,3295.0,133723.0,6373280.0
331000i,331,i,Primary Metal Manufacturing,329.0,259622.0,17190498.0
331100a,3311,a,Iron and Steel Mills and Ferroalloy Manufacturing,383.0,102778.0,8013056.0
331100b,3311,b,Iron and Steel Mills and Ferroalloy Manufacturing,119.0,104.0,18770.0
331100c,3311,c,Iron and Steel Mills and Ferroalloy Manufacturing,24.0,152.0,4520.0
331100d,3311,d,Iron and Steel Mills and Ferroalloy Manufacturing,33.0,432.0,21911.0
331100e,3311,e,Iron and Steel Mills and Ferroalloy Manufacturing,176.0,688.0,45201.0
331100f,3311,f,Iron and Steel Mills and Ferroalloy Manufacturing,73.0,3213.0,178132.0
331100g,3311,g,Iron and Steel Mills and Ferroalloy Manufacturing,60.0,7739.0,444796.0
331100h,3311,h,Iron and Steel Mills and Ferroalloy Manufacturing,309.0,11640.0,668129.0
331100i,3311,i,Iron and Steel Mills and Ferroalloy Manufacturing,74.0,91138.0,7344927.0
331110a,33111,a,Iron and Steel Mills and Ferroalloy Manufacturing,383.0,102778.0,8013056.0
331110b,33111,b,Iron and Steel Mills and Ferroalloy Manufacturing,119.0,104.0,18770.0
331110c,33111,c,Iron and Steel Mills and Ferroalloy Manufacturing,24.0,152.0,4520.0
331110d,33111,d,Iron and Steel Mills and Ferroalloy Manufacturing,33.0,432.0,21911.0
331110e,33111,e,Iron and Steel Mills and Ferroalloy Manufacturing,176.0,688.0,45201.0
331110f,33111,f,Iron and Steel Mills and Ferroalloy Manufacturing,73.0,3213.0,178132.0
331110g,33111,g,Iron and Steel Mills and Ferroalloy Manufacturing,60.0,7739.0,444796.0
331110h,33111,h,Iron and Steel Mills and Ferroalloy Manufacturing,309.0,11640.0,668129.0
331110i,33111,i,Iron and Steel Mills and Ferroalloy Manufacturing,74.0,91138.0,7344927.0
331200a,3312,a,Steel Product Manufacturing from Purchased Steel,536.0,48221.0,2694636.0
331200b,3312,b,Steel Product Manufacturing from Purchased Steel,128.0,240.0,13581.0
331200c,3312,c,Steel Product Manufacturing from Purchased Steel,59.0,386.0,18207.0
331200d,3312,d,Steel Product Manufacturing from Purchased Steel,50.0,648.0,30357.0
331200e,3312,e,Steel Product Manufacturing from Purchased Steel,237.0,1274.0,62145.0
331200f,3312,f,Steel Product Manufacturing from Purchased Steel,131.0,5916.0,292106.0
331200g,3312,g,Steel Product Manufacturing from Purchased Steel,90.0,14533.0,739322.0
331200h,3312,h,Steel Product Manufacturing from Purchased Steel,458.0,21723.0,1093573.0
331200i,3312,i,Steel Product Manufacturing from Purchased Steel,78.0,26498.0,1601063.0
331210a,33121,a,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,181.0,26089.0,1574917.0
331210b,33121,b,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,29.0,0.0,3268.0
331210c,33121,c,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,13.0,0.0,4596.0
331210d,33121,d,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,13.0,167.0,8324.0
331210e,33121,e,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,55.0,294.0,16188.0
331210f,33121,f,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,44.0,1989.0,102811.0
331210g,33121,g,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,41.0,7710.0,428095.0
331210h,33121,h,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,140.0,9993.0,547094.0
331210i,33121,i,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,41.0,16096.0,1027823.0
331220a,33122,a,Rolling and Drawing of Purchased Steel,363.0,22132.0,1119719.0
331220b,33122,b,Rolling and Drawing of Purchased Steel,99.0,198.0,10313.0
331220c,33122,c,Rolling and Drawing of Purchased Steel,46.0,301.0,13611.0
331220d,33122,d,Rolling and Drawing of Purchased Steel,37.0,481.0,22033.0
331220e,33122,e,Rolling and Drawing of Purchased Steel,182.0,980.0,45957.0
331220f,33122,f,Rolling and Drawing of Purchased Steel,87.0,3927.0,189295.0
331220g,33122,g,Rolling and Drawing of Purchased Steel,50.0,6823.0,311227.0
331220h,33122,h,Rolling and Drawing of Purchased Steel,319.0,11730.0,546479.0
331220i,33122,i,Rolling and Drawing of Purchased Steel,44.0,10402.0,573240.0
331221a,331221,a,Rolled Steel Shape Manufacturing,144.0,7559.0,440931.0
331221b,331221,b,Rolled Steel Shape Manufacturing,31.0,67.0,2749.0
331221c,331221,c,Rolled Steel Shape Manufacturing,16.0,96.0,5617.0
331221d,331221,d,Rolled Steel Shape Manufacturing,19.0,237.0,10092.0
331221e,331221,e,Rolled Steel Shape Manufacturing,66.0,400.0,18458.0
331221f,331221,f,Rolled Steel Shape Manufacturing,37.0,1835.0,95200.0
331221g,331221,g,Rolled Steel Shape Manufacturing,21.0,1747.0,90547.0
331221h,331221,h,Rolled Steel Shape Manufacturing,124.0,3982.0,204205.0
331221i,331221,i,Rolled Steel Shape Manufacturing,20.0,3577.0,236726.0
331222a,331222,a,Steel Wire Drawing,224.0,14573.0,678788.0
331222b,331222,b,Steel Wire Drawing,68.0,131.0,7564.0
331222c,331222,c,Steel Wire Drawing,30.0,205.0,7994.0
331222d,331222,d,Steel Wire Drawing,18.0,244.0,11941.0
331222e,331222,e,Steel Wire Drawing,116.0,580.0,27499.0
331222f,331222,f,Steel Wire Drawing,50.0,2092.0,94095.0
331222g,331222,g,Steel Wire Drawing,30.0,5076.0,220680.0
331222h,331222,h,Steel Wire Drawing,196.0,7748.0,342274.0
331222i,331222,i,Steel Wire Drawing,28.0,6825.0,336514.0
331300a,3313,a,Alumina and Aluminum Production and Processing,400.0,56125.0,3214829.0
331300b,3313,b,Alumina and Aluminum Production and Processing,91.0,175.0,7219.0
331300c,3313,c,Alumina and Aluminum Production and Processing,47.0,289.0,14145.0
331300d,3313,d,Alumina and Aluminum Production and Processing,39.0,522.0,22737.0
331300e,3313,e,Alumina and Aluminum Production and Processing,177.0,986.0,44101.0
331300f,3313,f,Alumina and Aluminum Production and Processing,96.0,4725.0,211927.0
331300g,3313,g,Alumina and Aluminum Production and Processing,64.0,10088.0,482010.0
331300h,3313,h,Alumina and Aluminum Production and Processing,337.0,15799.0,738038.0
331300i,3313,i,Alumina and Aluminum Production and Processing,63.0,40326.0,2476791.0
331310a,33131,a,Alumina and Aluminum Production and Processing,400.0,56125.0,3214829.0
331310b,33131,b,Alumina and Aluminum Production and Processing,91.0,175.0,7219.0
331310c,33131,c,Alumina and Aluminum Production and Processing,47.0,289.0,14145.0
331310d,33131,d,Alumina and Aluminum Production and Processing,39.0,522.0,22737.0
331310e,33131,e,Alumina and Aluminum Production and Processing,177.0,986.0,44101.0
331310f,33131,f,Alumina and Aluminum Production and Processing,96.0,4725.0,211927.0
331310g,33131,g,Alumina and Aluminum Production and Processing,64.0,10088.0,482010.0
331310h,33131,h,Alumina and Aluminum Production and Processing,337.0,15799.0,738038.0
331310i,33131,i,Alumina and Aluminum Production and Processing,63.0,40326.0,2476791.0
331313a,331313,a,Alumina Refining and Primary Aluminum Production,52.0,8004.0,540302.0
331313b,331313,b,Alumina Refining and Primary Aluminum Production,15.0,24.0,1385.0
331313c,331313,c,Alumina Refining and Primary Aluminum Production,9.0,0.0,2215.0
331313d,331313,d,Alumina Refining and Primary Aluminum Production,1.0,0.0,0.0
331313e,331313,e,Alumina Refining and Primary Aluminum Production,25.0,91.0,4710.0
331313f,331313,f,Alumina Refining and Primary Aluminum Production,9.0,374.0,18993.0
331313g,331313,g,Alumina Refining and Primary Aluminum Production,4.0,196.0,11995.0
331313h,331313,h,Alumina Refining and Primary Aluminum Production,38.0,661.0,35698.0
331313i,331313,i,Alumina Refining and Primary Aluminum Production,14.0,7343.0,504604.0
331314a,331314,a,Secondary Smelting and Alloying of Aluminum,85.0,5875.0,308146.0
331314b,331314,b,Secondary Smelting and Alloying of Aluminum,15.0,0.0,0.0
331314c,331314,c,Secondary Smelting and Alloying of Aluminum,5.0,28.0,1111.0
