UNIQUE_ID,NAICS_CODE,FIRM_SIZE_ALPHA,DESCRIPTION,Firms,Employment,Payroll
326130c,32613,c,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",35.0,242.0,8394.0
326130d,32613,d,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",26.0,371.0,16256.0
326130e,32613,e,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",129.0,758.0,30681.0
326130f,32613,f,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",45.0,1952.0,88258.0
326130g,32613,g,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",25.0,3119.0,164477.0
326130h,32613,h,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",199.0,5829.0,283416.0
326130i,32613,i,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",23.0,5846.0,313621.0
326140a,32614,a,Polystyrene Foam Product Manufacturing,288.0,23797.0,1082952.0
326140b,32614,b,Polystyrene Foam Product Manufacturing,64.0,114.0,6103.0
326140c,32614,c,Polystyrene Foam Product Manufacturing,35.0,234.0,10995.0
326140d,32614,d,Polystyrene Foam Product Manufacturing,36.0,520.0,23398.0
326140e,32614,e,Polystyrene Foam Product Manufacturing,135.0,868.0,40496.0
326140f,32614,f,Polystyrene Foam Product Manufacturing,89.0,3627.0,157632.0
326140g,32614,g,Polystyrene Foam Product Manufacturing,38.0,5112.0,265710.0
326140h,32614,h,Polystyrene Foam Product Manufacturing,262.0,9607.0,463838.0
326140i,32614,i,Polystyrene Foam Product Manufacturing,26.0,14190.0,619114.0
326150a,32615,a,Urethane and Other Foam Product (except Polystyrene) Manufacturing,455.0,30450.0,1391497.0
326150b,32615,b,Urethane and Other Foam Product (except Polystyrene) Manufacturing,83.0,150.0,6531.0
326150c,32615,c,Urethane and Other Foam Product (except Polystyrene) Manufacturing,62.0,424.0,17741.0
326150d,32615,d,Urethane and Other Foam Product (except Polystyrene) Manufacturing,74.0,1047.0,43879.0
326150e,32615,e,Urethane and Other Foam Product (except Polystyrene) Manufacturing,219.0,1621.0,68151.0
326150f,32615,f,Urethane and Other Foam Product (except Polystyrene) Manufacturing,136.0,5838.0,245439.0
326150g,32615,g,Urethane and Other Foam Product (except Polystyrene) Manufacturing,50.0,7299.0,346377.0
326150h,32615,h,Urethane and Other Foam Product (except Polystyrene) Manufacturing,405.0,14758.0,659967.0
326150i,32615,i,Urethane and Other Foam Product (except Polystyrene) Manufacturing,50.0,15692.0,731530.0
326160a,32616,a,Plastics Bottle Manufacturing,183.0,30812.0,1391041.0
326160b,32616,b,Plastics Bottle Manufacturing,33.0,57.0,4724.0
326160c,32616,c,Plastics Bottle Manufacturing,14.0,93.0,3691.0
326160d,32616,d,Plastics Bottle Manufacturing,18.0,251.0,11236.0
326160e,32616,e,Plastics Bottle Manufacturing,65.0,401.0,19651.0
326160f,32616,f,Plastics Bottle Manufacturing,64.0,2898.0,128882.0
326160g,32616,g,Plastics Bottle Manufacturing,31.0,4779.0,192719.0
326160h,32616,h,Plastics Bottle Manufacturing,160.0,8078.0,341252.0
326160i,32616,i,Plastics Bottle Manufacturing,23.0,22734.0,1049789.0
326190a,32619,a,Other Plastics Product Manufacturing,5582.0,369596.0,16421974.0
326190b,32619,b,Other Plastics Product Manufacturing,1374.0,2646.0,150133.0
326190c,32619,c,Other Plastics Product Manufacturing,900.0,6068.0,244424.0
326190d,32619,d,Other Plastics Product Manufacturing,900.0,12438.0,498605.0
326190e,32619,e,Other Plastics Product Manufacturing,3174.0,21152.0,893162.0
326190f,32619,f,Other Plastics Product Manufacturing,1445.0,63338.0,2703883.0
326190g,32619,g,Other Plastics Product Manufacturing,618.0,99844.0,4257474.0
326190h,32619,h,Other Plastics Product Manufacturing,5237.0,184334.0,7854519.0
326190i,32619,i,Other Plastics Product Manufacturing,345.0,185262.0,8567455.0
326191a,326191,a,Plastics Plumbing Fixture Manufacturing,342.0,16354.0,647829.0
326191b,326191,b,Plastics Plumbing Fixture Manufacturing,86.0,177.0,7412.0
326191c,326191,c,Plastics Plumbing Fixture Manufacturing,46.0,308.0,9861.0
326191d,326191,d,Plastics Plumbing Fixture Manufacturing,80.0,1122.0,39699.0
326191e,326191,e,Plastics Plumbing Fixture Manufacturing,212.0,1607.0,56972.0
326191f,326191,f,Plastics Plumbing Fixture Manufacturing,81.0,3579.0,142760.0
326191g,326191,g,Plastics Plumbing Fixture Manufacturing,35.0,5094.0,196441.0
326191h,326191,h,Plastics Plumbing Fixture Manufacturing,328.0,10280.0,396173.0
326191i,326191,i,Plastics Plumbing Fixture Manufacturing,14.0,6074.0,251656.0
326199a,326199,a,All Other Plastics Product Manufacturing,5250.0,353242.0,15774145.0
326199b,326199,b,All Other Plastics Product Manufacturing,1288.0,2469.0,142721.0
326199c,326199,c,All Other Plastics Product Manufacturing,854.0,5760.0,234563.0
326199d,326199,d,All Other Plastics Product Manufacturing,820.0,11316.0,458906.0
326199e,326199,e,All Other Plastics Product Manufacturing,2962.0,19545.0,836190.0
326199f,326199,f,All Other Plastics Product Manufacturing,1365.0,59759.0,2561123.0
326199g,326199,g,All Other Plastics Product Manufacturing,589.0,94750.0,4061033.0
326199h,326199,h,All Other Plastics Product Manufacturing,4916.0,174054.0,7458346.0
326199i,326199,i,All Other Plastics Product Manufacturing,334.0,179188.0,8315799.0
326200a,3262,a,Rubber Product Manufacturing,1437.0,130805.0,6716680.0
326200b,3262,b,Rubber Product Manufacturing,356.0,686.0,38333.0
326200c,3262,c,Rubber Product Manufacturing,207.0,1391.0,73574.0
326200d,3262,d,Rubber Product Manufacturing,207.0,2822.0,118360.0
326200e,3262,e,Rubber Product Manufacturing,770.0,4899.0,230267.0
326200f,3262,f,Rubber Product Manufacturing,360.0,14372.0,655756.0
326200g,3262,g,Rubber Product Manufacturing,191.0,26299.0,1153275.0
326200h,3262,h,Rubber Product Manufacturing,1321.0,45570.0,2039298.0
326200i,3262,i,Rubber Product Manufacturing,116.0,85235.0,4677382.0
326210a,32621,a,Tire Manufacturing,357.0,50739.0,2964360.0
326210b,32621,b,Tire Manufacturing,110.0,224.0,7258.0
326210c,32621,c,Tire Manufacturing,44.0,306.0,25971.0
326210d,32621,d,Tire Manufacturing,52.0,687.0,23565.0
326210e,32621,e,Tire Manufacturing,206.0,1217.0,56794.0
326210f,32621,f,Tire Manufacturing,79.0,2181.0,92875.0
326210g,32621,g,Tire Manufacturing,47.0,3008.0,134635.0
326210h,32621,h,Tire Manufacturing,332.0,6406.0,284304.0
326210i,32621,i,Tire Manufacturing,25.0,44333.0,2680056.0
326211a,326211,a,Tire Manufacturing (except Retreading),81.0,44179.0,2708543.0
326211b,326211,b,Tire Manufacturing (except Retreading),27.0,59.0,2312.0
326211c,326211,c,Tire Manufacturing (except Retreading),9.0,64.0,19320.0
326211d,326211,d,Tire Manufacturing (except Retreading),2.0,0.0,0.0
326211e,326211,e,Tire Manufacturing (except Retreading),38.0,145.0,22426.0
326211f,326211,f,Tire Manufacturing (except Retreading),14.0,487.0,25124.0
326211g,326211,g,Tire Manufacturing (except Retreading),15.0,1823.0,92705.0
326211h,326211,h,Tire Manufacturing (except Retreading),67.0,2455.0,140255.0
326211i,326211,i,Tire Manufacturing (except Retreading),14.0,41724.0,2568288.0
326212a,326212,a,Tire Retreading,280.0,6560.0,255817.0
326212b,326212,b,Tire Retreading,83.0,165.0,4946.0
326212c,326212,c,Tire Retreading,35.0,242.0,6651.0
326212d,326212,d,Tire Retreading,50.0,665.0,22771.0
326212e,326212,e,Tire Retreading,168.0,1072.0,34368.0
326212f,326212,f,Tire Retreading,65.0,1694.0,67751.0
326212g,326212,g,Tire Retreading,32.0,1185.0,41930.0
326212h,326212,h,Tire Retreading,265.0,3951.0,144049.0
326212i,326212,i,Tire Retreading,15.0,2609.0,111768.0
326220a,32622,a,Rubber and Plastics Hoses and Belting Manufacturing,188.0,18766.0,909017.0
326220b,32622,b,Rubber and Plastics Hoses and Belting Manufacturing,51.0,86.0,7733.0
326220c,32622,c,Rubber and Plastics Hoses and Belting Manufacturing,27.0,183.0,8974.0
326220d,32622,d,Rubber and Plastics Hoses and Belting Manufacturing,25.0,341.0,18617.0
326220e,32622,e,Rubber and Plastics Hoses and Belting Manufacturing,103.0,610.0,35324.0
326220f,32622,f,Rubber and Plastics Hoses and Belting Manufacturing,36.0,1951.0,92329.0
326220g,32622,g,Rubber and Plastics Hoses and Belting Manufacturing,25.0,3399.0,158559.0
326220h,32622,h,Rubber and Plastics Hoses and Belting Manufacturing,164.0,5960.0,286212.0
326220i,32622,i,Rubber and Plastics Hoses and Belting Manufacturing,24.0,12806.0,622805.0
326290a,32629,a,Other Rubber Product Manufacturing,913.0,61300.0,2843303.0
326290b,32629,b,Other Rubber Product Manufacturing,195.0,376.0,23342.0
326290c,32629,c,Other Rubber Product Manufacturing,136.0,902.0,38629.0
326290d,32629,d,Other Rubber Product Manufacturing,130.0,1794.0,76178.0
326290e,32629,e,Other Rubber Product Manufacturing,461.0,3072.0,138149.0
326290f,32629,f,Other Rubber Product Manufacturing,247.0,10240.0,470552.0
326290g,32629,g,Other Rubber Product Manufacturing,124.0,19892.0,860081.0
326290h,32629,h,Other Rubber Product Manufacturing,832.0,33204.0,1468782.0
326290i,32629,i,Other Rubber Product Manufacturing,81.0,28096.0,1374521.0
326291a,326291,a,Rubber Product Manufacturing for Mechanical Use,373.0,31026.0,1367226.0
326291b,326291,b,Rubber Product Manufacturing for Mechanical Use,66.0,136.0,8248.0
326291c,326291,c,Rubber Product Manufacturing for Mechanical Use,57.0,387.0,16170.0
326291d,326291,d,Rubber Product Manufacturing for Mechanical Use,49.0,692.0,29118.0
326291e,326291,e,Rubber Product Manufacturing for Mechanical Use,172.0,1215.0,53536.0
326291f,326291,f,Rubber Product Manufacturing for Mechanical Use,109.0,4698.0,216768.0
326291g,326291,g,Rubber Product Manufacturing for Mechanical Use,58.0,9833.0,393038.0
326291h,326291,h,Rubber Product Manufacturing for Mechanical Use,339.0,15746.0,663342.0
326291i,326291,i,Rubber Product Manufacturing for Mechanical Use,34.0,15280.0,703884.0
326299a,326299,a,All Other Rubber Product Manufacturing,552.0,30274.0,1476077.0
326299b,326299,b,All Other Rubber Product Manufacturing,129.0,240.0,15094.0
326299c,326299,c,All Other Rubber Product Manufacturing,79.0,515.0,22459.0
326299d,326299,d,All Other Rubber Product Manufacturing,81.0,1102.0,47060.0
326299e,326299,e,All Other Rubber Product Manufacturing,289.0,1857.0,84613.0
326299f,326299,f,All Other Rubber Product Manufacturing,138.0,5542.0,253784.0
326299g,326299,g,All Other Rubber Product Manufacturing,71.0,10059.0,467043.0
326299h,326299,h,All Other Rubber Product Manufacturing,498.0,17458.0,805440.0
326299i,326299,i,All Other Rubber Product Manufacturing,54.0,12816.0,670637.0
327000a,327,a,Nonmetallic Mineral Product Manufacturing,9292.0,369859.0,19230817.0
327000b,327,b,Nonmetallic Mineral Product Manufacturing,3207.0,5787.0,288127.0
327000c,327,c,Nonmetallic Mineral Product Manufacturing,1689.0,11515.0,459965.0
327000d,327,d,Nonmetallic Mineral Product Manufacturing,1620.0,22204.0,983328.0
327000e,327,e,Nonmetallic Mineral Product Manufacturing,6516.0,39506.0,1731420.0
327000f,327,f,Nonmetallic Mineral Product Manufacturing,2007.0,78589.0,3756081.0
327000g,327,g,Nonmetallic Mineral Product Manufacturing,514.0,68835.0,3550765.0
327000h,327,h,Nonmetallic Mineral Product Manufacturing,9037.0,186930.0,9038266.0
327000i,327,i,Nonmetallic Mineral Product Manufacturing,255.0,182929.0,10192551.0
327100a,3271,a,Clay Product and Refractory Manufacturing,970.0,33632.0,1567395.0
327100b,3271,b,Clay Product and Refractory Manufacturing,435.0,694.0,21117.0
327100c,3271,c,Clay Product and Refractory Manufacturing,149.0,963.0,30101.0
327100d,3271,d,Clay Product and Refractory Manufacturing,99.0,1365.0,48310.0
327100e,3271,e,Clay Product and Refractory Manufacturing,683.0,3022.0,99528.0
327100f,3271,f,Clay Product and Refractory Manufacturing,182.0,7763.0,334156.0
327100g,3271,g,Clay Product and Refractory Manufacturing,56.0,6704.0,326119.0
327100h,3271,h,Clay Product and Refractory Manufacturing,921.0,17489.0,759803.0
327100i,3271,i,Clay Product and Refractory Manufacturing,49.0,16143.0,807592.0
327110a,32711,a,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",577.0,12719.0,539917.0
327110b,32711,b,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",323.0,504.0,10659.0
327110c,32711,c,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",92.0,575.0,14310.0
327110d,32711,d,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",57.0,803.0,21380.0
327110e,32711,e,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",472.0,1882.0,46349.0
327110f,32711,f,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",72.0,2888.0,106799.0
327110g,32711,g,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",15.0,1900.0,87752.0
327110h,32711,h,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",559.0,6670.0,240900.0
327110i,32711,i,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",18.0,6049.0,299017.0
327120a,32712,a,Clay Building Material and Refractories Manufacturing,395.0,20913.0,1027478.0
327120b,32712,b,Clay Building Material and Refractories Manufacturing,112.0,190.0,10458.0
327120c,32712,c,Clay Building Material and Refractories Manufacturing,57.0,388.0,15791.0
327120d,32712,d,Clay Building Material and Refractories Manufacturing,42.0,562.0,26930.0
327120e,32712,e,Clay Building Material and Refractories Manufacturing,211.0,1140.0,53179.0
327120f,32712,f,Clay Building Material and Refractories Manufacturing,111.0,4875.0,227357.0
327120g,32712,g,Clay Building Material and Refractories Manufacturing,41.0,4804.0,238367.0
327120h,32712,h,Clay Building Material and Refractories Manufacturing,363.0,10819.0,518903.0
327120i,32712,i,Clay Building Material and Refractories Manufacturing,32.0,10094.0,508575.0
327200a,3272,a,Glass and Glass Product Manufacturing,1466.0,86628.0,4505045.0
327200b,3272,b,Glass and Glass Product Manufacturing,695.0,1182.0,48430.0
327200c,3272,c,Glass and Glass Product Manufacturing,243.0,1630.0,59697.0
327200d,3272,d,Glass and Glass Product Manufacturing,172.0,2382.0,98336.0
327200e,3272,e,Glass and Glass Product Manufacturing,1110.0,5194.0,206463.0
327200f,3272,f,Glass and Glass Product Manufacturing,207.0,9241.0,417022.0
327200g,3272,g,Glass and Glass Product Manufacturing,78.0,11409.0,549602.0
327200h,3272,h,Glass and Glass Product Manufacturing,1395.0,25844.0,1173087.0
327200i,3272,i,Glass and Glass Product Manufacturing,71.0,60784.0,3331958.0
327210a,32721,a,Glass and Glass Product Manufacturing,1466.0,86628.0,4505045.0
327210b,32721,b,Glass and Glass Product Manufacturing,695.0,1182.0,48430.0
327210c,32721,c,Glass and Glass Product Manufacturing,243.0,1630.0,59697.0
327210d,32721,d,Glass and Glass Product Manufacturing,172.0,2382.0,98336.0
327210e,32721,e,Glass and Glass Product Manufacturing,1110.0,5194.0,206463.0
327210f,32721,f,Glass and Glass Product Manufacturing,207.0,9241.0,417022.0
327210g,32721,g,Glass and Glass Product Manufacturing,78.0,11409.0,549602.0
327210h,32721,h,Glass and Glass Product Manufacturing,1395.0,25844.0,1173087.0
327210i,32721,i,Glass and Glass Product Manufacturing,71.0,60784.0,3331958.0
327211a,327211,a,Flat Glass Manufacturing,73.0,9152.0,470352.0
327211b,327211,b,Flat Glass Manufacturing,31.0,50.0,1705.0
327211c,327211,c,Flat Glass Manufacturing,4.0,25.0,886.0
327211d,327211,d,Flat Glass Manufacturing,7.0,88.0,3555.0
327211e,327211,e,Flat Glass Manufacturing,42.0,163.0,6146.0
327211f,327211,f,Flat Glass Manufacturing,16.0,813.0,34881.0
327211g,327211,g,Flat Glass Manufacturing,5.0,647.0,30253.0
327211h,327211,h,Flat Glass Manufacturing,63.0,1623.0,71280.0
327211i,327211,i,Flat Glass Manufacturing,10.0,7529.0,399072.0
327212a,327212,a,Other Pressed and Blown Glass and Glassware Manufacturing,377.0,13915.0,717321.0
327212b,327212,b,Other Pressed and Blown Glass and Glassware Manufacturing,202.0,339.0,14036.0
327212c,327212,c,Other Pressed and Blown Glass and Glassware Manufacturing,61.0,408.0,13730.0
327212d,327212,d,Other Pressed and Blown Glass and Glassware Manufacturing,43.0,571.0,23991.0
327212e,327212,e,Other Pressed and Blown Glass and Glassware Manufacturing,306.0,1318.0,51757.0
327212f,327212,f,Other Pressed and Blown Glass and Glassware Manufacturing,37.0,1464.0,61995.0
327212g,327212,g,Other Pressed and Blown Glass and Glassware Manufacturing,10.0,1199.0,54672.0
327212h,327212,h,Other Pressed and Blown Glass and Glassware Manufacturing,353.0,3981.0,168424.0
327212i,327212,i,Other Pressed and Blown Glass and Glassware Manufacturing,24.0,9934.0,548897.0
327213a,327213,a,Glass Container Manufacturing,46.0,14770.0,944175.0
327213b,327213,b,Glass Container Manufacturing,15.0,25.0,1261.0
327213c,327213,c,Glass Container Manufacturing,6.0,37.0,1976.0
327213d,327213,d,Glass Container Manufacturing,4.0,49.0,1811.0
327213e,327213,e,Glass Container Manufacturing,25.0,111.0,5048.0
327213f,327213,f,Glass Container Manufacturing,5.0,228.0,6111.0
327213g,327213,g,Glass Container Manufacturing,8.0,1791.0,83873.0
327213h,327213,h,Glass Container Manufacturing,38.0,2130.0,95032.0
327213i,327213,i,Glass Container Manufacturing,8.0,12640.0,849143.0
327215a,327215,a,Glass Product Manufacturing Made of Purchased Glass,993.0,48791.0,2373197.0
327215b,327215,b,Glass Product Manufacturing Made of Purchased Glass,447.0,768.0,31428.0
327215c,327215,c,Glass Product Manufacturing Made of Purchased Glass,172.0,1160.0,43105.0
327215d,327215,d,Glass Product Manufacturing Made of Purchased Glass,119.0,1674.0,68979.0
327215e,327215,e,Glass Product Manufacturing Made of Purchased Glass,738.0,3602.0,143512.0
327215f,327215,f,Glass Product Manufacturing Made of Purchased Glass,149.0,6736.0,314035.0
327215g,327215,g,Glass Product Manufacturing Made of Purchased Glass,58.0,7772.0,380804.0
327215h,327215,h,Glass Product Manufacturing Made of Purchased Glass,945.0,18110.0,838351.0
327215i,327215,i,Glass Product Manufacturing Made of Purchased Glass,48.0,30681.0,1534846.0
327300a,3273,a,Cement and Concrete Product Manufacturing,4136.0,161239.0,8467441.0
327300b,3273,b,Cement and Concrete Product Manufacturing,1105.0,2039.0,135703.0
327300c,3273,c,Cement and Concrete Product Manufacturing,731.0,5045.0,215467.0
327300d,3273,d,Cement and Concrete Product Manufacturing,828.0,11384.0,537921.0
327300e,3273,e,Cement and Concrete Product Manufacturing,2664.0,18468.0,889091.0
327300f,3273,f,Cement and Concrete Product Manufacturing,1099.0,42118.0,2116722.0
327300g,3273,g,Cement and Concrete Product Manufacturing,273.0,36455.0,1969027.0
327300h,3273,h,Cement and Concrete Product Manufacturing,4036.0,97041.0,4974840.0
327300i,3273,i,Cement and Concrete Product Manufacturing,100.0,64198.0,3492601.0
327310a,32731,a,Cement Manufacturing,111.0,12884.0,948166.0
327310b,32731,b,Cement Manufacturing,34.0,54.0,3604.0
327310c,32731,c,Cement Manufacturing,14.0,93.0,3795.0
327310d,32731,d,Cement Manufacturing,14.0,189.0,7560.0
327310e,32731,e,Cement Manufacturing,62.0,336.0,14959.0
327310f,32731,f,Cement Manufacturing,13.0,425.0,22820.0
327310g,32731,g,Cement Manufacturing,12.0,906.0,62819.0
327310h,32731,h,Cement Manufacturing,87.0,1667.0,100598.0
327310i,32731,i,Cement Manufacturing,24.0,11217.0,847568.0
327320a,32732,a,Ready-Mix Concrete Manufacturing,1999.0,72119.0,3915215.0
327320b,32732,b,Ready-Mix Concrete Manufacturing,469.0,824.0,68335.0
327320c,32732,c,Ready-Mix Concrete Manufacturing,319.0,2230.0,104449.0
327320d,32732,d,Ready-Mix Concrete Manufacturing,419.0,5756.0,291154.0
327320e,32732,e,Ready-Mix Concrete Manufacturing,1207.0,8810.0,463938.0
327320f,32732,f,Ready-Mix Concrete Manufacturing,592.0,22043.0,1194536.0
327320g,32732,g,Ready-Mix Concrete Manufacturing,142.0,15986.0,928426.0
327320h,32732,h,Ready-Mix Concrete Manufacturing,1941.0,46839.0,2586900.0
327320i,32732,i,Ready-Mix Concrete Manufacturing,58.0,25280.0,1328315.0
327330a,32733,a,"Concrete Pipe, Brick, and Block Manufacturing",609.0,24511.0,1178744.0
327330b,32733,b,"Concrete Pipe, Brick, and Block Manufacturing",130.0,234.0,13205.0
327330c,32733,c,"Concrete Pipe, Brick, and Block Manufacturing",102.0,703.0,31476.0
327330d,32733,d,"Concrete Pipe, Brick, and Block Manufacturing",114.0,1591.0,78282.0
327330e,32733,e,"Concrete Pipe, Brick, and Block Manufacturing",346.0,2528.0,122963.0
327330f,32733,f,"Concrete Pipe, Brick, and Block Manufacturing",165.0,6029.0,292617.0
327330g,32733,g,"Concrete Pipe, Brick, and Block Manufacturing",66.0,6665.0,359903.0
327330h,32733,h,"Concrete Pipe, Brick, and Block Manufacturing",577.0,15222.0,775483.0
327330i,32733,i,"Concrete Pipe, Brick, and Block Manufacturing",32.0,9289.0,403261.0
327331a,327331,a,Concrete Block and Brick Manufacturing,471.0,15475.0,755256.0
327331b,327331,b,Concrete Block and Brick Manufacturing,109.0,196.0,11130.0
327331c,327331,c,Concrete Block and Brick Manufacturing,84.0,577.0,24890.0
327331d,327331,d,Concrete Block and Brick Manufacturing,89.0,1256.0,57317.0
327331e,327331,e,Concrete Block and Brick Manufacturing,282.0,2029.0,93337.0
327331f,327331,f,Concrete Block and Brick Manufacturing,115.0,3924.0,194568.0
327331g,327331,g,Concrete Block and Brick Manufacturing,49.0,4345.0,236545.0
327331h,327331,h,Concrete Block and Brick Manufacturing,446.0,10298.0,524450.0
327331i,327331,i,Concrete Block and Brick Manufacturing,25.0,5177.0,230806.0
327332a,327332,a,Concrete Pipe Manufacturing,147.0,9036.0,423488.0
327332b,327332,b,Concrete Pipe Manufacturing,21.0,38.0,2075.0
327332c,327332,c,Concrete Pipe Manufacturing,19.0,126.0,6586.0
327332d,327332,d,Concrete Pipe Manufacturing,25.0,335.0,20965.0
327332e,327332,e,Concrete Pipe Manufacturing,65.0,499.0,29626.0
327332f,327332,f,Concrete Pipe Manufacturing,51.0,2105.0,98049.0
327332g,327332,g,Concrete Pipe Manufacturing,19.0,2320.0,123358.0
327332h,327332,h,Concrete Pipe Manufacturing,135.0,4924.0,251033.0
327332i,327332,i,Concrete Pipe Manufacturing,12.0,4112.0,172455.0
327390a,32739,a,Other Concrete Product Manufacturing,1546.0,51725.0,2425316.0
327390b,32739,b,Other Concrete Product Manufacturing,472.0,927.0,50559.0
327390c,32739,c,Other Concrete Product Manufacturing,296.0,2019.0,75747.0
327390d,32739,d,Other Concrete Product Manufacturing,282.0,3848.0,160925.0
327390e,32739,e,Other Concrete Product Manufacturing,1050.0,6794.0,287231.0
327390f,32739,f,Other Concrete Product Manufacturing,350.0,13621.0,606749.0
327390g,32739,g,Other Concrete Product Manufacturing,102.0,12898.0,617879.0
327390h,32739,h,Other Concrete Product Manufacturing,1502.0,33313.0,1511859.0
327390i,32739,i,Other Concrete Product Manufacturing,44.0,18412.0,913457.0
327400a,3274,a,Lime and Gypsum Product Manufacturing,173.0,13443.0,835600.0
327400b,3274,b,Lime and Gypsum Product Manufacturing,62.0,102.0,4289.0
327400c,3274,c,Lime and Gypsum Product Manufacturing,32.0,233.0,9673.0
327400d,3274,d,Lime and Gypsum Product Manufacturing,25.0,338.0,12260.0
327400e,3274,e,Lime and Gypsum Product Manufacturing,119.0,673.0,26222.0
327400f,3274,f,Lime and Gypsum Product Manufacturing,25.0,956.0,44391.0
327400g,3274,g,Lime and Gypsum Product Manufacturing,7.0,725.0,40716.0
327400h,3274,h,Lime and Gypsum Product Manufacturing,151.0,2354.0,111329.0
327400i,3274,i,Lime and Gypsum Product Manufacturing,22.0,11089.0,724271.0
327410a,32741,a,Lime Manufacturing,36.0,4595.0,278348.0
327410b,32741,b,Lime Manufacturing,7.0,7.0,460.0
327410c,32741,c,Lime Manufacturing,4.0,33.0,1456.0
327410d,32741,d,Lime Manufacturing,3.0,25.0,1408.0
327410e,32741,e,Lime Manufacturing,14.0,65.0,3324.0
327410f,32741,f,Lime Manufacturing,7.0,244.0,13894.0
327410g,32741,g,Lime Manufacturing,4.0,534.0,29729.0
327410h,32741,h,Lime Manufacturing,25.0,843.0,46947.0
327410i,32741,i,Lime Manufacturing,11.0,3752.0,231401.0
327420a,32742,a,Gypsum Product Manufacturing,137.0,8848.0,557252.0
327420b,32742,b,Gypsum Product Manufacturing,55.0,95.0,3829.0
327420c,32742,c,Gypsum Product Manufacturing,28.0,200.0,8217.0
327420d,32742,d,Gypsum Product Manufacturing,22.0,313.0,10852.0
327420e,32742,e,Gypsum Product Manufacturing,105.0,608.0,22898.0
327420f,32742,f,Gypsum Product Manufacturing,18.0,712.0,30497.0
327420g,32742,g,Gypsum Product Manufacturing,3.0,191.0,10987.0
327420h,32742,h,Gypsum Product Manufacturing,126.0,1511.0,64382.0
327420i,32742,i,Gypsum Product Manufacturing,11.0,7337.0,492870.0
327900a,3279,a,Other Nonmetallic Mineral Product Manufacturing,2649.0,74917.0,3855336.0
327900b,3279,b,Other Nonmetallic Mineral Product Manufacturing,911.0,1770.0,78588.0
327900c,3279,c,Other Nonmetallic Mineral Product Manufacturing,534.0,3644.0,145027.0
327900d,3279,d,Other Nonmetallic Mineral Product Manufacturing,496.0,6735.0,286501.0
327900e,3279,e,Other Nonmetallic Mineral Product Manufacturing,1941.0,12149.0,510116.0
327900f,3279,f,Other Nonmetallic Mineral Product Manufacturing,500.0,18511.0,843790.0
327900g,3279,g,Other Nonmetallic Mineral Product Manufacturing,118.0,13542.0,665301.0
327900h,3279,h,Other Nonmetallic Mineral Product Manufacturing,2559.0,44202.0,2019207.0
327900i,3279,i,Other Nonmetallic Mineral Product Manufacturing,90.0,30715.0,1836129.0
327910a,32791,a,Abrasive Product Manufacturing,254.0,13436.0,786616.0
327910b,32791,b,Abrasive Product Manufacturing,51.0,119.0,5068.0
327910c,32791,c,Abrasive Product Manufacturing,46.0,315.0,15191.0
327910d,32791,d,Abrasive Product Manufacturing,56.0,783.0,38192.0
327910e,32791,e,Abrasive Product Manufacturing,153.0,1217.0,58451.0
327910f,32791,f,Abrasive Product Manufacturing,74.0,2853.0,142724.0
327910g,32791,g,Abrasive Product Manufacturing,15.0,2547.0,132437.0
327910h,32791,h,Abrasive Product Manufacturing,242.0,6617.0,333612.0
327910i,32791,i,Abrasive Product Manufacturing,12.0,6819.0,453004.0
327990a,32799,a,All Other Nonmetallic Mineral Product Manufacturing,2400.0,61481.0,3068720.0
327990b,32799,b,All Other Nonmetallic Mineral Product Manufacturing,860.0,1651.0,73520.0
327990c,32799,c,All Other Nonmetallic Mineral Product Manufacturing,488.0,3329.0,129836.0
327990d,32799,d,All Other Nonmetallic Mineral Product Manufacturing,440.0,5952.0,248309.0
327990e,32799,e,All Other Nonmetallic Mineral Product Manufacturing,1788.0,10932.0,451665.0
327990f,32799,f,All Other Nonmetallic Mineral Product Manufacturing,428.0,15658.0,701066.0
327990g,32799,g,All Other Nonmetallic Mineral Product Manufacturing,103.0,10995.0,532864.0
327990h,32799,h,All Other Nonmetallic Mineral Product Manufacturing,2319.0,37585.0,1685595.0
327990i,32799,i,All Other Nonmetallic Mineral Product Manufacturing,81.0,23896.0,1383125.0
327991a,327991,a,Cut Stone and Stone Product Manufacturing,1772.0,28250.0,1208600.0
327991b,327991,b,Cut Stone and Stone Product Manufacturing,672.0,1295.0,55031.0
