UNIQUE_ID,NAICS_CODE,FIRM_SIZE_ALPHA,DESCRIPTION,Firms,Employment,Payroll,Receipts
562211g,562211,g,Hazardous Waste Treatment and Disposal,20,2966,237487,749344
562211h,562211,h,Hazardous Waste Treatment and Disposal,356,5959,427664,1612599
562211i,562211,i,Hazardous Waste Treatment and Disposal,37,23968,2032767,7691311
562212a,562212,a,Solid Waste Landfill,707,25635,1668805,12761338
562212b,562212,b,Solid Waste Landfill,320,572,31285,207059
562212c,562212,c,Solid Waste Landfill,140,941,44942,234375
562212d,562212,d,Solid Waste Landfill,110,1483,79713,397831
562212e,562212,e,Solid Waste Landfill,570,2996,155940,839265
562212f,562212,f,Solid Waste Landfill,91,2815,164987,829467
562212g,562212,g,Solid Waste Landfill,16,1833,156613,804342
562212h,562212,h,Solid Waste Landfill,677,7644,477540,2473074
562212i,562212,i,Solid Waste Landfill,30,17991,1191265,10288264
562213a,562213,a,Solid Waste Combustors and Incinerators,40,2211,258423,1568236
562213b,562213,b,Solid Waste Combustors and Incinerators,19,38,3373,10839
562213c,562213,c,Solid Waste Combustors and Incinerators,4,34,1906,6160
562213d,562213,d,Solid Waste Combustors and Incinerators,4,47,5380,22720
562213e,562213,e,Solid Waste Combustors and Incinerators,27,119,10659,39719
562213f,562213,f,Solid Waste Combustors and Incinerators,3,94,10100,39857
562213g,562213,g,Solid Waste Combustors and Incinerators,3,252,15865,85740
562213h,562213,h,Solid Waste Combustors and Incinerators,33,465,36624,165316
562213i,562213,i,Solid Waste Combustors and Incinerators,7,1746,221799,1402920
562219a,562219,a,Other Nonhazardous Waste Treatment and Disposal,535,4989,333388,1702171
562219b,562219,b,Other Nonhazardous Waste Treatment and Disposal,341,507,26957,122018
562219c,562219,c,Other Nonhazardous Waste Treatment and Disposal,85,530,28760,136668
562219d,562219,d,Other Nonhazardous Waste Treatment and Disposal,48,631,32031,144619
562219e,562219,e,Other Nonhazardous Waste Treatment and Disposal,474,1668,87748,403305
562219f,562219,f,Other Nonhazardous Waste Treatment and Disposal,43,1557,94913,447871
562219g,562219,g,Other Nonhazardous Waste Treatment and Disposal,5,726,67779,382238
562219h,562219,h,Other Nonhazardous Waste Treatment and Disposal,522,3951,250440,1233414
562219i,562219,i,Other Nonhazardous Waste Treatment and Disposal,13,1038,82948,468757
562900a,5629,a,Remediation and Other Waste Management Services,10933,166662,11215292,41337934
562900b,5629,b,Remediation and Other Waste Management Services,5763,10019,581339,2951514
562900c,5629,c,Remediation and Other Waste Management Services,2161,14227,736166,2955980
562900d,5629,d,Remediation and Other Waste Management Services,1415,18841,1097876,4273476
562900e,5629,e,Remediation and Other Waste Management Services,9339,43087,2415381,10180970
562900f,5629,f,Remediation and Other Waste Management Services,1214,43945,2865534,10280039
562900g,5629,g,Remediation and Other Waste Management Services,241,32473,2202401,8335838
562900h,5629,h,Remediation and Other Waste Management Services,10794,119505,7483316,28796847
562900i,5629,i,Remediation and Other Waste Management Services,139,47157,3731976,12541087
562910a,56291,a,Remediation Services,4829,92113,6713014,23362129
562910b,56291,b,Remediation Services,2381,3864,258080,1289808
562910c,56291,c,Remediation Services,878,5815,303402,1150908
562910d,56291,d,Remediation Services,679,9087,556859,2132427
562910e,56291,e,Remediation Services,3938,18766,1118341,4573143
562910f,56291,f,Remediation Services,662,24497,1651720,5753678
562910g,56291,g,Remediation Services,141,19581,1398253,5138508
562910h,56291,h,Remediation Services,4741,62844,4168314,15465329
562910i,56291,i,Remediation Services,88,29269,2544700,7896800
562920a,56292,a,Materials Recovery Facilities,1033,24734,1475985,8107780
562920b,56292,b,Materials Recovery Facilities,402,682,47463,396505
562920c,56292,c,Materials Recovery Facilities,171,1140,66667,488122
562920d,56292,d,Materials Recovery Facilities,162,2149,106368,713560
562920e,56292,e,Materials Recovery Facilities,735,3971,220498,1598187
562920f,56292,f,Materials Recovery Facilities,191,6813,385208,1936472
562920g,56292,g,Materials Recovery Facilities,63,6409,379933,1729706
562920h,56292,h,Materials Recovery Facilities,989,17193,985639,5264365
562920i,56292,i,Materials Recovery Facilities,44,7541,490346,2843415
562990a,56299,a,All Other Waste Management Services,5097,49815,3026293,9868025
562990b,56299,b,All Other Waste Management Services,2980,5473,275796,1265201
562990c,56299,c,All Other Waste Management Services,1112,7272,366097,1316950
562990d,56299,d,All Other Waste Management Services,574,7605,434649,1427489
562990e,56299,e,All Other Waste Management Services,4666,20350,1076542,4009640
562990f,56299,f,All Other Waste Management Services,362,12635,828606,2589889
562990g,56299,g,All Other Waste Management Services,42,6483,424215,1467624
562990h,56299,h,All Other Waste Management Services,5070,39468,2329363,8067153
562990i,56299,i,All Other Waste Management Services,27,10347,696930,1800872
562991a,562991,a,Septic Tank and Related Services,3826,31989,1850700,6376939
562991b,562991,b,Septic Tank and Related Services,2300,4285,211337,991993
562991c,562991,c,Septic Tank and Related Services,852,5604,275249,999107
562991d,562991,d,Septic Tank and Related Services,417,5512,305287,1026588
562991e,562991,e,Septic Tank and Related Services,3569,15401,791873,3017688
562991f,562991,f,Septic Tank and Related Services,225,7784,484386,1584343
562991g,562991,g,Septic Tank and Related Services,23,3478,237325,881938
562991h,562991,h,Septic Tank and Related Services,3817,26663,1513584,5483969
562991i,562991,i,Septic Tank and Related Services,9,5326,337116,892970
562998a,562998,a,All Other Miscellaneous Waste Management Services,1274,17826,1175593,3491086
562998b,562998,b,All Other Miscellaneous Waste Management Services,680,1188,64459,273208
562998c,562998,c,All Other Miscellaneous Waste Management Services,260,1668,90848,317843
562998d,562998,d,All Other Miscellaneous Waste Management Services,158,2093,129362,400901
562998e,562998,e,All Other Miscellaneous Waste Management Services,1098,4949,284669,991952
562998f,562998,f,All Other Miscellaneous Waste Management Services,137,4851,344220,1005546
562998g,562998,g,All Other Miscellaneous Waste Management Services,19,3005,186890,585686
562998h,562998,h,All Other Miscellaneous Waste Management Services,1254,12805,815779,2583184
562998i,562998,i,All Other Miscellaneous Waste Management Services,20,5021,359814,907902
610000a,61,a,Educational Services,103287,3743840,180428011,541276105
610000b,61,b,Educational Services,52200,78623,3611923,14284502
610000c,61,c,Educational Services,16264,109105,3094896,9958414
610000d,61,d,Educational Services,13624,184038,4999985,13923861
610000e,61,e,Educational Services,82088,371766,11706804,38166777
610000f,61,f,Educational Services,15993,667337,24919744,59922392
610000g,61,g,Educational Services,3935,733380,35846599,89409784
610000h,61,h,Educational Services,102016,1772483,72473147,187498953
610000i,61,i,Educational Services,1271,1971357,107954864,353777152
611000a,611,a,Educational Services,103287,3743840,180428011,541276105
611000b,611,b,Educational Services,52200,78623,3611923,14284502
611000c,611,c,Educational Services,16264,109105,3094896,9958414
611000d,611,d,Educational Services,13624,184038,4999985,13923861
611000e,611,e,Educational Services,82088,371766,11706804,38166777
611000f,611,f,Educational Services,15993,667337,24919744,59922392
611000g,611,g,Educational Services,3935,733380,35846599,89409784
611000h,611,h,Educational Services,102016,1772483,72473147,187498953
611000i,611,i,Educational Services,1271,1971357,107954864,353777152
611100a,6111,a,Elementary and Secondary Schools,19601,1114583,51561410,111626720
611100b,6111,b,Elementary and Secondary Schools,2992,5240,346355,1003522
611100c,6111,c,Elementary and Secondary Schools,2081,14331,418225,1041094
611100d,6111,d,Elementary and Secondary Schools,2895,40948,1296770,2886209
611100e,6111,e,Elementary and Secondary Schools,7968,60519,2061350,4930825
611100f,6111,f,Elementary and Secondary Schools,8698,408616,16259819,35740530
611100g,6111,g,Elementary and Secondary Schools,2678,469561,24061315,51896944
611100h,6111,h,Elementary and Secondary Schools,19344,938696,42382484,92568299
611100i,6111,i,Elementary and Secondary Schools,257,175887,9178926,19058421
611110a,61111,a,Elementary and Secondary Schools,19601,1114583,51561410,111626720
611110b,61111,b,Elementary and Secondary Schools,2992,5240,346355,1003522
611110c,61111,c,Elementary and Secondary Schools,2081,14331,418225,1041094
611110d,61111,d,Elementary and Secondary Schools,2895,40948,1296770,2886209
611110e,61111,e,Elementary and Secondary Schools,7968,60519,2061350,4930825
611110f,61111,f,Elementary and Secondary Schools,8698,408616,16259819,35740530
611110g,61111,g,Elementary and Secondary Schools,2678,469561,24061315,51896944
611110h,61111,h,Elementary and Secondary Schools,19344,938696,42382484,92568299
611110i,61111,i,Elementary and Secondary Schools,257,175887,9178926,19058421
611200a,6112,a,Junior Colleges,414,49155,2083767,6075328
611200b,6112,b,Junior Colleges,103,195,9075,43825
611200c,6112,c,Junior Colleges,41,265,11156,41611
611200d,6112,d,Junior Colleges,45,609,26799,95565
611200e,6112,e,Junior Colleges,189,1069,47030,181001
611200f,6112,f,Junior Colleges,95,4322,174177,477907
611200g,6112,g,Junior Colleges,93,21820,846555,2487856
611200h,6112,h,Junior Colleges,377,27211,1067762,3146764
611200i,6112,i,Junior Colleges,37,21944,1016005,2928564
611210a,61121,a,Junior Colleges,414,49155,2083767,6075328
611210b,61121,b,Junior Colleges,103,195,9075,43825
611210c,61121,c,Junior Colleges,41,265,11156,41611
611210d,61121,d,Junior Colleges,45,609,26799,95565
611210e,61121,e,Junior Colleges,189,1069,47030,181001
611210f,61121,f,Junior Colleges,95,4322,174177,477907
611210g,61121,g,Junior Colleges,93,21820,846555,2487856
611210h,61121,h,Junior Colleges,377,27211,1067762,3146764
611210i,61121,i,Junior Colleges,37,21944,1016005,2928564
611300a,6113,a,"Colleges, Universities, and Professional Schools",2494,1785965,94612373,328914973
611300b,6113,b,"Colleges, Universities, and Professional Schools",522,884,94953,396482
611300c,6113,c,"Colleges, Universities, and Professional Schools",179,1228,73268,428738
611300d,6113,d,"Colleges, Universities, and Professional Schools",189,2652,106115,387262
611300e,6113,e,"Colleges, Universities, and Professional Schools",890,4764,274336,1212482
611300f,6113,f,"Colleges, Universities, and Professional Schools",383,18275,769429,2599567
611300g,6113,g,"Colleges, Universities, and Professional Schools",478,133147,5006750,18027630
611300h,6113,h,"Colleges, Universities, and Professional Schools",1751,156186,6050515,21839679
611300i,6113,i,"Colleges, Universities, and Professional Schools",743,1629779,88561858,307075294
611310a,61131,a,"Colleges, Universities, and Professional Schools",2494,1785965,94612373,328914973
611310b,61131,b,"Colleges, Universities, and Professional Schools",522,884,94953,396482
611310c,61131,c,"Colleges, Universities, and Professional Schools",179,1228,73268,428738
611310d,61131,d,"Colleges, Universities, and Professional Schools",189,2652,106115,387262
611310e,61131,e,"Colleges, Universities, and Professional Schools",890,4764,274336,1212482
611310f,61131,f,"Colleges, Universities, and Professional Schools",383,18275,769429,2599567
611310g,61131,g,"Colleges, Universities, and Professional Schools",478,133147,5006750,18027630
611310h,61131,h,"Colleges, Universities, and Professional Schools",1751,156186,6050515,21839679
611310i,61131,i,"Colleges, Universities, and Professional Schools",743,1629779,88561858,307075294
611400a,6114,a,Business Schools and Computer and Management Training,9247,82035,6588396,17890160
611400b,6114,b,Business Schools and Computer and Management Training,6825,9252,631194,2429599
611400c,6114,c,Business Schools and Computer and Management Training,1020,6662,428779,1339993
611400d,6114,d,Business Schools and Computer and Management Training,638,8454,559147,1673642
611400e,6114,e,Business Schools and Computer and Management Training,8483,24368,1619120,5443234
611400f,6114,f,Business Schools and Computer and Management Training,536,19275,1442500,3879436
611400g,6114,g,Business Schools and Computer and Management Training,128,18410,1552113,4134820
611400h,6114,h,Business Schools and Computer and Management Training,9147,62053,4613733,13457490
611400i,6114,i,Business Schools and Computer and Management Training,100,19982,1974663,4432670
611410a,61141,a,Business and Secretarial Schools,97,1218,54370,145176
611410b,61141,b,Business and Secretarial Schools,64,96,6282,19692
611410c,61141,c,Business and Secretarial Schools,8,60,3367,9504
611410d,61141,d,Business and Secretarial Schools,11,139,5914,13616
611410e,61141,e,Business and Secretarial Schools,83,295,15563,42812
611410f,61141,f,Business and Secretarial Schools,12,486,19755,40088
611410h,61141,h,Business and Secretarial Schools,96,846,36817,86864
611420a,61142,a,Computer Training,1480,22694,1721130,4031200
611420b,61142,b,Computer Training,916,1326,85098,278808
611420c,61142,c,Computer Training,218,1418,68006,170885
611420d,61142,d,Computer Training,166,2197,115218,316104
611420e,61142,e,Computer Training,1300,4941,268322,765797
611420f,61142,f,Computer Training,125,4726,358105,849779
611420g,61142,g,Computer Training,34,5389,399457,896753
611420h,61142,h,Computer Training,1459,15056,1025884,2512329
611420i,61142,i,Computer Training,21,7638,695246,1518871
611430a,61143,a,Professional and Management Development Training,7678,58123,4812896,13713784
611430b,61143,b,Professional and Management Development Training,5845,7830,539814,2131099
611430c,61143,c,Professional and Management Development Training,794,5184,357406,1159604
611430d,61143,d,Professional and Management Development Training,461,6118,438015,1343922
611430e,61143,e,Professional and Management Development Training,7100,19132,1335235,4634625
611430f,61143,f,Professional and Management Development Training,403,14063,1064640,2989569
611430g,61143,g,Professional and Management Development Training,94,12956,1151157,3234103
611430h,61143,h,Professional and Management Development Training,7597,46151,3551032,10858297
611430i,61143,i,Professional and Management Development Training,81,11972,1261864,2855487
611500a,6115,a,Technical and Trade Schools,7565,110746,5744721,16789880
611500b,6115,b,Technical and Trade Schools,4024,6462,308076,1186876
611500c,6115,c,Technical and Trade Schools,1388,9263,345646,1164449
611500d,6115,d,Technical and Trade Schools,1010,13389,537990,1693830
611500e,6115,e,Technical and Trade Schools,6422,29114,1191712,4045155
611500f,6115,f,Technical and Trade Schools,896,31780,1442956,4304958
611500g,6115,g,Technical and Trade Schools,146,20806,1170858,3297785
611500h,6115,h,Technical and Trade Schools,7464,81700,3805526,11647898
611500i,6115,i,Technical and Trade Schools,101,29046,1939195,5141982
611510a,61151,a,Technical and Trade Schools,7565,110746,5744721,16789880
611510b,61151,b,Technical and Trade Schools,4024,6462,308076,1186876
611510c,61151,c,Technical and Trade Schools,1388,9263,345646,1164449
611510d,61151,d,Technical and Trade Schools,1010,13389,537990,1693830
611510e,61151,e,Technical and Trade Schools,6422,29114,1191712,4045155
611510f,61151,f,Technical and Trade Schools,896,31780,1442956,4304958
611510g,61151,g,Technical and Trade Schools,146,20806,1170858,3297785
611510h,61151,h,Technical and Trade Schools,7464,81700,3805526,11647898
611510i,61151,i,Technical and Trade Schools,101,29046,1939195,5141982
611511a,611511,a,Cosmetology and Barber Schools,1313,18152,663190,2052452
611511b,611511,b,Cosmetology and Barber Schools,504,914,31738,124182
611511c,611511,c,Cosmetology and Barber Schools,306,2073,63032,188406
611511d,611511,d,Cosmetology and Barber Schools,240,3218,109237,323677
611511e,611511,e,Cosmetology and Barber Schools,1050,6205,204007,636265
611511f,611511,f,Cosmetology and Barber Schools,236,7920,303718,887464
611511g,611511,g,Cosmetology and Barber Schools,21,2978,112470,385978
611511h,611511,h,Cosmetology and Barber Schools,1307,17103,620195,1909707
611511i,611511,i,Cosmetology and Barber Schools,6,1049,42995,142745
611512a,611512,a,Flight Training,963,19956,1371709,4024695
611512b,611512,b,Flight Training,547,784,39849,207311
611512c,611512,c,Flight Training,135,886,36143,180404
611512d,611512,d,Flight Training,127,1744,67945,281707
611512e,611512,e,Flight Training,809,3414,143937,669422
611512f,611512,f,Flight Training,120,4206,181849,634755
611512g,611512,g,Flight Training,21,3314,224913,627913
611512h,611512,h,Flight Training,950,10934,550699,1932090
611512i,611512,i,Flight Training,13,9022,821010,2092605
611513a,611513,a,Apprenticeship Training,1335,14510,726187,2337605
611513b,611513,b,Apprenticeship Training,677,1037,69256,246653
611513c,611513,c,Apprenticeship Training,278,1848,87411,293442
611513d,611513,d,Apprenticeship Training,187,2446,111816,342293
611513e,611513,e,Apprenticeship Training,1142,5331,268483,882388
611513f,611513,f,Apprenticeship Training,167,6148,296740,1040443
611513g,611513,g,Apprenticeship Training,15,1677,119324,313294
611513h,611513,h,Apprenticeship Training,1324,13156,684547,2236125
611513i,611513,i,Apprenticeship Training,11,1354,41640,101480
611519a,611519,a,Other Technical and Trade Schools,3972,58128,2983635,8375128
611519b,611519,b,Other Technical and Trade Schools,2296,3727,167233,608730
611519c,611519,c,Other Technical and Trade Schools,669,4456,159060,502197
611519d,611519,d,Other Technical and Trade Schools,456,5981,248992,746153
611519e,611519,e,Other Technical and Trade Schools,3421,14164,575285,1857080
611519f,611519,f,Other Technical and Trade Schools,378,13506,660649,1742296
611519g,611519,g,Other Technical and Trade Schools,94,12837,714151,1970600
611519h,611519,h,Other Technical and Trade Schools,3893,40507,1950085,5569976
611519i,611519,i,Other Technical and Trade Schools,79,17621,1033550,2805152
611600a,6116,a,Other Schools and Instruction,53819,473657,12071859,36012858
611600b,6116,b,Other Schools and Instruction,30398,46639,1595443,6761606
611600c,6116,c,Other Schools and Instruction,10260,68771,1402047,4609001
611600d,6116,d,Other Schools and Instruction,7972,106191,1914600,5492119
611600e,6116,e,Other Schools and Instruction,48630,221601,4912090,16862726
611600f,6116,f,Other Schools and Instruction,4772,160446,3421135,8889892
611600g,6116,g,Other Schools and Instruction,336,48277,1761813,5024605
611600h,6116,h,Other Schools and Instruction,53738,430324,10095038,30777223
611600i,6116,i,Other Schools and Instruction,81,43333,1976821,5235635
611610a,61161,a,Fine Arts Schools,15560,119606,2323136,7105390
611610b,61161,b,Fine Arts Schools,8132,13697,365482,1670415
611610c,61161,c,Fine Arts Schools,3587,24288,423832,1456734
611610d,61161,d,Fine Arts Schools,2697,35604,565530,1657279
611610e,61161,e,Fine Arts Schools,14416,73589,1354844,4784428
611610f,61161,f,Fine Arts Schools,1070,34520,690055,1696768
611610g,61161,g,Fine Arts Schools,70,10533,261531,591891
611610h,61161,h,Fine Arts Schools,15556,118642,2306430,7073087
611610i,61161,i,Fine Arts Schools,4,964,16706,32303
611620a,61162,a,Sports and Recreation Instruction,18708,159381,3791265,11707022
611620b,61162,b,Sports and Recreation Instruction,11106,16242,608516,2671042
611620c,61162,c,Sports and Recreation Instruction,3238,21500,476531,1652570
611620d,61162,d,Sports and Recreation Instruction,2355,31533,595200,1790053
611620e,61162,e,Sports and Recreation Instruction,16699,69275,1680247,6113665
611620f,61162,f,Sports and Recreation Instruction,1888,65828,1262267,3313505
611620g,61162,g,Sports and Recreation Instruction,102,13061,310613,942077
611620h,61162,h,Sports and Recreation Instruction,18689,148164,3253127,10369247
611620i,61162,i,Sports and Recreation Instruction,19,11217,538138,1337775
611630a,61163,a,Language Schools,1334,17958,717499,1952281
611630b,61163,b,Language Schools,628,1043,38513,137541
611630c,61163,c,Language Schools,238,1601,36316,102451
611630d,61163,d,Language Schools,239,3239,63307,165894
611630e,61163,e,Language Schools,1105,5883,138136,405886
611630f,61163,f,Language Schools,206,6928,167399,493624
611630g,61163,g,Language Schools,18,3249,296711,793153
611630h,61163,h,Language Schools,1329,16060,602246,1692663
611630i,61163,i,Language Schools,5,1898,115253,259618
611690a,61169,a,All Other Schools and Instruction,18230,176712,5239959,15248165
611690b,61169,b,All Other Schools and Instruction,10532,15657,582932,2282608
611690c,61169,c,All Other Schools and Instruction,3197,21382,465368,1397246
611690d,61169,d,All Other Schools and Instruction,2682,35815,690563,1878893
611690e,61169,e,All Other Schools and Instruction,16411,72854,1738863,5558747
611690f,61169,f,All Other Schools and Instruction,1616,53170,1301414,3385995
611690g,61169,g,All Other Schools and Instruction,148,21434,892958,2697484
611690h,61169,h,All Other Schools and Instruction,18175,147458,3933235,11642226
611690i,61169,i,All Other Schools and Instruction,55,29254,1306724,3605939
611691a,611691,a,Exam Preparation and Tutoring,8979,109224,3062081,8285617
611691b,611691,b,Exam Preparation and Tutoring,4529,6638,226688,851821
611691c,611691,c,Exam Preparation and Tutoring,1726,11703,215127,610607
611691d,611691,d,Exam Preparation and Tutoring,1614,21540,328280,870142
611691e,611691,e,Exam Preparation and Tutoring,7869,39881,770095,2332570
611691f,611691,f,Exam Preparation and Tutoring,990,32770,716595,1727344
611691g,611691,g,Exam Preparation and Tutoring,88,14325,562861,1563036
611691h,611691,h,Exam Preparation and Tutoring,8947,86976,2049551,5622950
611691i,611691,i,Exam Preparation and Tutoring,32,22248,1012530,2662667
611692a,611692,a,Automobile Driving Schools,2392,15648,439013,1182784
611692b,611692,b,Automobile Driving Schools,1475,2509,71615,253480
611692c,611692,c,Automobile Driving Schools,489,3182,75375,201527
611692d,611692,d,Automobile Driving Schools,272,3705,93525,221673
611692e,611692,e,Automobile Driving Schools,2236,9396,240515,676680
611692f,611692,f,Automobile Driving Schools,138,4319,125146,311492
611692g,611692,g,Automobile Driving Schools,16,1735,66709,170741
611692h,611692,h,Automobile Driving Schools,2390,15450,432370,1158913
611699a,611699,a,All Other Miscellaneous Schools and Instruction,6866,51840,1738865,5779764
611699b,611699,b,All Other Miscellaneous Schools and Instruction,4528,6510,284629,1177307
611699c,611699,c,All Other Miscellaneous Schools and Instruction,982,6497,174866,585112
611699d,611699,d,All Other Miscellaneous Schools and Instruction,796,10570,268758,787078
611699e,611699,e,All Other Miscellaneous Schools and Instruction,6306,23577,728253,2549497
611699f,611699,f,All Other Miscellaneous Schools and Instruction,490,16081,459673,1347159
611699g,611699,g,All Other Miscellaneous Schools and Instruction,47,5374,263388,963707
611699h,611699,h,All Other Miscellaneous Schools and Instruction,6843,45032,1451314,4860363
611699i,611699,i,All Other Miscellaneous Schools and Instruction,23,6808,287551,919401
611700a,6117,a,Educational Support Services,10363,127699,7765485,23966186
611700b,6117,b,Educational Support Services,7336,9951,626827,2462592
611700c,6117,c,Educational Support Services,1296,8585,415775,1333528
611700d,6117,d,Educational Support Services,882,11795,558564,1695234
611700e,6117,e,Educational Support Services,9514,30331,1601166,5491354
611700f,6117,f,Educational Support Services,656,24623,1409728,4030102
611700g,6117,g,Educational Support Services,129,21359,1447195,4540144
611700h,6117,h,Educational Support Services,10299,76313,4458089,14061600
611700i,6117,i,Educational Support Services,64,51386,3307396,9904586
611710a,61171,a,Educational Support Services,10363,127699,7765485,23966186
611710b,61171,b,Educational Support Services,7336,9951,626827,2462592
611710c,61171,c,Educational Support Services,1296,8585,415775,1333528
611710d,61171,d,Educational Support Services,882,11795,558564,1695234
611710e,61171,e,Educational Support Services,9514,30331,1601166,5491354
611710f,61171,f,Educational Support Services,656,24623,1409728,4030102
611710g,61171,g,Educational Support Services,129,21359,1447195,4540144
611710h,61171,h,Educational Support Services,10299,76313,4458089,14061600
611710i,61171,i,Educational Support Services,64,51386,3307396,9904586
620000a,62,a,Health Care and Social Assistance,693801,21171232,1279490192,3328957116
620000b,62,b,Health Care and Social Assistance,367849,594793,38875156,126092661
620000c,62,c,Health Care and Social Assistance,134359,900195,43198929,119394496
620000d,62,d,Health Care and Social Assistance,91719,1229632,59284899,151453550
620000e,62,e,Health Care and Social Assistance,593927,2724620,141358984,396940707
620000f,62,f,Health Care and Social Assistance,77329,3104002,147164057,351590756
620000g,62,g,Health Care and Social Assistance,18186,3432316,169883837,404919950
620000h,62,h,Health Care and Social Assistance,689442,9260938,458406878,1153451413
620000i,62,i,Health Care and Social Assistance,4359,11910294,821083314,2175505703
621000a,621,a,Ambulatory Health Care Services,504777,8401579,574519372,1411677957
621000b,621,b,Ambulatory Health Care Services,286234,466452,32772729,107226185
621000c,621,c,Ambulatory Health Care Services,105801,707218,37384892,103646436
621000d,621,d,Ambulatory Health Care Services,63394,839245,47469294,122723003
621000e,621,e,Ambulatory Health Care Services,455429,2012915,117626915,333595624
621000f,621,f,Ambulatory Health Care Services,39471,1489690,93621507,222818526
621000g,621,g,Ambulatory Health Care Services,7454,1297899,83113601,190946869
621000h,621,h,Ambulatory Health Care Services,502354,4800504,294362023,747361019
621000i,621,i,Ambulatory Health Care Services,2423,3601075,280157349,664316938
621100a,6211,a,Offices of Physicians,145305,2643587,268511283,641734008
621100b,6211,b,Offices of Physicians,88250,141198,14829514,46337557
621100c,6211,c,Offices of Physicians,25461,168497,11816848,32510896
621100d,6211,d,Offices of Physicians,15554,208909,16336407,41513238
621100e,6211,e,Offices of Physicians,129265,518604,42982769,120361691
621100f,6211,f,Offices of Physicians,12760,488638,46272285,107454928
621100g,6211,g,Offices of Physicians,2211,365075,38269790,89406913
621100h,6211,h,Offices of Physicians,144236,1372317,127524844,317223532
621100i,6211,i,Offices of Physicians,1069,1271270,140986439,324510476
621110a,62111,a,Offices of Physicians,145305,2643587,268511283,641734008
621110b,62111,b,Offices of Physicians,88250,141198,14829514,46337557
621110c,62111,c,Offices of Physicians,25461,168497,11816848,32510896
621110d,62111,d,Offices of Physicians,15554,208909,16336407,41513238
621110e,62111,e,Offices of Physicians,129265,518604,42982769,120361691
621110f,62111,f,Offices of Physicians,12760,488638,46272285,107454928
621110g,62111,g,Offices of Physicians,2211,365075,38269790,89406913
621110h,62111,h,Offices of Physicians,144236,1372317,127524844,317223532
621110i,62111,i,Offices of Physicians,1069,1271270,140986439,324510476
621111a,621111,a,Offices of Physicians (except Mental Health Specialists),132899,2582111,263986588,630858846
621111b,621111,b,Offices of Physicians (except Mental Health Specialists),78057,127007,13554168,42482731
621111c,621111,c,Offices of Physicians (except Mental Health Specialists),24291,161032,11366146,31268753
621111d,621111,d,Offices of Physicians (except Mental Health Specialists),14974,201233,15820935,40289124
621111e,621111,e,Offices of Physicians (except Mental Health Specialists),117322,489272,40741249,114040608
621111f,621111,f,Offices of Physicians (except Mental Health Specialists),12391,475121,45357496,105531879
621111g,621111,g,Offices of Physicians (except Mental Health Specialists),2149,357680,37744341,88441309
621111h,621111,h,Offices of Physicians (except Mental Health Specialists),131862,1322073,123843086,308013796
621111i,621111,i,Offices of Physicians (except Mental Health Specialists),1037,1260038,140143502,322845050
621112a,621112,a,"Offices of Physicians, Mental Health Specialists",12537,61476,4524695,10875162
621112b,621112,b,"Offices of Physicians, Mental Health Specialists",10197,14191,1275346,3854826
621112c,621112,c,"Offices of Physicians, Mental Health Specialists",1170,7465,450702,1242143
621112d,621112,d,"Offices of Physicians, Mental Health Specialists",582,7676,515472,1224114
621112e,621112,e,"Offices of Physicians, Mental Health Specialists",11949,29332,2241520,6321083
621112f,621112,f,"Offices of Physicians, Mental Health Specialists",374,13517,914789,1923049
621112g,621112,g,"Offices of Physicians, Mental Health Specialists",76,7395,525449,965604
621112h,621112,h,"Offices of Physicians, Mental Health Specialists",12399,50244,3681758,9209736
621112i,621112,i,"Offices of Physicians, Mental Health Specialists",138,11232,842937,1665426
621200a,6212,a,Offices of Dentists,120488,1031957,59579310,160195607
621200b,6212,b,Offices of Dentists,45904,90058,5799243,19384992
621200c,6212,c,Offices of Dentists,42843,291877,14879955,41008876
621200d,6212,d,Offices of Dentists,24748,319048,17253155,45325354
621200e,6212,e,Offices of Dentists,113495,700983,37932353,105719222
621200f,6212,f,Offices of Dentists,6486,200052,12119284,30887419
621200g,6212,g,Offices of Dentists,369,46904,3071570,7464605
621200h,6212,h,Offices of Dentists,120350,947939,53123207,144071246
621200i,6212,i,Offices of Dentists,138,84018,6456103,16124361
621210a,62121,a,Offices of Dentists,120488,1031957,59579310,160195607
621210b,62121,b,Offices of Dentists,45904,90058,5799243,19384992
621210c,62121,c,Offices of Dentists,42843,291877,14879955,41008876
621210d,62121,d,Offices of Dentists,24748,319048,17253155,45325354
621210e,62121,e,Offices of Dentists,113495,700983,37932353,105719222
621210f,62121,f,Offices of Dentists,6486,200052,12119284,30887419
621210g,62121,g,Offices of Dentists,369,46904,3071570,7464605
621210h,62121,h,Offices of Dentists,120350,947939,53123207,144071246
621210i,62121,i,Offices of Dentists,138,84018,6456103,16124361
621300a,6213,a,Offices of Other Health Practitioners,165423,1144075,52921010,127984017
621300b,6213,b,Offices of Other Health Practitioners,118007,183613,8382417,28528897
621300c,6213,c,Offices of Other Health Practitioners,26384,171638,7076264,19028750
621300d,6213,d,Offices of Other Health Practitioners,12680,166476,7401093,17713736
621300e,6213,e,Offices of Other Health Practitioners,157071,521727,22859774,65271383
621300f,6213,f,Offices of Other Health Practitioners,6730,230684,10750787,22450547
621300g,6213,g,Offices of Other Health Practitioners,1032,124738,5912747,11815780
621300h,6213,h,Offices of Other Health Practitioners,164833,877149,39523308,99537710
