UNIQUE_ID,NAICS_CODE,FIRM_SIZE_ALPHA,DESCRIPTION,Firms,Employment,Payroll
311422b,311422,b,Specialty Canning,47,81,4757
311422c,311422,c,Specialty Canning,13,86,4418
311422d,311422,d,Specialty Canning,19,258,9502
311422e,311422,e,Specialty Canning,79,425,18677
311422f,311422,f,Specialty Canning,16,679,39003
311422g,311422,g,Specialty Canning,9,837,40241
311422h,311422,h,Specialty Canning,104,1941,97921
311422i,311422,i,Specialty Canning,14,8918,605806
311423a,311423,a,Dried and Dehydrated Food Manufacturing,213,15955,826740
311423b,311423,b,Dried and Dehydrated Food Manufacturing,49,90,5793
311423c,311423,c,Dried and Dehydrated Food Manufacturing,31,208,7892
311423d,311423,d,Dried and Dehydrated Food Manufacturing,21,298,10668
311423e,311423,e,Dried and Dehydrated Food Manufacturing,101,596,24353
311423f,311423,f,Dried and Dehydrated Food Manufacturing,72,3128,157782
311423g,311423,g,Dried and Dehydrated Food Manufacturing,19,3876,166715
311423h,311423,h,Dried and Dehydrated Food Manufacturing,192,7600,348850
311423i,311423,i,Dried and Dehydrated Food Manufacturing,21,8355,477890
311500a,3115,a,Dairy Product Manufacturing,1160,153792,9119105
311500b,3115,b,Dairy Product Manufacturing,350,570,51354
311500c,3115,c,Dairy Product Manufacturing,174,1165,44969
311500d,3115,d,Dairy Product Manufacturing,170,2328,79441
311500e,3115,e,Dairy Product Manufacturing,694,4063,175764
311500f,3115,f,Dairy Product Manufacturing,234,9968,481972
311500g,3115,g,Dairy Product Manufacturing,133,22638,1276903
311500h,3115,h,Dairy Product Manufacturing,1061,36669,1934639
311500i,3115,i,Dairy Product Manufacturing,99,117123,7184466
311510a,31151,a,Dairy Product (except Frozen) Manufacturing,783,131666,8041883
311510b,31151,b,Dairy Product (except Frozen) Manufacturing,203,368,41448
311510c,31151,c,Dairy Product (except Frozen) Manufacturing,107,704,24287
311510d,31151,d,Dairy Product (except Frozen) Manufacturing,93,1340,54617
311510e,31151,e,Dairy Product (except Frozen) Manufacturing,403,2412,120352
311510f,31151,f,Dairy Product (except Frozen) Manufacturing,180,7758,401052
311510g,31151,g,Dairy Product (except Frozen) Manufacturing,113,20061,1152817
311510h,31151,h,Dairy Product (except Frozen) Manufacturing,696,30231,1674221
311510i,31151,i,Dairy Product (except Frozen) Manufacturing,87,101435,6367662
311511a,311511,a,Fluid Milk Manufacturing,244,53387,3412608
311511b,311511,b,Fluid Milk Manufacturing,57,90,30166
311511c,311511,c,Fluid Milk Manufacturing,33,215,7220
311511d,311511,d,Fluid Milk Manufacturing,15,221,13518
311511e,311511,e,Fluid Milk Manufacturing,105,526,50904
311511f,311511,f,Fluid Milk Manufacturing,50,2028,103795
311511g,311511,g,Fluid Milk Manufacturing,42,7981,476736
311511h,311511,h,Fluid Milk Manufacturing,197,10535,631435
311511i,311511,i,Fluid Milk Manufacturing,47,42852,2781173
311512a,311512,a,Creamery Butter Manufacturing,45,3917,243167
311512b,311512,b,Creamery Butter Manufacturing,11,21,780
311512c,311512,c,Creamery Butter Manufacturing,9,66,1918
311512d,311512,d,Creamery Butter Manufacturing,3,37,928
311512e,311512,e,Creamery Butter Manufacturing,23,124,3626
311512f,311512,f,Creamery Butter Manufacturing,10,375,20019
311512h,311512,h,Creamery Butter Manufacturing,35,722,37643
311512i,311512,i,Creamery Butter Manufacturing,10,3195,205524
311513a,311513,a,Cheese Manufacturing,402,56791,3227737
311513b,311513,b,Cheese Manufacturing,110,217,6602
311513c,311513,c,Cheese Manufacturing,51,319,11035
311513d,311513,d,Cheese Manufacturing,60,884,29719
311513e,311513,e,Cheese Manufacturing,221,1420,47356
311513f,311513,f,Cheese Manufacturing,89,3765,187628
311513g,311513,g,Cheese Manufacturing,53,9204,491263
311513h,311513,h,Cheese Manufacturing,363,14389,726247
311513i,311513,i,Cheese Manufacturing,39,42402,2501490
311514a,311514,a,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",136,17571,1158371
311514b,311514,b,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",25,40,3900
311514c,311514,c,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",14,104,4114
311514d,311514,d,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",15,198,10452
311514e,311514,e,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",54,342,18466
311514f,311514,f,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",32,1590,89610
311514g,311514,g,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",18,2653,170820
311514h,311514,h,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",104,4585,278896
311514i,311514,i,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",32,12986,879475
311520a,31152,a,Ice Cream and Frozen Dessert Manufacturing,387,22126,1077222
311520b,31152,b,Ice Cream and Frozen Dessert Manufacturing,147,202,9906
311520c,31152,c,Ice Cream and Frozen Dessert Manufacturing,67,461,20682
311520d,31152,d,Ice Cream and Frozen Dessert Manufacturing,77,988,24824
311520e,31152,e,Ice Cream and Frozen Dessert Manufacturing,291,1651,55412
311520f,31152,f,Ice Cream and Frozen Dessert Manufacturing,54,2210,80920
311520g,31152,g,Ice Cream and Frozen Dessert Manufacturing,20,2577,124086
311520h,31152,h,Ice Cream and Frozen Dessert Manufacturing,365,6438,260418
311520i,31152,i,Ice Cream and Frozen Dessert Manufacturing,22,15688,816804
311600a,3116,a,Animal Slaughtering and Processing,2782,544071,24050066
311600b,3116,b,Animal Slaughtering and Processing,919,1709,93215
311600c,3116,c,Animal Slaughtering and Processing,546,3631,113241
311600d,3116,d,Animal Slaughtering and Processing,444,5900,233212
311600e,3116,e,Animal Slaughtering and Processing,1909,11240,439668
311600f,3116,f,Animal Slaughtering and Processing,495,20617,946157
311600g,3116,g,Animal Slaughtering and Processing,229,44113,2170685
311600h,3116,h,Animal Slaughtering and Processing,2633,75970,3556510
311600i,3116,i,Animal Slaughtering and Processing,149,468101,20493556
311610a,31161,a,Animal Slaughtering and Processing,2782,544071,24050066
311610b,31161,b,Animal Slaughtering and Processing,919,1709,93215
311610c,31161,c,Animal Slaughtering and Processing,546,3631,113241
311610d,31161,d,Animal Slaughtering and Processing,444,5900,233212
311610e,31161,e,Animal Slaughtering and Processing,1909,11240,439668
311610f,31161,f,Animal Slaughtering and Processing,495,20617,946157
311610g,31161,g,Animal Slaughtering and Processing,229,44113,2170685
311610h,31161,h,Animal Slaughtering and Processing,2633,75970,3556510
311610i,31161,i,Animal Slaughtering and Processing,149,468101,20493556
311611a,311611,a,Animal (except Poultry) Slaughtering,1207,162393,8321220
311611b,311611,b,Animal (except Poultry) Slaughtering,454,870,51726
311611c,311611,c,Animal (except Poultry) Slaughtering,291,1903,57301
311611d,311611,d,Animal (except Poultry) Slaughtering,211,2814,94681
311611e,311611,e,Animal (except Poultry) Slaughtering,956,5587,203708
311611f,311611,f,Animal (except Poultry) Slaughtering,146,5598,226868
311611g,311611,g,Animal (except Poultry) Slaughtering,62,11358,597466
311611h,311611,h,Animal (except Poultry) Slaughtering,1164,22543,1028042
311611i,311611,i,Animal (except Poultry) Slaughtering,43,139850,7293178
311612a,311612,a,Meat Processed from Carcasses,1242,121195,6132960
311612b,311612,b,Meat Processed from Carcasses,369,692,32027
311612c,311612,c,Meat Processed from Carcasses,208,1402,44953
311612d,311612,d,Meat Processed from Carcasses,192,2527,109460
311612e,311612,e,Meat Processed from Carcasses,769,4621,186440
311612f,311612,f,Meat Processed from Carcasses,278,12082,571338
311612g,311612,g,Meat Processed from Carcasses,119,21769,1102213
311612h,311612,h,Meat Processed from Carcasses,1166,38472,1859991
311612i,311612,i,Meat Processed from Carcasses,76,82723,4272969
311613a,311613,a,Rendering and Meat Byproduct Processing,86,10300,589062
311613b,311613,b,Rendering and Meat Byproduct Processing,23,30,2653
311613c,311613,c,Rendering and Meat Byproduct Processing,12,90,3052
311613d,311613,d,Rendering and Meat Byproduct Processing,11,150,6834
311613e,311613,e,Rendering and Meat Byproduct Processing,46,270,12539
311613f,311613,f,Rendering and Meat Byproduct Processing,19,643,54404
311613g,311613,g,Rendering and Meat Byproduct Processing,9,917,62886
311613h,311613,h,Rendering and Meat Byproduct Processing,74,1830,129829
311613i,311613,i,Rendering and Meat Byproduct Processing,12,8470,459233
311615a,311615,a,Poultry Processing,300,250183,9006824
311615b,311615,b,Poultry Processing,73,117,6809
311615c,311615,c,Poultry Processing,35,236,7935
311615d,311615,d,Poultry Processing,30,409,22237
311615e,311615,e,Poultry Processing,138,762,36981
311615f,311615,f,Poultry Processing,53,2294,93547
311615g,311615,g,Poultry Processing,45,10069,408120
311615h,311615,h,Poultry Processing,236,13125,538648
311615i,311615,i,Poultry Processing,64,237058,8468176
311700a,3117,a,Seafood Product Preparation and Packaging,451,30467,1518040
311700b,3117,b,Seafood Product Preparation and Packaging,158,253,25244
311700c,3117,c,Seafood Product Preparation and Packaging,53,366,19181
311700d,3117,d,Seafood Product Preparation and Packaging,55,769,31505
311700e,3117,e,Seafood Product Preparation and Packaging,266,1388,75930
311700f,3117,f,Seafood Product Preparation and Packaging,107,4590,210062
311700g,3117,g,Seafood Product Preparation and Packaging,53,8930,479569
311700h,3117,h,Seafood Product Preparation and Packaging,426,14908,765561
311700i,3117,i,Seafood Product Preparation and Packaging,25,15559,752479
311710a,31171,a,Seafood Product Preparation and Packaging,451,30467,1518040
311710b,31171,b,Seafood Product Preparation and Packaging,158,253,25244
311710c,31171,c,Seafood Product Preparation and Packaging,53,366,19181
311710d,31171,d,Seafood Product Preparation and Packaging,55,769,31505
311710e,31171,e,Seafood Product Preparation and Packaging,266,1388,75930
311710f,31171,f,Seafood Product Preparation and Packaging,107,4590,210062
311710g,31171,g,Seafood Product Preparation and Packaging,53,8930,479569
311710h,31171,h,Seafood Product Preparation and Packaging,426,14908,765561
311710i,31171,i,Seafood Product Preparation and Packaging,25,15559,752479
311800a,3118,a,Bakeries and Tortilla Manufacturing,11489,297389,11817340
311800b,3118,b,Bakeries and Tortilla Manufacturing,5188,8749,256771
311800c,3118,c,Bakeries and Tortilla Manufacturing,2223,14780,287910
311800d,3118,d,Bakeries and Tortilla Manufacturing,1852,24948,526610
311800e,3118,e,Bakeries and Tortilla Manufacturing,9263,48477,1071291
311800f,3118,f,Bakeries and Tortilla Manufacturing,1747,63095,1686697
311800g,3118,g,Bakeries and Tortilla Manufacturing,323,53344,2189490
311800h,3118,h,Bakeries and Tortilla Manufacturing,11333,164916,4947478
311800i,3118,i,Bakeries and Tortilla Manufacturing,156,132473,6869862
311810a,31181,a,Bread and Bakery Product Manufacturing,10497,223644,8117617
311810b,31181,b,Bread and Bakery Product Manufacturing,4845,8109,234013
311810c,31181,c,Bread and Bakery Product Manufacturing,2067,13767,259302
311810d,31181,d,Bread and Bakery Product Manufacturing,1713,23113,469280
311810e,31181,e,Bread and Bakery Product Manufacturing,8625,44989,962595
311810f,31181,f,Bread and Bakery Product Manufacturing,1514,53368,1311552
311810g,31181,g,Bread and Bakery Product Manufacturing,240,39446,1498100
311810h,31181,h,Bread and Bakery Product Manufacturing,10379,137803,3772247
311810i,31181,i,Bread and Bakery Product Manufacturing,118,85841,4345370
311811a,311811,a,Retail Bakeries,7805,75561,1661094
311811b,311811,b,Retail Bakeries,3894,6443,188264
311811c,311811,c,Retail Bakeries,1599,10672,196403
311811d,311811,d,Retail Bakeries,1262,16923,338446
311811e,311811,e,Retail Bakeries,6755,34038,723113
311811f,311811,f,Retail Bakeries,967,31476,661031
311811g,311811,g,Retail Bakeries,64,6858,169681
311811h,311811,h,Retail Bakeries,7786,72372,1553825
311811i,311811,i,Retail Bakeries,19,3189,107269
311812a,311812,a,Commercial Bakeries,2544,126800,5496351
311812b,311812,b,Commercial Bakeries,903,1598,44215
311812c,311812,c,Commercial Bakeries,449,2967,59912
311812d,311812,d,Commercial Bakeries,425,5820,122018
311812e,311812,e,Commercial Bakeries,1777,10385,226145
311812f,311812,f,Commercial Bakeries,516,19728,564129
311812g,311812,g,Commercial Bakeries,159,28056,1133648
311812h,311812,h,Commercial Bakeries,2452,58169,1923922
311812i,311812,i,Commercial Bakeries,92,68631,3572429
311813a,311813,a,"Frozen Cakes, Pies, and Other Pastries Manufacturing",188,21283,960172
311813b,311813,b,"Frozen Cakes, Pies, and Other Pastries Manufacturing",48,68,1534
311813c,311813,c,"Frozen Cakes, Pies, and Other Pastries Manufacturing",19,128,2987
311813d,311813,d,"Frozen Cakes, Pies, and Other Pastries Manufacturing",26,370,8816
311813e,311813,e,"Frozen Cakes, Pies, and Other Pastries Manufacturing",93,566,13337
311813f,311813,f,"Frozen Cakes, Pies, and Other Pastries Manufacturing",44,2164,86392
311813g,311813,g,"Frozen Cakes, Pies, and Other Pastries Manufacturing",25,4532,194771
311813h,311813,h,"Frozen Cakes, Pies, and Other Pastries Manufacturing",162,7262,294500
311813i,311813,i,"Frozen Cakes, Pies, and Other Pastries Manufacturing",26,14021,665672
311820a,31182,a,"Cookie, Cracker, and Pasta Manufacturing",667,52743,2860068
311820b,31182,b,"Cookie, Cracker, and Pasta Manufacturing",227,402,15251
311820c,31182,c,"Cookie, Cracker, and Pasta Manufacturing",90,583,18371
311820d,31182,d,"Cookie, Cracker, and Pasta Manufacturing",83,1105,40427
311820e,31182,e,"Cookie, Cracker, and Pasta Manufacturing",400,2090,74049
311820f,31182,f,"Cookie, Cracker, and Pasta Manufacturing",157,6484,263352
311820g,31182,g,"Cookie, Cracker, and Pasta Manufacturing",60,10016,535831
311820h,31182,h,"Cookie, Cracker, and Pasta Manufacturing",617,18590,873232
311820i,31182,i,"Cookie, Cracker, and Pasta Manufacturing",50,34153,1986836
311821a,311821,a,Cookie and Cracker Manufacturing,337,29609,1594738
311821b,311821,b,Cookie and Cracker Manufacturing,138,218,9324
311821c,311821,c,Cookie and Cracker Manufacturing,43,271,7674
311821d,311821,d,Cookie and Cracker Manufacturing,44,592,20408
311821e,311821,e,Cookie and Cracker Manufacturing,225,1081,37406
311821f,311821,f,Cookie and Cracker Manufacturing,68,2695,99125
311821g,311821,g,Cookie and Cracker Manufacturing,22,3554,166273
311821h,311821,h,Cookie and Cracker Manufacturing,315,7330,302804
311821i,311821,i,Cookie and Cracker Manufacturing,22,22279,1291934
311824a,311824,a,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",334,23134,1265330
311824b,311824,b,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",89,184,5927
311824c,311824,c,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",47,312,10697
311824d,311824,d,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",39,513,20019
311824e,311824,e,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",175,1009,36643
311824f,311824,f,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",89,3789,164227
311824g,311824,g,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",38,6462,369558
311824h,311824,h,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",302,11260,570428
311824i,311824,i,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",32,11874,694902
311830a,31183,a,Tortilla Manufacturing,355,21002,839655
311830b,31183,b,Tortilla Manufacturing,116,238,7507
311830c,31183,c,Tortilla Manufacturing,66,430,10237
311830d,31183,d,Tortilla Manufacturing,57,730,16903
311830e,31183,e,Tortilla Manufacturing,239,1398,34647
311830f,31183,f,Tortilla Manufacturing,79,3243,111793
311830g,31183,g,Tortilla Manufacturing,26,3882,155559
311830h,31183,h,Tortilla Manufacturing,344,8523,301999
311830i,31183,i,Tortilla Manufacturing,11,12479,537656
311900a,3119,a,Other Food Manufacturing,3694,228644,11847647
311900b,3119,b,Other Food Manufacturing,1421,2384,108434
311900c,3119,c,Other Food Manufacturing,623,4118,141578
311900d,3119,d,Other Food Manufacturing,494,6657,255907
311900e,3119,e,Other Food Manufacturing,2538,13159,505919
311900f,3119,f,Other Food Manufacturing,671,28165,1313110
311900g,3119,g,Other Food Manufacturing,293,47907,2480621
311900h,3119,h,Other Food Manufacturing,3502,89231,4299650
311900i,3119,i,Other Food Manufacturing,192,139413,7547997
311910a,31191,a,Snack Food Manufacturing,595,62306,3189337
311910b,31191,b,Snack Food Manufacturing,176,301,14665
311910c,31191,c,Snack Food Manufacturing,101,680,22343
311910d,31191,d,Snack Food Manufacturing,84,1121,41358
311910e,31191,e,Snack Food Manufacturing,361,2102,78366
311910f,31191,f,Snack Food Manufacturing,122,5284,220705
311910g,31191,g,Snack Food Manufacturing,64,11111,503755
311910h,31191,h,Snack Food Manufacturing,547,18497,802826
311910i,31191,i,Snack Food Manufacturing,48,43809,2386511
311911a,311911,a,Roasted Nuts and Peanut Butter Manufacturing,242,20024,1037275
311911b,311911,b,Roasted Nuts and Peanut Butter Manufacturing,64,110,4886
311911c,311911,c,Roasted Nuts and Peanut Butter Manufacturing,32,224,9241
311911d,311911,d,Roasted Nuts and Peanut Butter Manufacturing,36,473,16021
311911e,311911,e,Roasted Nuts and Peanut Butter Manufacturing,132,807,30148
311911f,311911,f,Roasted Nuts and Peanut Butter Manufacturing,53,2157,103745
311911g,311911,g,Roasted Nuts and Peanut Butter Manufacturing,34,5717,285837
311911h,311911,h,Roasted Nuts and Peanut Butter Manufacturing,219,8681,419730
311911i,311911,i,Roasted Nuts and Peanut Butter Manufacturing,23,11343,617545
311919a,311919,a,Other Snack Food Manufacturing,356,42282,2152062
311919b,311919,b,Other Snack Food Manufacturing,112,191,9779
311919c,311919,c,Other Snack Food Manufacturing,69,456,13102
311919d,311919,d,Other Snack Food Manufacturing,48,648,25337
311919e,311919,e,Other Snack Food Manufacturing,229,1295,48218
311919f,311919,f,Other Snack Food Manufacturing,69,3127,116960
311919g,311919,g,Other Snack Food Manufacturing,30,5394,217918
311919h,311919,h,Other Snack Food Manufacturing,328,9816,383096
311919i,311919,i,Other Snack Food Manufacturing,28,32466,1768966
311920a,31192,a,Coffee and Tea Manufacturing,865,22589,1118700
311920b,31192,b,Coffee and Tea Manufacturing,387,662,21279
311920c,31192,c,Coffee and Tea Manufacturing,177,1159,35152
311920d,31192,d,Coffee and Tea Manufacturing,116,1568,46555
311920e,31192,e,Coffee and Tea Manufacturing,680,3389,102986
311920f,31192,f,Coffee and Tea Manufacturing,128,4714,197449
311920g,31192,g,Coffee and Tea Manufacturing,35,5105,283515
311920h,31192,h,Coffee and Tea Manufacturing,843,13208,583950
311920i,31192,i,Coffee and Tea Manufacturing,22,9381,534750
311930a,31193,a,Flavoring Syrup and Concentrate Manufacturing,148,9001,616867
311930b,31193,b,Flavoring Syrup and Concentrate Manufacturing,46,83,6335
311930c,31193,c,Flavoring Syrup and Concentrate Manufacturing,26,172,6631
311930d,31193,d,Flavoring Syrup and Concentrate Manufacturing,19,263,12828
311930e,31193,e,Flavoring Syrup and Concentrate Manufacturing,91,518,25794
311930f,31193,f,Flavoring Syrup and Concentrate Manufacturing,30,1407,94376
311930g,31193,g,Flavoring Syrup and Concentrate Manufacturing,12,1963,148642
311930h,31193,h,Flavoring Syrup and Concentrate Manufacturing,133,3888,268812
311930i,31193,i,Flavoring Syrup and Concentrate Manufacturing,15,5113,348055
311940a,31194,a,Seasoning and Dressing Manufacturing,703,41638,2700424
311940b,31194,b,Seasoning and Dressing Manufacturing,271,431,22762
311940c,31194,c,Seasoning and Dressing Manufacturing,80,529,24323
311940d,31194,d,Seasoning and Dressing Manufacturing,83,1103,66158
311940e,31194,e,Seasoning and Dressing Manufacturing,434,2063,113243
311940f,31194,f,Seasoning and Dressing Manufacturing,127,5250,322039
311940g,31194,g,Seasoning and Dressing Manufacturing,88,12261,786361
311940h,31194,h,Seasoning and Dressing Manufacturing,649,19574,1221643
311940i,31194,i,Seasoning and Dressing Manufacturing,54,22064,1478781
311941a,311941,a,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",326,20930,1151156
311941b,311941,b,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",144,224,12398
311941c,311941,c,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",35,224,10133
311941d,311941,d,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",35,484,21871
311941e,311941,e,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",214,932,44402
311941f,311941,f,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",50,2007,113339
311941g,311941,g,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",39,5832,298357
311941h,311941,h,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",303,8771,456098
311941i,311941,i,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",23,12159,695058
311942a,311942,a,Spice and Extract Manufacturing,383,20708,1549268
311942b,311942,b,Spice and Extract Manufacturing,127,207,10364
311942c,311942,c,Spice and Extract Manufacturing,45,305,14190
311942d,311942,d,Spice and Extract Manufacturing,48,619,44287
311942e,311942,e,Spice and Extract Manufacturing,220,1131,68841
311942f,311942,f,Spice and Extract Manufacturing,77,3243,208700
311942g,311942,g,Spice and Extract Manufacturing,49,6429,488004
311942h,311942,h,Spice and Extract Manufacturing,346,10803,765545
311942i,311942,i,Spice and Extract Manufacturing,37,9905,783723
311990a,31199,a,All Other Food Manufacturing,1442,93110,4222319
311990b,31199,b,All Other Food Manufacturing,541,907,43393
311990c,31199,c,All Other Food Manufacturing,239,1578,53129
311990d,31199,d,All Other Food Manufacturing,192,2602,89008
311990e,31199,e,All Other Food Manufacturing,972,5087,185530
311990f,31199,f,All Other Food Manufacturing,267,11510,478541
311990g,31199,g,All Other Food Manufacturing,103,17467,758348
311990h,31199,h,All Other Food Manufacturing,1342,34064,1422419
311990i,31199,i,All Other Food Manufacturing,100,59046,2799900
311991a,311991,a,Perishable Prepared Food Manufacturing,793,65876,2795310
311991b,311991,b,Perishable Prepared Food Manufacturing,249,430,15280
311991c,311991,c,Perishable Prepared Food Manufacturing,138,902,28777
311991d,311991,d,Perishable Prepared Food Manufacturing,106,1462,44296
311991e,311991,e,Perishable Prepared Food Manufacturing,493,2794,88353
311991f,311991,f,Perishable Prepared Food Manufacturing,165,7215,241715
311991g,311991,g,Perishable Prepared Food Manufacturing,66,11864,493930
311991h,311991,h,Perishable Prepared Food Manufacturing,724,21873,823998
311991i,311991,i,Perishable Prepared Food Manufacturing,69,44003,1971312
311999a,311999,a,All Other Miscellaneous Food Manufacturing,658,27234,1427009
311999b,311999,b,All Other Miscellaneous Food Manufacturing,292,477,28113
311999c,311999,c,All Other Miscellaneous Food Manufacturing,101,676,24352
311999d,311999,d,All Other Miscellaneous Food Manufacturing,86,1140,44712
311999e,311999,e,All Other Miscellaneous Food Manufacturing,479,2293,97177
311999f,311999,f,All Other Miscellaneous Food Manufacturing,102,4295,236826
311999g,311999,g,All Other Miscellaneous Food Manufacturing,40,5603,264418
311999h,311999,h,All Other Miscellaneous Food Manufacturing,621,12191,598421
311999i,311999,i,All Other Miscellaneous Food Manufacturing,37,15043,828588
312000a,312,a,Beverage and Tobacco Product Manufacturing,10370,267982,13304720
312000b,312,b,Beverage and Tobacco Product Manufacturing,3999,7042,284872
312000c,312,c,Beverage and Tobacco Product Manufacturing,2376,16041,407382
312000d,312,d,Beverage and Tobacco Product Manufacturing,1957,26004,729286
312000e,312,e,Beverage and Tobacco Product Manufacturing,8332,49087,1421540
312000f,312,f,Beverage and Tobacco Product Manufacturing,1694,62322,2202255
312000g,312,g,Beverage and Tobacco Product Manufacturing,232,32754,1737917
312000h,312,h,Beverage and Tobacco Product Manufacturing,10258,144163,5361712
312000i,312,i,Beverage and Tobacco Product Manufacturing,112,123819,7943008
312100a,3121,a,Beverage Manufacturing,10253,256670,12368680
312100b,3121,b,Beverage Manufacturing,3946,6956,280195
312100c,3121,c,Beverage Manufacturing,2363,15945,402986
312100d,3121,d,Beverage Manufacturing,1949,25900,725151
312100e,3121,e,Beverage Manufacturing,8258,48801,1408332
312100f,3121,f,Beverage Manufacturing,1671,61421,2149006
312100g,3121,g,Beverage Manufacturing,221,31604,1626861
312100h,3121,h,Beverage Manufacturing,10150,141826,5184199
312100i,3121,i,Beverage Manufacturing,103,114844,7184481
312110a,31211,a,Soft Drink and Ice Manufacturing,846,88631,4783945
312110b,31211,b,Soft Drink and Ice Manufacturing,347,618,35236
312110c,31211,c,Soft Drink and Ice Manufacturing,152,1010,37566
312110d,31211,d,Soft Drink and Ice Manufacturing,107,1404,57096
312110e,31211,e,Soft Drink and Ice Manufacturing,606,3032,129898
312110f,31211,f,Soft Drink and Ice Manufacturing,130,4922,265214
312110g,31211,g,Soft Drink and Ice Manufacturing,51,7952,456415
312110h,31211,h,Soft Drink and Ice Manufacturing,787,15906,851527
312110i,31211,i,Soft Drink and Ice Manufacturing,59,72725,3932418
312111a,312111,a,Soft Drink Manufacturing,373,71254,3879613
312111b,312111,b,Soft Drink Manufacturing,144,254,20793
312111c,312111,c,Soft Drink Manufacturing,42,276,12906
312111d,312111,d,Soft Drink Manufacturing,36,488,19548
312111e,312111,e,Soft Drink Manufacturing,222,1018,53247
312111f,312111,f,Soft Drink Manufacturing,65,2523,148995
312111g,312111,g,Soft Drink Manufacturing,39,6161,364145
312111h,312111,h,Soft Drink Manufacturing,326,9702,566387
312111i,312111,i,Soft Drink Manufacturing,47,61552,3313226
312112a,312112,a,Bottled Water Manufacturing,224,12697,680385
312112b,312112,b,Bottled Water Manufacturing,93,169,7153
312112c,312112,c,Bottled Water Manufacturing,47,317,10838
312112d,312112,d,Bottled Water Manufacturing,30,393,15223
312112e,312112,e,Bottled Water Manufacturing,170,879,33214
312112f,312112,f,Bottled Water Manufacturing,32,1265,66499
312112g,312112,g,Bottled Water Manufacturing,13,1791,92270
312112h,312112,h,Bottled Water Manufacturing,215,3935,191983
312112i,312112,i,Bottled Water Manufacturing,9,8762,488402
312113a,312113,a,Ice Manufacturing,254,4680,223947
312113b,312113,b,Ice Manufacturing,110,195,7290
312113c,312113,c,Ice Manufacturing,63,417,13822
312113d,312113,d,Ice Manufacturing,41,523,22325
312113e,312113,e,Ice Manufacturing,214,1135,43437
312113f,312113,f,Ice Manufacturing,34,1134,49720
312113h,312113,h,Ice Manufacturing,248,2269,93157
312113i,312113,i,Ice Manufacturing,6,2411,130790
312120a,31212,a,Breweries,4390,88274,3526765
312120b,31212,b,Breweries,1317,2281,84920
312120c,31212,c,Breweries,1126,7682,148205
312120d,31212,d,Breweries,1010,13453,307885
312120e,31212,e,Breweries,3453,23416,541010
312120f,31212,f,Breweries,825,29935,806778
312120g,31212,g,Breweries,90,11090,427453
312120h,31212,h,Breweries,4368,64441,1775241
312120i,31212,i,Breweries,22,23833,1751524
312130a,31213,a,Wineries,3983,61313,3022913
312130b,31213,b,Wineries,1781,3191,123673
312130c,31213,c,Wineries,858,5747,172123
312130d,31213,d,Wineries,671,8873,284919
312130e,31213,e,Wineries,3310,17811,580715
312130f,31213,f,Wineries,595,21870,877755
312130g,31213,g,Wineries,60,9450,545312
312130h,31213,h,Wineries,3965,49131,2003782
312130i,31213,i,Wineries,18,12182,1019131
312140a,31214,a,Distilleries,1050,18452,1035057
312140b,31214,b,Distilleries,502,866,36366
312140c,31214,c,Distilleries,227,1506,45092
312140d,31214,d,Distilleries,161,2170,75251
312140e,31214,e,Distilleries,890,4542,156709
312140f,31214,f,Distilleries,125,4694,199259
312140g,31214,g,Distilleries,23,3112,197681
312140h,31214,h,Distilleries,1038,12348,553649
312140i,31214,i,Distilleries,12,6104,481408
312200a,3122,a,Tobacco Manufacturing,118,11312,936040
312200b,3122,b,Tobacco Manufacturing,53,86,4677
312200c,3122,c,Tobacco Manufacturing,13,96,4396
312200d,3122,d,Tobacco Manufacturing,8,104,4135
