UNIQUE_ID,NAICS_CODE,FIRM_SIZE_ALPHA,DESCRIPTION,Firms,Employment,Payroll,Receipts
323110f,32311,f,Printing,2932.0,115019.0,4895822.0,17415303.0
323110g,32311,g,Printing,617.0,94976.0,4358340.0,16915027.0
323110h,32311,h,Printing,24460.0,309968.0,12520091.0,45763762.0
323110i,32311,i,Printing,179.0,132783.0,5981146.0,32960630.0
323111a,323111,a,Commercial Printing (except Screen and Books),19704.0,357600.0,15588609.0,67082383.0
323111b,323111,b,Commercial Printing (except Screen and Books),10254.0,20617.0,610242.0,2189675.0
323111c,323111,c,Commercial Printing (except Screen and Books),3973.0,25993.0,831684.0,2966064.0
323111d,323111,d,Commercial Printing (except Screen and Books),2452.0,32885.0,1254081.0,4276520.0
323111e,323111,e,Commercial Printing (except Screen and Books),16679.0,79495.0,2696007.0,9432259.0
323111f,323111,f,Commercial Printing (except Screen and Books),2370.0,93679.0,4176698.0,14963548.0
323111g,323111,g,Commercial Printing (except Screen and Books),501.0,75047.0,3625868.0,14191664.0
323111h,323111,h,Commercial Printing (except Screen and Books),19550.0,248221.0,10498573.0,38587471.0
323111i,323111,i,Commercial Printing (except Screen and Books),154.0,109379.0,5090036.0,28494912.0
323113a,323113,a,Commercial Screen Printing,4504.0,59121.0,1866279.0,7219061.0
323113b,323113,b,Commercial Screen Printing,2394.0,4711.0,122128.0,427368.0
323113c,323113,c,Commercial Screen Printing,918.0,6046.0,150373.0,516213.0
323113d,323113,d,Commercial Screen Printing,586.0,7860.0,229329.0,755707.0
323113e,323113,e,Commercial Screen Printing,3898.0,18617.0,501830.0,1699288.0
323113f,323113,f,Commercial Screen Printing,489.0,17891.0,578763.0,1966207.0
323113g,323113,g,Commercial Screen Printing,92.0,14592.0,517130.0,1859153.0
323113h,323113,h,Commercial Screen Printing,4479.0,51100.0,1597723.0,5524648.0
323113i,323113,i,Commercial Screen Printing,25.0,8021.0,268556.0,1694413.0
323117a,323117,a,Books Printing,465.0,26030.0,1046349.0,4422948.0
323117b,323117,b,Books Printing,177.0,361.0,14039.0,55587.0
323117c,323117,c,Books Printing,94.0,622.0,22745.0,128147.0
323117d,323117,d,Books Printing,64.0,878.0,31308.0,118151.0
323117e,323117,e,Books Printing,335.0,1861.0,68092.0,301885.0
323117f,323117,f,Books Printing,79.0,3449.0,140361.0,485548.0
323117g,323117,g,Books Printing,33.0,5337.0,215342.0,864210.0
323117h,323117,h,Books Printing,447.0,10647.0,423795.0,1651643.0
323117i,323117,i,Books Printing,18.0,15383.0,622554.0,2771305.0
323120a,32312,a,Support Activities for Printing,1651.0,28860.0,1273676.0,3588204.0
323120b,32312,b,Support Activities for Printing,836.0,1557.0,48923.0,139120.0
323120c,32312,c,Support Activities for Printing,287.0,1839.0,61609.0,167172.0
323120d,32312,d,Support Activities for Printing,219.0,3012.0,110623.0,290250.0
323120e,32312,e,Support Activities for Printing,1342.0,6408.0,221155.0,596542.0
323120f,32312,f,Support Activities for Printing,243.0,9277.0,372488.0,959680.0
323120g,32312,g,Support Activities for Printing,44.0,5700.0,242526.0,675557.0
323120h,32312,h,Support Activities for Printing,1629.0,21385.0,836169.0,2231779.0
323120i,32312,i,Support Activities for Printing,22.0,0.0,0.0,0.0
324000a,324,a,Petroleum and Coal Products Manufacturing,1006.0,98009.0,9291972.0,835150832.0
324000b,324,b,Petroleum and Coal Products Manufacturing,279.0,531.0,89279.0,4323382.0
324000c,324,c,Petroleum and Coal Products Manufacturing,147.0,984.0,60596.0,800600.0
324000d,324,d,Petroleum and Coal Products Manufacturing,125.0,1688.0,112415.0,1250697.0
324000e,324,e,Petroleum and Coal Products Manufacturing,551.0,3203.0,262290.0,6374679.0
324000f,324,f,Petroleum and Coal Products Manufacturing,199.0,6514.0,423675.0,5519451.0
324000g,324,g,Petroleum and Coal Products Manufacturing,136.0,10740.0,655691.0,26306693.0
324000h,324,h,Petroleum and Coal Products Manufacturing,886.0,20457.0,1341656.0,38200823.0
324000i,324,i,Petroleum and Coal Products Manufacturing,120.0,77552.0,7950316.0,796950009.0
324100a,3241,a,Petroleum and Coal Products Manufacturing,1006.0,98009.0,9291972.0,835150832.0
324100b,3241,b,Petroleum and Coal Products Manufacturing,279.0,531.0,89279.0,4323382.0
324100c,3241,c,Petroleum and Coal Products Manufacturing,147.0,984.0,60596.0,800600.0
324100d,3241,d,Petroleum and Coal Products Manufacturing,125.0,1688.0,112415.0,1250697.0
324100e,3241,e,Petroleum and Coal Products Manufacturing,551.0,3203.0,262290.0,6374679.0
324100f,3241,f,Petroleum and Coal Products Manufacturing,199.0,6514.0,423675.0,5519451.0
324100g,3241,g,Petroleum and Coal Products Manufacturing,136.0,10740.0,655691.0,26306693.0
324100h,3241,h,Petroleum and Coal Products Manufacturing,886.0,20457.0,1341656.0,38200823.0
324100i,3241,i,Petroleum and Coal Products Manufacturing,120.0,77552.0,7950316.0,796950009.0
324110a,32411,a,Petroleum Refineries,68.0,59388.0,6907617.0,773995922.0
324110b,32411,b,Petroleum Refineries,6.0,0.0,0.0,0.0
324110c,32411,c,Petroleum Refineries,2.0,0.0,0.0,0.0
324110d,32411,d,Petroleum Refineries,7.0,0.0,0.0,0.0
324110e,32411,e,Petroleum Refineries,15.0,0.0,60120.0,0.0
324110f,32411,f,Petroleum Refineries,4.0,177.0,11394.0,972221.0
324110g,32411,g,Petroleum Refineries,11.0,1854.0,181592.0,18196065.0
324110h,32411,h,Petroleum Refineries,30.0,2136.0,253106.0,22981163.0
324110i,32411,i,Petroleum Refineries,38.0,57252.0,6654511.0,751014759.0
324120a,32412,a,"Asphalt Paving, Roofing, and Saturated Materials Manufacturing",595.0,23427.0,1344919.0,23644292.0
324120b,32412,b,"Asphalt Paving, Roofing, and Saturated Materials Manufacturing",175.0,355.0,24542.0,448474.0
324120c,32412,c,"Asphalt Paving, Roofing, and Saturated Materials Manufacturing",80.0,543.0,35425.0,524114.0
324120d,32412,d,"Asphalt Paving, Roofing, and Saturated Materials Manufacturing",65.0,839.0,56285.0,668804.0
324120e,32412,e,"Asphalt Paving, Roofing, and Saturated Materials Manufacturing",320.0,1737.0,116252.0,1641392.0
324120f,32412,f,"Asphalt Paving, Roofing, and Saturated Materials Manufacturing",124.0,3370.0,217382.0,2410469.0
324120g,32412,g,"Asphalt Paving, Roofing, and Saturated Materials Manufacturing",89.0,4966.0,245746.0,4211375.0
324120h,32412,h,"Asphalt Paving, Roofing, and Saturated Materials Manufacturing",533.0,10073.0,579380.0,8263236.0
324120i,32412,i,"Asphalt Paving, Roofing, and Saturated Materials Manufacturing",62.0,13354.0,765539.0,15381056.0
324121a,324121,a,Asphalt Paving Mixture and Block Manufacturing,472.0,14353.0,775622.0,13137706.0
324121b,324121,b,Asphalt Paving Mixture and Block Manufacturing,137.0,283.0,21568.0,395350.0
324121c,324121,c,Asphalt Paving Mixture and Block Manufacturing,60.0,406.0,28704.0,421721.0
324121d,324121,d,Asphalt Paving Mixture and Block Manufacturing,51.0,643.0,44846.0,512057.0
324121e,324121,e,Asphalt Paving Mixture and Block Manufacturing,248.0,1332.0,95118.0,1329128.0
324121f,324121,f,Asphalt Paving Mixture and Block Manufacturing,98.0,2345.0,161689.0,1737516.0
324121g,324121,g,Asphalt Paving Mixture and Block Manufacturing,76.0,3530.0,167982.0,2701436.0
324121h,324121,h,Asphalt Paving Mixture and Block Manufacturing,422.0,7207.0,424789.0,5768080.0
324121i,324121,i,Asphalt Paving Mixture and Block Manufacturing,50.0,7146.0,350833.0,7369626.0
324122a,324122,a,Asphalt Shingle and Coating Materials Manufacturing,132.0,9074.0,569297.0,10506586.0
324122b,324122,b,Asphalt Shingle and Coating Materials Manufacturing,38.0,72.0,2974.0,53124.0
324122c,324122,c,Asphalt Shingle and Coating Materials Manufacturing,20.0,137.0,6721.0,102393.0
324122d,324122,d,Asphalt Shingle and Coating Materials Manufacturing,15.0,0.0,11439.0,156747.0
324122e,324122,e,Asphalt Shingle and Coating Materials Manufacturing,73.0,405.0,21134.0,312264.0
324122f,324122,f,Asphalt Shingle and Coating Materials Manufacturing,28.0,1025.0,55693.0,672953.0
324122g,324122,g,Asphalt Shingle and Coating Materials Manufacturing,15.0,1436.0,77764.0,1509939.0
324122h,324122,h,Asphalt Shingle and Coating Materials Manufacturing,116.0,2866.0,154591.0,2495156.0
324122i,324122,i,Asphalt Shingle and Coating Materials Manufacturing,16.0,6208.0,414706.0,8011430.0
324190a,32419,a,Other Petroleum and Coal Products Manufacturing,367.0,15194.0,1039436.0,37510618.0
324190b,32419,b,Other Petroleum and Coal Products Manufacturing,98.0,173.0,12089.0,169313.0
324190c,32419,c,Other Petroleum and Coal Products Manufacturing,65.0,432.0,22622.0,249794.0
324190d,32419,d,Other Petroleum and Coal Products Manufacturing,53.0,756.0,51207.0,501303.0
324190e,32419,e,Other Petroleum and Coal Products Manufacturing,216.0,1361.0,85918.0,920410.0
324190f,32419,f,Other Petroleum and Coal Products Manufacturing,73.0,2967.0,194899.0,2136761.0
324190g,32419,g,Other Petroleum and Coal Products Manufacturing,38.0,3920.0,228353.0,3899253.0
324190h,32419,h,Other Petroleum and Coal Products Manufacturing,327.0,8248.0,509170.0,6956424.0
324190i,32419,i,Other Petroleum and Coal Products Manufacturing,40.0,6946.0,530266.0,30554194.0
324191a,324191,a,Petroleum Lubricating Oil and Grease Manufacturing,275.0,11997.0,836300.0,32640545.0
324191b,324191,b,Petroleum Lubricating Oil and Grease Manufacturing,67.0,128.0,6687.0,85552.0
324191c,324191,c,Petroleum Lubricating Oil and Grease Manufacturing,45.0,314.0,16344.0,165307.0
324191d,324191,d,Petroleum Lubricating Oil and Grease Manufacturing,42.0,611.0,43009.0,343700.0
324191e,324191,e,Petroleum Lubricating Oil and Grease Manufacturing,154.0,1053.0,66040.0,594559.0
324191f,324191,f,Petroleum Lubricating Oil and Grease Manufacturing,63.0,2568.0,170659.0,1723012.0
324191g,324191,g,Petroleum Lubricating Oil and Grease Manufacturing,28.0,3076.0,184321.0,2733544.0
324191h,324191,h,Petroleum Lubricating Oil and Grease Manufacturing,245.0,6697.0,421020.0,5051115.0
324191i,324191,i,Petroleum Lubricating Oil and Grease Manufacturing,30.0,5300.0,415280.0,27589430.0
324199a,324199,a,All Other Petroleum and Coal Products Manufacturing,95.0,3197.0,203136.0,4870073.0
324199b,324199,b,All Other Petroleum and Coal Products Manufacturing,31.0,45.0,5402.0,83761.0
324199c,324199,c,All Other Petroleum and Coal Products Manufacturing,20.0,118.0,6278.0,84487.0
324199d,324199,d,All Other Petroleum and Coal Products Manufacturing,11.0,0.0,0.0,0.0
324199e,324199,e,All Other Petroleum and Coal Products Manufacturing,62.0,308.0,19878.0,325851.0
324199f,324199,f,All Other Petroleum and Coal Products Manufacturing,10.0,399.0,24240.0,413749.0
324199g,324199,g,All Other Petroleum and Coal Products Manufacturing,11.0,844.0,44032.0,1165709.0
324199h,324199,h,All Other Petroleum and Coal Products Manufacturing,83.0,1551.0,88150.0,1905309.0
324199i,324199,i,All Other Petroleum and Coal Products Manufacturing,12.0,1646.0,114986.0,2964764.0
325000a,325,a,Chemical Manufacturing,9791.0,738641.0,54840745.0,791451157.0
325000b,325,b,Chemical Manufacturing,3145.0,5954.0,784350.0,6102543.0
325000c,325,c,Chemical Manufacturing,1555.0,10416.0,506304.0,3807818.0
325000d,325,d,Chemical Manufacturing,1412.0,19371.0,1057252.0,7966189.0
325000e,325,e,Chemical Manufacturing,6112.0,35741.0,2347906.0,17876550.0
325000f,325,f,Chemical Manufacturing,2232.0,91506.0,5105684.0,52974240.0
325000g,325,g,Chemical Manufacturing,859.0,124863.0,7802449.0,81194973.0
325000h,325,h,Chemical Manufacturing,9203.0,252110.0,15256039.0,152045763.0
325000i,325,i,Chemical Manufacturing,588.0,486531.0,39584706.0,639405394.0
325100a,3251,a,Basic Chemical Manufacturing,1412.0,154998.0,12233099.0,279791840.0
325100b,3251,b,Basic Chemical Manufacturing,337.0,675.0,61727.0,930576.0
325100c,3251,c,Basic Chemical Manufacturing,144.0,984.0,59755.0,758894.0
325100d,3251,d,Basic Chemical Manufacturing,173.0,2357.0,154569.0,1942478.0
325100e,3251,e,Basic Chemical Manufacturing,654.0,4016.0,276051.0,3631948.0
325100f,3251,f,Basic Chemical Manufacturing,408.0,15492.0,989273.0,24698551.0
325100g,3251,g,Basic Chemical Manufacturing,167.0,23026.0,1775345.0,26461140.0
325100h,3251,h,Basic Chemical Manufacturing,1229.0,42534.0,3040669.0,54791639.0
325100i,3251,i,Basic Chemical Manufacturing,183.0,112464.0,9192430.0,225000201.0
325110a,32511,a,Petrochemical Manufacturing,37.0,8236.0,971873.0,80151087.0
325110b,32511,b,Petrochemical Manufacturing,8.0,0.0,677.0,31591.0
325110c,32511,c,Petrochemical Manufacturing,2.0,0.0,0.0,0.0
325110d,32511,d,Petrochemical Manufacturing,3.0,40.0,6981.0,0.0
325110e,32511,e,Petrochemical Manufacturing,13.0,69.0,8399.0,148093.0
325110f,32511,f,Petrochemical Manufacturing,4.0,174.0,17265.0,0.0
325110g,32511,g,Petrochemical Manufacturing,4.0,283.0,25031.0,673144.0
325110h,32511,h,Petrochemical Manufacturing,21.0,526.0,50695.0,1739835.0
325110i,32511,i,Petrochemical Manufacturing,16.0,7710.0,921178.0,78411252.0
325120a,32512,a,Industrial Gas Manufacturing,84.0,0.0,722868.0,7584967.0
325120b,32512,b,Industrial Gas Manufacturing,30.0,0.0,3398.0,27880.0
325120c,32512,c,Industrial Gas Manufacturing,11.0,0.0,3654.0,28901.0
325120d,32512,d,Industrial Gas Manufacturing,12.0,149.0,6636.0,54786.0
325120e,32512,e,Industrial Gas Manufacturing,53.0,290.0,13688.0,111567.0
325120f,32512,f,Industrial Gas Manufacturing,13.0,428.0,37666.0,406350.0
325120g,32512,g,Industrial Gas Manufacturing,4.0,0.0,8829.0,0.0
325120h,32512,h,Industrial Gas Manufacturing,70.0,959.0,60183.0,577425.0
325120i,32512,i,Industrial Gas Manufacturing,14.0,0.0,662685.0,7007542.0
325130a,32513,a,Synthetic Dye and Pigment Manufacturing,128.0,9360.0,668573.0,9407152.0
325130b,32513,b,Synthetic Dye and Pigment Manufacturing,39.0,74.0,3439.0,30615.0
325130c,32513,c,Synthetic Dye and Pigment Manufacturing,10.0,67.0,2562.0,21624.0
325130d,32513,d,Synthetic Dye and Pigment Manufacturing,14.0,191.0,13279.0,63830.0
325130e,32513,e,Synthetic Dye and Pigment Manufacturing,63.0,332.0,19280.0,116069.0
325130f,32513,f,Synthetic Dye and Pigment Manufacturing,29.0,837.0,40689.0,290601.0
325130g,32513,g,Synthetic Dye and Pigment Manufacturing,15.0,2175.0,160685.0,1538180.0
325130h,32513,h,Synthetic Dye and Pigment Manufacturing,107.0,3344.0,220654.0,1944850.0
325130i,32513,i,Synthetic Dye and Pigment Manufacturing,21.0,6016.0,447919.0,7462302.0
325180a,32518,a,Other Basic Inorganic Chemical Manufacturing,392.0,39323.0,3068062.0,36932598.0
325180b,32518,b,Other Basic Inorganic Chemical Manufacturing,73.0,162.0,14338.0,139994.0
325180c,32518,c,Other Basic Inorganic Chemical Manufacturing,46.0,323.0,23803.0,221489.0
325180d,32518,d,Other Basic Inorganic Chemical Manufacturing,45.0,629.0,35923.0,332237.0
325180e,32518,e,Other Basic Inorganic Chemical Manufacturing,164.0,1114.0,74064.0,693720.0
325180f,32518,f,Other Basic Inorganic Chemical Manufacturing,92.0,3472.0,229572.0,2248885.0
325180g,32518,g,Other Basic Inorganic Chemical Manufacturing,59.0,8068.0,667289.0,6574428.0
325180h,32518,h,Other Basic Inorganic Chemical Manufacturing,315.0,12654.0,970925.0,9517033.0
325180i,32518,i,Other Basic Inorganic Chemical Manufacturing,77.0,26669.0,2097137.0,27415565.0
325190a,32519,a,Other Basic Organic Chemical Manufacturing,841.0,87431.0,6801723.0,145716036.0
325190b,32519,b,Other Basic Organic Chemical Manufacturing,187.0,349.0,39875.0,700496.0
325190c,32519,c,Other Basic Organic Chemical Manufacturing,75.0,514.0,28995.0,446176.0
325190d,32519,d,Other Basic Organic Chemical Manufacturing,99.0,1348.0,91750.0,1415827.0
325190e,32519,e,Other Basic Organic Chemical Manufacturing,361.0,2211.0,160620.0,2562499.0
325190f,32519,f,Other Basic Organic Chemical Manufacturing,273.0,10581.0,664081.0,20834117.0
325190g,32519,g,Other Basic Organic Chemical Manufacturing,94.0,12259.0,913511.0,17615880.0
325190h,32519,h,Other Basic Organic Chemical Manufacturing,728.0,25051.0,1738212.0,41012496.0
325190i,32519,i,Other Basic Organic Chemical Manufacturing,113.0,62380.0,5063511.0,104703540.0
325193a,325193,a,Ethyl Alcohol Manufacturing,171.0,10400.0,603004.0,43219132.0
325193b,325193,b,Ethyl Alcohol Manufacturing,19.0,0.0,11443.0,388659.0
325193c,325193,c,Ethyl Alcohol Manufacturing,7.0,39.0,1764.0,134466.0
325193d,325193,d,Ethyl Alcohol Manufacturing,8.0,119.0,4555.0,371200.0
325193e,325193,e,Ethyl Alcohol Manufacturing,34.0,185.0,17762.0,894325.0
325193f,325193,f,Ethyl Alcohol Manufacturing,102.0,4239.0,222325.0,16550903.0
325193g,325193,g,Ethyl Alcohol Manufacturing,19.0,2185.0,126477.0,6756767.0
325193h,325193,h,Ethyl Alcohol Manufacturing,155.0,6609.0,366564.0,24201995.0
325193i,325193,i,Ethyl Alcohol Manufacturing,16.0,3791.0,236440.0,19017137.0
325194a,325194,a,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",67.0,6166.0,486273.0,10839320.0
325194b,325194,b,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",11.0,0.0,0.0,0.0
325194c,325194,c,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",7.0,44.0,1589.0,62603.0
325194d,325194,d,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",10.0,139.0,5358.0,54443.0
325194e,325194,e,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",28.0,205.0,8393.0,128612.0
325194f,325194,f,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",14.0,593.0,36875.0,364151.0
325194g,325194,g,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",6.0,0.0,0.0,0.0
325194h,325194,h,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",48.0,1503.0,103653.0,2431483.0
325194i,325194,i,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",19.0,4663.0,382620.0,8407837.0
325199a,325199,a,All Other Basic Organic Chemical Manufacturing,621.0,70865.0,5712446.0,91657584.0
325199b,325199,b,All Other Basic Organic Chemical Manufacturing,157.0,300.0,26986.0,300271.0
325199c,325199,c,All Other Basic Organic Chemical Manufacturing,61.0,431.0,25642.0,249107.0
325199d,325199,d,All Other Basic Organic Chemical Manufacturing,81.0,1090.0,81837.0,990184.0
325199e,325199,e,All Other Basic Organic Chemical Manufacturing,299.0,1821.0,134465.0,1539562.0
325199f,325199,f,All Other Basic Organic Chemical Manufacturing,157.0,5749.0,404881.0,3919063.0
325199g,325199,g,All Other Basic Organic Chemical Manufacturing,71.0,9369.0,728649.0,8920393.0
325199h,325199,h,All Other Basic Organic Chemical Manufacturing,527.0,16939.0,1267995.0,14379018.0
325199i,325199,i,All Other Basic Organic Chemical Manufacturing,94.0,53926.0,4444451.0,77278566.0
325200a,3252,a,"Resin, Synthetic Rubber, and Artificial Synthetic Fibers and Filaments Manufacturing",1103.0,91629.0,6301764.0,112034887.0
325200b,3252,b,"Resin, Synthetic Rubber, and Artificial Synthetic Fibers and Filaments Manufacturing",186.0,338.0,48353.0,558240.0
325200c,3252,c,"Resin, Synthetic Rubber, and Artificial Synthetic Fibers and Filaments Manufacturing",122.0,814.0,44306.0,382045.0
325200d,3252,d,"Resin, Synthetic Rubber, and Artificial Synthetic Fibers and Filaments Manufacturing",177.0,2586.0,134796.0,1026895.0
325200e,3252,e,"Resin, Synthetic Rubber, and Artificial Synthetic Fibers and Filaments Manufacturing",485.0,3738.0,227455.0,1967180.0
325200f,3252,f,"Resin, Synthetic Rubber, and Artificial Synthetic Fibers and Filaments Manufacturing",344.0,14556.0,689795.0,5639545.0
325200g,3252,g,"Resin, Synthetic Rubber, and Artificial Synthetic Fibers and Filaments Manufacturing",133.0,15271.0,865177.0,12329443.0
325200h,3252,h,"Resin, Synthetic Rubber, and Artificial Synthetic Fibers and Filaments Manufacturing",962.0,33565.0,1782427.0,19936168.0
325200i,3252,i,"Resin, Synthetic Rubber, and Artificial Synthetic Fibers and Filaments Manufacturing",141.0,58064.0,4519337.0,92098719.0
325210a,32521,a,Resin and Synthetic Rubber Manufacturing,1014.0,77668.0,5633486.0,103403987.0
325210b,32521,b,Resin and Synthetic Rubber Manufacturing,173.0,318.0,47212.0,545591.0
325210c,32521,c,Resin and Synthetic Rubber Manufacturing,112.0,751.0,41577.0,356321.0
325210d,32521,d,Resin and Synthetic Rubber Manufacturing,166.0,2435.0,128079.0,972714.0
325210e,32521,e,Resin and Synthetic Rubber Manufacturing,451.0,3504.0,216868.0,1874626.0
325210f,32521,f,Resin and Synthetic Rubber Manufacturing,318.0,13382.0,645046.0,5261951.0
325210g,32521,g,Resin and Synthetic Rubber Manufacturing,116.0,13412.0,776941.0,11412776.0
325210h,32521,h,Resin and Synthetic Rubber Manufacturing,885.0,30298.0,1638855.0,18549353.0
325210i,32521,i,Resin and Synthetic Rubber Manufacturing,129.0,47370.0,3994631.0,84854634.0
325211a,325211,a,Plastics Material and Resin Manufacturing,899.0,69352.0,5046876.0,93627959.0
325211b,325211,b,Plastics Material and Resin Manufacturing,137.0,244.0,43379.0,476111.0
325211c,325211,c,Plastics Material and Resin Manufacturing,102.0,692.0,38611.0,316597.0
325211d,325211,d,Plastics Material and Resin Manufacturing,150.0,2214.0,118009.0,821722.0
325211e,325211,e,Plastics Material and Resin Manufacturing,389.0,3150.0,199999.0,1614430.0
325211f,325211,f,Plastics Material and Resin Manufacturing,290.0,12217.0,569133.0,4403788.0
325211g,325211,g,Plastics Material and Resin Manufacturing,102.0,11844.0,660738.0,9706925.0
325211h,325211,h,Plastics Material and Resin Manufacturing,781.0,27211.0,1429870.0,15725143.0
325211i,325211,i,Plastics Material and Resin Manufacturing,118.0,42141.0,3617006.0,77902816.0
325212a,325212,a,Synthetic Rubber Manufacturing,132.0,8316.0,586610.0,9776028.0
325212b,325212,b,Synthetic Rubber Manufacturing,36.0,74.0,3833.0,69480.0
325212c,325212,c,Synthetic Rubber Manufacturing,10.0,59.0,2966.0,39724.0
325212d,325212,d,Synthetic Rubber Manufacturing,16.0,221.0,10070.0,150992.0
325212e,325212,e,Synthetic Rubber Manufacturing,62.0,354.0,16869.0,260196.0
325212f,325212,f,Synthetic Rubber Manufacturing,28.0,1165.0,75913.0,858163.0
325212g,325212,g,Synthetic Rubber Manufacturing,16.0,1568.0,116203.0,1705851.0
325212h,325212,h,Synthetic Rubber Manufacturing,106.0,3087.0,208985.0,2824210.0
325212i,325212,i,Synthetic Rubber Manufacturing,26.0,5229.0,377625.0,6951818.0
325220a,32522,a,Artificial and Synthetic Fibers and Filaments Manufacturing,101.0,13961.0,668278.0,8630900.0
325220b,32522,b,Artificial and Synthetic Fibers and Filaments Manufacturing,13.0,0.0,1141.0,12649.0
325220c,32522,c,Artificial and Synthetic Fibers and Filaments Manufacturing,10.0,63.0,2729.0,25724.0
325220d,32522,d,Artificial and Synthetic Fibers and Filaments Manufacturing,11.0,151.0,6717.0,54181.0
325220e,32522,e,Artificial and Synthetic Fibers and Filaments Manufacturing,34.0,234.0,10587.0,92554.0
325220f,32522,f,Artificial and Synthetic Fibers and Filaments Manufacturing,26.0,1174.0,44749.0,377594.0
325220g,32522,g,Artificial and Synthetic Fibers and Filaments Manufacturing,17.0,1859.0,88236.0,916667.0
325220h,32522,h,Artificial and Synthetic Fibers and Filaments Manufacturing,77.0,3267.0,143572.0,1386815.0
325220i,32522,i,Artificial and Synthetic Fibers and Filaments Manufacturing,24.0,10694.0,524706.0,7244085.0
325300a,3253,a,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",672.0,29114.0,1904644.0,39632572.0
325300b,3253,b,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",219.0,372.0,21748.0,259062.0
325300c,3253,c,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",110.0,756.0,36997.0,439257.0
325300d,3253,d,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",95.0,1242.0,69998.0,787684.0
325300e,3253,e,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",424.0,2370.0,128743.0,1486003.0
325300f,3253,f,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",142.0,5334.0,305407.0,3214049.0
325300g,3253,g,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",53.0,5171.0,258705.0,4134723.0
325300h,3253,h,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",619.0,12875.0,692855.0,8834775.0
325300i,3253,i,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",53.0,16239.0,1211789.0,30797797.0
325310a,32531,a,Fertilizer Manufacturing,501.0,19039.0,1195150.0,25356651.0
325310b,32531,b,Fertilizer Manufacturing,157.0,285.0,15709.0,182033.0
325310c,32531,c,Fertilizer Manufacturing,87.0,600.0,27517.0,314173.0
325310d,32531,d,Fertilizer Manufacturing,72.0,921.0,51440.0,610526.0
325310e,32531,e,Fertilizer Manufacturing,316.0,1806.0,94666.0,1106732.0
325310f,32531,f,Fertilizer Manufacturing,114.0,4159.0,224403.0,2587852.0
325310g,32531,g,Fertilizer Manufacturing,35.0,2879.0,142668.0,2243975.0
325310h,32531,h,Fertilizer Manufacturing,465.0,8844.0,461737.0,5938559.0
325310i,32531,i,Fertilizer Manufacturing,36.0,10195.0,733413.0,19418092.0
325311a,325311,a,Nitrogenous Fertilizer Manufacturing,156.0,5339.0,388826.0,9542807.0
325311b,325311,b,Nitrogenous Fertilizer Manufacturing,51.0,90.0,5970.0,81217.0
325311c,325311,c,Nitrogenous Fertilizer Manufacturing,27.0,184.0,8090.0,102832.0
325311d,325311,d,Nitrogenous Fertilizer Manufacturing,17.0,224.0,21115.0,310319.0
325311e,325311,e,Nitrogenous Fertilizer Manufacturing,95.0,498.0,35175.0,494368.0
325311f,325311,f,Nitrogenous Fertilizer Manufacturing,34.0,1147.0,56880.0,616594.0
325311g,325311,g,Nitrogenous Fertilizer Manufacturing,6.0,0.0,0.0,0.0
325311h,325311,h,Nitrogenous Fertilizer Manufacturing,135.0,2133.0,120049.0,1441267.0
325311i,325311,i,Nitrogenous Fertilizer Manufacturing,21.0,3206.0,268777.0,8101540.0
325312a,325312,a,Phosphatic Fertilizer Manufacturing,51.0,6182.0,435079.0,0.0
325312b,325312,b,Phosphatic Fertilizer Manufacturing,7.0,0.0,556.0,0.0
325312c,325312,c,Phosphatic Fertilizer Manufacturing,9.0,64.0,4321.0,73413.0
325312d,325312,d,Phosphatic Fertilizer Manufacturing,5.0,63.0,3363.0,43585.0
325312e,325312,e,Phosphatic Fertilizer Manufacturing,21.0,135.0,8240.0,124471.0
325312f,325312,f,Phosphatic Fertilizer Manufacturing,6.0,0.0,15865.0,117127.0
325312g,325312,g,Phosphatic Fertilizer Manufacturing,10.0,0.0,0.0,0.0
325312h,325312,h,Phosphatic Fertilizer Manufacturing,37.0,924.0,59012.0,933242.0
325312i,325312,i,Phosphatic Fertilizer Manufacturing,14.0,5258.0,376067.0,0.0
325314a,325314,a,Fertilizer (Mixing Only) Manufacturing,311.0,7518.0,371245.0,5132880.0
