UNIQUE_ID,NAICS_CODE,FIRM_SIZE_ALPHA,DESCRIPTION,Firms,Employment,Payroll
442299d,442299,d,All Other Home Furnishings Stores,632,8053,254580
442299e,442299,e,All Other Home Furnishings Stores,7097,27790,791278
442299f,442299,f,All Other Home Furnishings Stores,234,6489,224045
442299g,442299,g,All Other Home Furnishings Stores,50,2523,63242
442299h,442299,h,All Other Home Furnishings Stores,7381,36802,1078565
442299i,442299,i,All Other Home Furnishings Stores,47,152656,2348663
443000a,443,a,Electronics and Appliance Stores,15921,293493,9496650
443000b,443,b,Electronics and Appliance Stores,9712,19898,563701
443000c,443,c,Electronics and Appliance Stores,3398,22733,719276
443000d,443,d,Electronics and Appliance Stores,1627,21434,766368
443000e,443,e,Electronics and Appliance Stores,14737,64065,2049345
443000f,443,f,Electronics and Appliance Stores,967,31345,1196719
443000g,443,g,Electronics and Appliance Stores,138,16202,627423
443000h,443,h,Electronics and Appliance Stores,15842,111612,3873487
443000i,443,i,Electronics and Appliance Stores,79,181881,5623163
443100a,4431,a,Electronics and Appliance Stores,15921,293493,9496650
443100b,4431,b,Electronics and Appliance Stores,9712,19898,563701
443100c,4431,c,Electronics and Appliance Stores,3398,22733,719276
443100d,4431,d,Electronics and Appliance Stores,1627,21434,766368
443100e,4431,e,Electronics and Appliance Stores,14737,64065,2049345
443100f,4431,f,Electronics and Appliance Stores,967,31345,1196719
443100g,4431,g,Electronics and Appliance Stores,138,16202,627423
443100h,4431,h,Electronics and Appliance Stores,15842,111612,3873487
443100i,4431,i,Electronics and Appliance Stores,79,181881,5623163
443140a,44314,a,Electronics and Appliance Stores,15921,293493,9496650
443140b,44314,b,Electronics and Appliance Stores,9712,19898,563701
443140c,44314,c,Electronics and Appliance Stores,3398,22733,719276
443140d,44314,d,Electronics and Appliance Stores,1627,21434,766368
443140e,44314,e,Electronics and Appliance Stores,14737,64065,2049345
443140f,44314,f,Electronics and Appliance Stores,967,31345,1196719
443140g,44314,g,Electronics and Appliance Stores,138,16202,627423
443140h,44314,h,Electronics and Appliance Stores,15842,111612,3873487
443140i,44314,i,Electronics and Appliance Stores,79,181881,5623163
443141a,443141,a,Household Appliance Stores,4908,54341,2239608
443141b,443141,b,Household Appliance Stores,2571,5217,159488
443141c,443141,c,Household Appliance Stores,1235,8098,264419
443141d,443141,d,Household Appliance Stores,658,8490,315669
443141e,443141,e,Household Appliance Stores,4464,21805,739576
443141f,443141,f,Household Appliance Stores,364,11600,526112
443141g,443141,g,Household Appliance Stores,56,6565,319068
443141h,443141,h,Household Appliance Stores,4884,39970,1584756
443141i,443141,i,Household Appliance Stores,24,14371,654852
443142a,443142,a,Electronics Stores,11021,239152,7257042
443142b,443142,b,Electronics Stores,7141,14681,404213
443142c,443142,c,Electronics Stores,2164,14635,454857
443142d,443142,d,Electronics Stores,969,12944,450699
443142e,443142,e,Electronics Stores,10274,42260,1309769
443142f,443142,f,Electronics Stores,605,19745,670607
443142g,443142,g,Electronics Stores,82,9637,308355
443142h,443142,h,Electronics Stores,10961,71642,2288731
443142i,443142,i,Electronics Stores,60,167510,4968311
444000a,444,a,Building Material and Garden Equipment and Supplies Dealers,47017,1339557,42871511
444000b,444,b,Building Material and Garden Equipment and Supplies Dealers,21332,42102,1609966
444000c,444,c,Building Material and Garden Equipment and Supplies Dealers,11401,76124,2744252
444000d,444,d,Building Material and Garden Equipment and Supplies Dealers,7828,104368,3935316
444000e,444,e,Building Material and Garden Equipment and Supplies Dealers,40561,222594,8289534
444000f,444,f,Building Material and Garden Equipment and Supplies Dealers,5370,177657,7390885
444000g,444,g,Building Material and Garden Equipment and Supplies Dealers,856,91057,4086355
444000h,444,h,Building Material and Garden Equipment and Supplies Dealers,46787,491308,19766774
444000i,444,i,Building Material and Garden Equipment and Supplies Dealers,230,848249,23104737
444100a,4441,a,Building Material and Supplies Dealers,34122,1184402,37742529
444100b,4441,b,Building Material and Supplies Dealers,15017,30047,1170479
444100c,4441,c,Building Material and Supplies Dealers,8270,55287,2075431
444100d,4441,d,Building Material and Supplies Dealers,5868,78560,3044145
444100e,4441,e,Building Material and Supplies Dealers,29155,163894,6290055
444100f,4441,f,Building Material and Supplies Dealers,4144,138753,5996445
444100g,4441,g,Building Material and Supplies Dealers,649,71194,3316142
444100h,4441,h,Building Material and Supplies Dealers,33948,373841,15602642
444100i,4441,i,Building Material and Supplies Dealers,174,810561,22139887
444110a,44411,a,Home Centers,1491,719292,17958503
444110b,44411,b,Home Centers,566,1064,41153
444110c,44411,c,Home Centers,395,2578,83677
444110d,44411,d,Home Centers,247,3254,105385
444110e,44411,e,Home Centers,1208,6896,230215
444110f,44411,f,Home Centers,206,6586,238016
444110g,44411,g,Home Centers,56,6665,223772
444110h,44411,h,Home Centers,1470,20147,692003
444110i,44411,i,Home Centers,21,699145,17266500
444120a,44412,a,Paint and Wallpaper Stores,1498,42655,1776474
444120b,44412,b,Paint and Wallpaper Stores,884,1955,63146
444120c,44412,c,Paint and Wallpaper Stores,344,2222,81202
444120d,44412,d,Paint and Wallpaper Stores,135,1701,68610
444120e,44412,e,Paint and Wallpaper Stores,1363,5878,212958
444120f,44412,f,Paint and Wallpaper Stores,99,2531,109012
444120g,44412,g,Paint and Wallpaper Stores,28,3001,128526
444120h,44412,h,Paint and Wallpaper Stores,1490,11410,450496
444120i,44412,i,Paint and Wallpaper Stores,8,31245,1325978
444130a,44413,a,Hardware Stores,9476,145138,4062799
444130b,44413,b,Hardware Stores,3715,7464,231706
444130c,44413,c,Hardware Stores,2271,15442,407373
444130d,44413,d,Hardware Stores,2018,27632,696491
444130e,44413,e,Hardware Stores,8004,50538,1335570
444130f,44413,f,Hardware Stores,1290,40164,1095137
444130g,44413,g,Hardware Stores,140,13536,358118
444130h,44413,h,Hardware Stores,9434,104238,2788825
444130i,44413,i,Hardware Stores,42,40900,1273974
444190a,44419,a,Other Building Material Dealers,21876,277317,13944753
444190b,44419,b,Other Building Material Dealers,9854,19564,834474
444190c,44419,c,Other Building Material Dealers,5266,35045,1503179
444190d,44419,d,Other Building Material Dealers,3491,45973,2173659
444190e,44419,e,Other Building Material Dealers,18611,100582,4511312
444190f,44419,f,Other Building Material Dealers,2647,89472,4554280
444190g,44419,g,Other Building Material Dealers,493,47992,2605726
444190h,44419,h,Other Building Material Dealers,21751,238046,11671318
444190i,44419,i,Other Building Material Dealers,125,39271,2273435
444200a,4442,a,Lawn and Garden Equipment and Supplies Stores,12979,155155,5128982
444200b,4442,b,Lawn and Garden Equipment and Supplies Stores,6316,12055,439487
444200c,4442,c,Lawn and Garden Equipment and Supplies Stores,3132,20837,668821
444200d,4442,d,Lawn and Garden Equipment and Supplies Stores,1966,25808,891171
444200e,4442,e,Lawn and Garden Equipment and Supplies Stores,11414,58700,1999479
444200f,4442,f,Lawn and Garden Equipment and Supplies Stores,1266,38904,1394440
444200g,4442,g,Lawn and Garden Equipment and Supplies Stores,233,19863,770213
444200h,4442,h,Lawn and Garden Equipment and Supplies Stores,12913,117467,4164132
444200i,4442,i,Lawn and Garden Equipment and Supplies Stores,66,37688,964850
444210a,44421,a,Outdoor Power Equipment Stores,3490,28982,1144953
444210b,44421,b,Outdoor Power Equipment Stores,1691,3603,120426
444210c,44421,c,Outdoor Power Equipment Stores,933,6131,209791
444210d,44421,d,Outdoor Power Equipment Stores,542,6909,267975
444210e,44421,e,Outdoor Power Equipment Stores,3166,16643,598192
444210f,44421,f,Outdoor Power Equipment Stores,254,7029,288401
444210g,44421,g,Outdoor Power Equipment Stores,59,4567,220462
444210h,44421,h,Outdoor Power Equipment Stores,3479,28239,1107055
444210i,44421,i,Outdoor Power Equipment Stores,11,743,37898
444220a,44422,a,"Nursery, Garden Center, and Farm Supply Stores",9505,126173,3984029
444220b,44422,b,"Nursery, Garden Center, and Farm Supply Stores",4625,8452,319061
444220c,44422,c,"Nursery, Garden Center, and Farm Supply Stores",2199,14706,459030
444220d,44422,d,"Nursery, Garden Center, and Farm Supply Stores",1428,18899,623196
444220e,44422,e,"Nursery, Garden Center, and Farm Supply Stores",8252,42057,1401287
444220f,44422,f,"Nursery, Garden Center, and Farm Supply Stores",1020,31875,1106039
444220g,44422,g,"Nursery, Garden Center, and Farm Supply Stores",177,15296,549751
444220h,44422,h,"Nursery, Garden Center, and Farm Supply Stores",9449,89228,3057077
444220i,44422,i,"Nursery, Garden Center, and Farm Supply Stores",56,36945,926952
445000a,445,a,Food and Beverage Stores,115603,3116548,75487089
445000b,445,b,Food and Beverage Stores,72301,135887,3226395
445000c,445,c,Food and Beverage Stores,21056,137390,2756158
445000d,445,d,Food and Beverage Stores,11152,147003,3076997
445000e,445,e,Food and Beverage Stores,104509,420280,9059550
445000f,445,f,Food and Beverage Stores,9341,350994,8054184
445000g,445,g,Food and Beverage Stores,1333,208279,4851859
445000h,445,h,Food and Beverage Stores,115183,979553,21965593
445000i,445,i,Food and Beverage Stores,420,2136995,53521496
445100a,4451,a,Grocery Stores,66709,2779707,67852859
445100b,4451,b,Grocery Stores,41567,75624,1777557
445100c,4451,c,Grocery Stores,10108,66608,1324974
445100d,4451,d,Grocery Stores,6455,87170,1793956
445100e,4451,e,Grocery Stores,58130,229402,4896487
445100f,4451,f,Grocery Stores,7139,281471,6393265
445100g,4451,g,Grocery Stores,1101,183489,4276117
445100h,4451,h,Grocery Stores,66370,694362,15565869
445100i,4451,i,Grocery Stores,339,2085345,52286990
445110a,44511,a,Supermarkets and Other Grocery (except Convenience) Stores,38753,2648459,65178579
445110b,44511,b,Supermarkets and Other Grocery (except Convenience) Stores,20685,38732,969007
445110c,44511,c,Supermarkets and Other Grocery (except Convenience) Stores,5682,37652,776976
445110d,44511,d,Supermarkets and Other Grocery (except Convenience) Stores,4449,61762,1311580
445110e,44511,e,Supermarkets and Other Grocery (except Convenience) Stores,30816,138146,3057563
445110f,44511,f,Supermarkets and Other Grocery (except Convenience) Stores,6607,267410,6114543
445110g,44511,g,Supermarkets and Other Grocery (except Convenience) Stores,1030,178641,4185165
445110h,44511,h,Supermarkets and Other Grocery (except Convenience) Stores,38453,584197,13357271
445110i,44511,i,Supermarkets and Other Grocery (except Convenience) Stores,300,2064262,51821308
445120a,44512,a,Convenience Stores,27998,131248,2674280
445120b,44512,b,Convenience Stores,20882,36892,808550
445120c,44512,c,Convenience Stores,4426,28956,547998
445120d,44512,d,Convenience Stores,2011,25408,482376
445120e,44512,e,Convenience Stores,27319,91256,1838924
445120f,44512,f,Convenience Stores,543,14061,278722
445120g,44512,g,Convenience Stores,82,4848,90952
445120h,44512,h,Convenience Stores,27944,110165,2208598
445120i,44512,i,Convenience Stores,54,21083,465682
445200a,4452,a,Specialty Food Stores,18506,162564,3525319
445200b,4452,b,Specialty Food Stores,10556,18767,480151
445200c,4452,c,Specialty Food Stores,3982,26027,507724
445200d,4452,d,Specialty Food Stores,2327,30131,618059
445200e,4452,e,Specialty Food Stores,16865,74925,1605934
445200f,4452,f,Specialty Food Stores,1413,44160,1004118
445200g,4452,g,Specialty Food Stores,173,17213,372099
445200h,4452,h,Specialty Food Stores,18451,136298,2982151
445200i,4452,i,Specialty Food Stores,55,26266,543168
445210a,44521,a,Meat Markets,4707,40357,966958
445210b,44521,b,Meat Markets,2404,4880,123936
445210c,44521,c,Meat Markets,1209,7940,184443
445210d,44521,d,Meat Markets,710,9346,232333
445210e,44521,e,Meat Markets,4323,22166,540712
445210f,44521,f,Meat Markets,352,10871,314559
445210g,44521,g,Meat Markets,26,2854,62229
445210h,44521,h,Meat Markets,4701,35891,917500
445210i,44521,i,Meat Markets,6,4466,49458
445220a,44522,a,Fish and Seafood Markets,1921,11697,336049
445220b,44522,b,Fish and Seafood Markets,1258,2322,65775
445220c,44522,c,Fish and Seafood Markets,362,2337,57716
445220d,44522,d,Fish and Seafood Markets,175,2252,65593
445220e,44522,e,Fish and Seafood Markets,1795,6911,189084
445220f,44522,f,Fish and Seafood Markets,111,3510,98273
445220g,44522,g,Fish and Seafood Markets,12,717,20349
445220h,44522,h,Fish and Seafood Markets,1918,11138,307706
445220i,44522,i,Fish and Seafood Markets,3,559,28343
445230a,44523,a,Fruit and Vegetable Markets,2506,19538,513072
445230b,44523,b,Fruit and Vegetable Markets,1615,2528,82014
445230c,44523,c,Fruit and Vegetable Markets,415,2720,59156
445230d,44523,d,Fruit and Vegetable Markets,235,3030,62960
445230e,44523,e,Fruit and Vegetable Markets,2265,8278,204130
445230f,44523,f,Fruit and Vegetable Markets,215,7219,193158
445230g,44523,g,Fruit and Vegetable Markets,22,3453,96986
445230h,44523,h,Fruit and Vegetable Markets,2502,18950,494274
445230i,44523,i,Fruit and Vegetable Markets,4,588,18798
445290a,44529,a,Other Specialty Food Stores,9376,90972,1709240
445290b,44529,b,Other Specialty Food Stores,5279,9037,208426
445290c,44529,c,Other Specialty Food Stores,1996,13030,206409
445290d,44529,d,Other Specialty Food Stores,1207,15503,257173
445290e,44529,e,Other Specialty Food Stores,8482,37570,672008
445290f,44529,f,Other Specialty Food Stores,735,22560,398128
445290g,44529,g,Other Specialty Food Stores,114,10189,192535
445290h,44529,h,Other Specialty Food Stores,9331,70319,1262671
445290i,44529,i,Other Specialty Food Stores,45,20653,446569
445291a,445291,a,Baked Goods Stores,2297,21229,541361
445291b,445291,b,Baked Goods Stores,1273,2188,53768
445291c,445291,c,Baked Goods Stores,481,3079,54982
445291d,445291,d,Baked Goods Stores,294,3772,67996
445291e,445291,e,Baked Goods Stores,2048,9039,176746
445291f,445291,f,Baked Goods Stores,200,5605,103649
445291g,445291,g,Baked Goods Stores,35,2366,59734
445291h,445291,h,Baked Goods Stores,2283,17010,340129
445291i,445291,i,Baked Goods Stores,14,4219,201232
445292a,445292,a,Confectionery and Nut Stores,2065,23645,391469
445292b,445292,b,Confectionery and Nut Stores,1139,1974,41914
445292c,445292,c,Confectionery and Nut Stores,468,3072,43671
445292d,445292,d,Confectionery and Nut Stores,266,3301,52446
445292e,445292,e,Confectionery and Nut Stores,1873,8347,138031
445292f,445292,f,Confectionery and Nut Stores,146,4007,81732
445292g,445292,g,Confectionery and Nut Stores,29,1935,31970
445292h,445292,h,Confectionery and Nut Stores,2048,14289,251733
445292i,445292,i,Confectionery and Nut Stores,17,9356,139736
445299a,445299,a,All Other Specialty Food Stores,5020,46098,776410
445299b,445299,b,All Other Specialty Food Stores,2867,4875,112744
445299c,445299,c,All Other Specialty Food Stores,1047,6879,107756
445299d,445299,d,All Other Specialty Food Stores,647,8430,136731
445299e,445299,e,All Other Specialty Food Stores,4561,20184,357231
445299f,445299,f,All Other Specialty Food Stores,392,12948,212747
445299g,445299,g,All Other Specialty Food Stores,51,5888,100831
445299h,445299,h,All Other Specialty Food Stores,5004,39020,670809
445299i,445299,i,All Other Specialty Food Stores,16,7078,105601
445300a,4453,a,"Beer, Wine, and Liquor Stores",30531,174277,4108911
445300b,4453,b,"Beer, Wine, and Liquor Stores",20185,41496,968687
445300c,4453,c,"Beer, Wine, and Liquor Stores",6980,44755,923460
445300d,4453,d,"Beer, Wine, and Liquor Stores",2382,29702,664982
445300e,4453,e,"Beer, Wine, and Liquor Stores",29547,115953,2557129
445300f,4453,f,"Beer, Wine, and Liquor Stores",833,25363,656801
445300g,4453,g,"Beer, Wine, and Liquor Stores",86,7577,203643
445300h,4453,h,"Beer, Wine, and Liquor Stores",30466,148893,3417573
445300i,4453,i,"Beer, Wine, and Liquor Stores",65,25384,691338
445310a,44531,a,"Beer, Wine, and Liquor Stores",30531,174277,4108911
445310b,44531,b,"Beer, Wine, and Liquor Stores",20185,41496,968687
445310c,44531,c,"Beer, Wine, and Liquor Stores",6980,44755,923460
445310d,44531,d,"Beer, Wine, and Liquor Stores",2382,29702,664982
445310e,44531,e,"Beer, Wine, and Liquor Stores",29547,115953,2557129
445310f,44531,f,"Beer, Wine, and Liquor Stores",833,25363,656801
445310g,44531,g,"Beer, Wine, and Liquor Stores",86,7577,203643
445310h,44531,h,"Beer, Wine, and Liquor Stores",30466,148893,3417573
445310i,44531,i,"Beer, Wine, and Liquor Stores",65,25384,691338
446000a,446,a,Health and Personal Care Stores,43613,1022210,37100580
446000b,446,b,Health and Personal Care Stores,23129,42967,1728468
446000c,446,c,Health and Personal Care Stores,10832,72699,2677070
446000d,446,d,Health and Personal Care Stores,6168,81254,3018371
446000e,446,e,Health and Personal Care Stores,40129,196920,7423909
446000f,446,f,Health and Personal Care Stores,2873,94773,3810904
446000g,446,g,Health and Personal Care Stores,304,32019,1387578
446000h,446,h,Health and Personal Care Stores,43306,323712,12622391
446000i,446,i,Health and Personal Care Stores,307,698498,24478189
446100a,4461,a,Health and Personal Care Stores,43613,1022210,37100580
446100b,4461,b,Health and Personal Care Stores,23129,42967,1728468
446100c,4461,c,Health and Personal Care Stores,10832,72699,2677070
446100d,4461,d,Health and Personal Care Stores,6168,81254,3018371
446100e,4461,e,Health and Personal Care Stores,40129,196920,7423909
446100f,4461,f,Health and Personal Care Stores,2873,94773,3810904
446100g,4461,g,Health and Personal Care Stores,304,32019,1387578
446100h,4461,h,Health and Personal Care Stores,43306,323712,12622391
446100i,4461,i,Health and Personal Care Stores,307,698498,24478189
446110a,44611,a,Pharmacies and Drug Stores,19486,675766,27289546
446110b,44611,b,Pharmacies and Drug Stores,7045,14350,795265
446110c,44611,c,Pharmacies and Drug Stores,6086,42108,1750360
446110d,44611,d,Pharmacies and Drug Stores,4153,55588,2164149
446110e,44611,e,Pharmacies and Drug Stores,17284,112046,4709774
446110f,44611,f,Pharmacies and Drug Stores,1859,61641,2483148
446110g,44611,g,Pharmacies and Drug Stores,149,13654,583510
446110h,44611,h,Pharmacies and Drug Stores,19292,187341,7776432
446110i,44611,i,Pharmacies and Drug Stores,194,488425,19513114
446120a,44612,a,"Cosmetics, Beauty Supplies, and Perfume Stores",8052,159625,3491886
446120b,44612,b,"Cosmetics, Beauty Supplies, and Perfume Stores",5798,10464,259339
446120c,44612,c,"Cosmetics, Beauty Supplies, and Perfume Stores",1468,9465,216314
446120d,44612,d,"Cosmetics, Beauty Supplies, and Perfume Stores",542,6787,158867
446120e,44612,e,"Cosmetics, Beauty Supplies, and Perfume Stores",7808,26716,634520
446120f,44612,f,"Cosmetics, Beauty Supplies, and Perfume Stores",199,6248,193788
446120g,44612,g,"Cosmetics, Beauty Supplies, and Perfume Stores",22,3700,120411
446120h,44612,h,"Cosmetics, Beauty Supplies, and Perfume Stores",8029,36664,948719
446120i,44612,i,"Cosmetics, Beauty Supplies, and Perfume Stores",23,122961,2543167
446130a,44613,a,Optical Goods Stores,4090,81920,2435028
446130b,44613,b,Optical Goods Stores,2523,4618,190586
446130c,44613,c,Optical Goods Stores,969,5974,226525
446130d,44613,d,Optical Goods Stores,379,4597,177810
446130e,44613,e,Optical Goods Stores,3871,15189,594921
446130f,44613,f,Optical Goods Stores,165,4696,179191
446130g,44613,g,Optical Goods Stores,31,2625,114619
446130h,44613,h,Optical Goods Stores,4067,22510,888731
446130i,44613,i,Optical Goods Stores,23,59410,1546297
446190a,44619,a,Other Health and Personal Care Stores,12087,104899,3884120
446190b,44619,b,Other Health and Personal Care Stores,7763,13535,483278
446190c,44619,c,Other Health and Personal Care Stores,2317,15152,483871
446190d,44619,d,Other Health and Personal Care Stores,1101,14282,517545
446190e,44619,e,Other Health and Personal Care Stores,11181,42969,1484694
446190f,44619,f,Other Health and Personal Care Stores,691,22188,954777
446190g,44619,g,Other Health and Personal Care Stores,115,12040,569038
446190h,44619,h,Other Health and Personal Care Stores,11987,77197,3008509
446190i,44619,i,Other Health and Personal Care Stores,100,27702,875611
446191a,446191,a,Food (Health) Supplement Stores,5594,43497,1020163
446191b,446191,b,Food (Health) Supplement Stores,3967,6742,180509
446191c,446191,c,Food (Health) Supplement Stores,1011,6712,148364
446191d,446191,d,Food (Health) Supplement Stores,395,5161,126858
446191e,446191,e,Food (Health) Supplement Stores,5373,18615,455731
446191f,446191,f,Food (Health) Supplement Stores,196,6175,160884
446191g,446191,g,Food (Health) Supplement Stores,15,1450,55923
446191h,446191,h,Food (Health) Supplement Stores,5584,26240,672538
446191i,446191,i,Food (Health) Supplement Stores,10,17257,347625
446199a,446199,a,All Other Health and Personal Care Stores,6494,61402,2863957
446199b,446199,b,All Other Health and Personal Care Stores,3796,6793,302769
446199c,446199,c,All Other Health and Personal Care Stores,1306,8440,335507
446199d,446199,d,All Other Health and Personal Care Stores,706,9121,390687
446199e,446199,e,All Other Health and Personal Care Stores,5808,24354,1028963
446199f,446199,f,All Other Health and Personal Care Stores,496,16013,793893
446199g,446199,g,All Other Health and Personal Care Stores,100,10590,513115
446199h,446199,h,All Other Health and Personal Care Stores,6404,50957,2335971
446199i,446199,i,All Other Health and Personal Care Stores,90,10445,527986
447000a,447,a,Gasoline Stations,65267,994334,21317915
447000b,447,b,Gasoline Stations,35183,77257,1803246
447000c,447,c,Gasoline Stations,17067,112097,2324710
447000d,447,d,Gasoline Stations,8632,111520,2341377
447000e,447,e,Gasoline Stations,60882,300874,6469333
447000f,447,f,Gasoline Stations,3453,108543,2396122
447000g,447,g,Gasoline Stations,683,82242,1820716
447000h,447,h,Gasoline Stations,65018,491659,10686171
447000i,447,i,Gasoline Stations,249,502675,10631744
447100a,4471,a,Gasoline Stations,65267,994334,21317915
447100b,4471,b,Gasoline Stations,35183,77257,1803246
447100c,4471,c,Gasoline Stations,17067,112097,2324710
447100d,4471,d,Gasoline Stations,8632,111520,2341377
447100e,4471,e,Gasoline Stations,60882,300874,6469333
447100f,4471,f,Gasoline Stations,3453,108543,2396122
447100g,4471,g,Gasoline Stations,683,82242,1820716
447100h,4471,h,Gasoline Stations,65018,491659,10686171
447100i,4471,i,Gasoline Stations,249,502675,10631744
447110a,44711,a,Gasoline Stations with Convenience Stores,56460,848444,17673858
447110b,44711,b,Gasoline Stations with Convenience Stores,30164,66576,1511201
447110c,44711,c,Gasoline Stations with Convenience Stores,14965,98323,1940258
447110d,44711,d,Gasoline Stations with Convenience Stores,7665,98559,1957304
447110e,44711,e,Gasoline Stations with Convenience Stores,52794,263458,5408763
447110f,44711,f,Gasoline Stations with Convenience Stores,2864,87868,1817170
447110g,44711,g,Gasoline Stations with Convenience Stores,578,68600,1438954
447110h,44711,h,Gasoline Stations with Convenience Stores,56236,419926,8664887
447110i,44711,i,Gasoline Stations with Convenience Stores,224,428518,9008971
447190a,44719,a,Other Gasoline Stations,9525,145890,3644057
447190b,44719,b,Other Gasoline Stations,5031,10681,292045
447190c,44719,c,Other Gasoline Stations,2130,13774,384452
447190d,44719,d,Other Gasoline Stations,1045,12961,384073
447190e,44719,e,Other Gasoline Stations,8206,37416,1060570
447190f,44719,f,Other Gasoline Stations,825,20675,578952
447190g,44719,g,Other Gasoline Stations,341,13642,381762
447190h,44719,h,Other Gasoline Stations,9372,71733,2021284
447190i,44719,i,Other Gasoline Stations,153,74157,1622773
448000a,448,a,Clothing and Clothing Accessories Stores,54939,1666358,33182491
448000b,448,b,Clothing and Clothing Accessories Stores,35440,67816,1795692
448000c,448,c,Clothing and Clothing Accessories Stores,11518,76274,1892410
448000d,448,d,Clothing and Clothing Accessories Stores,4912,64804,1762332
448000e,448,e,Clothing and Clothing Accessories Stores,51870,208894,5450434
448000f,448,f,Clothing and Clothing Accessories Stores,2439,80220,2409764
448000g,448,g,Clothing and Clothing Accessories Stores,362,44740,1420408
448000h,448,h,Clothing and Clothing Accessories Stores,54671,333854,9280606
448000i,448,i,Clothing and Clothing Accessories Stores,268,1332504,23901885
448100a,4481,a,Clothing Stores,35700,1325045,24637069
448100b,4481,b,Clothing Stores,22659,43134,1019343
448100c,4481,c,Clothing Stores,7496,50200,1043519
448100d,4481,d,Clothing Stores,3351,44641,1016220
448100e,4481,e,Clothing Stores,33506,137975,3079082
448100f,4481,f,Clothing Stores,1726,56103,1469932
448100g,4481,g,Clothing Stores,261,31887,911592
448100h,4481,h,Clothing Stores,35493,225965,5460606
448100i,4481,i,Clothing Stores,207,1099080,19176463
448110a,44811,a,Men's Clothing Stores,3498,51232,1456550
448110b,44811,b,Men's Clothing Stores,2179,3893,118443
448110c,44811,c,Men's Clothing Stores,714,4515,141864
448110d,44811,d,Men's Clothing Stores,347,4306,140237
448110e,44811,e,Men's Clothing Stores,3240,12714,400544
448110f,44811,f,Men's Clothing Stores,178,5312,193477
448110g,44811,g,Men's Clothing Stores,36,3042,97859
448110h,44811,h,Men's Clothing Stores,3454,21068,691880
448110i,44811,i,Men's Clothing Stores,44,30164,764670
448120a,44812,a,Women's Clothing Stores,13171,302960,5195415
448120b,44812,b,Women's Clothing Stores,8366,16535,340349
448120c,44812,c,Women's Clothing Stores,2927,19695,357239
448120d,44812,d,Women's Clothing Stores,1141,15160,310544
448120e,44812,e,Women's Clothing Stores,12434,51390,1008132
448120f,44812,f,Women's Clothing Stores,560,17803,431013
448120g,44812,g,Women's Clothing Stores,89,10857,315520
448120h,44812,h,Women's Clothing Stores,13083,80050,1754665
448120i,44812,i,Women's Clothing Stores,88,222910,3440750
448130a,44813,a,Children's and Infants' Clothing Stores,1876,59945,899095
448130b,44813,b,Children's and Infants' Clothing Stores,1223,2378,63449
448130c,44813,c,Children's and Infants' Clothing Stores,367,2534,42171
448130d,44813,d,Children's and Infants' Clothing Stores,179,2408,37994
448130e,44813,e,Children's and Infants' Clothing Stores,1769,7320,143614
448130f,44813,f,Children's and Infants' Clothing Stores,83,2609,51121
448130g,44813,g,Children's and Infants' Clothing Stores,9,1195,24939
448130h,44813,h,Children's and Infants' Clothing Stores,1861,11124,219674
448130i,44813,i,Children's and Infants' Clothing Stores,15,48821,679421
448140a,44814,a,Family Clothing Stores,6710,730026,13172473
448140b,44814,b,Family Clothing Stores,3919,7040,184651
448140c,44814,c,Family Clothing Stores,1376,9100,199273
448140d,44814,d,Family Clothing Stores,756,9869,224434
448140e,44814,e,Family Clothing Stores,6051,26009,608358
448140f,44814,f,Family Clothing Stores,460,14181,390520
448140g,44814,g,Family Clothing Stores,94,9351,293500
448140h,44814,h,Family Clothing Stores,6605,49541,1292378
448140i,44814,i,Family Clothing Stores,105,680485,11880095
448150a,44815,a,Clothing Accessories Stores,3613,61769,1434706
448150b,44815,b,Clothing Accessories Stores,2586,4647,108925
448150c,44815,c,Clothing Accessories Stores,609,4038,86451
448150d,44815,d,Clothing Accessories Stores,241,3169,71111
448150e,44815,e,Clothing Accessories Stores,3436,11854,266487
448150f,44815,f,Clothing Accessories Stores,123,3398,88925
448150g,44815,g,Clothing Accessories Stores,28,2047,53855
448150h,44815,h,Clothing Accessories Stores,3587,17299,409267
448150i,44815,i,Clothing Accessories Stores,26,44470,1025439
448190a,44819,a,Other Clothing Stores,7166,119113,2478830
448190b,44819,b,Other Clothing Stores,4394,8641,203526
448190c,44819,c,Other Clothing Stores,1520,10318,216521
448190d,44819,d,Other Clothing Stores,729,9729,231900
448190e,44819,e,Other Clothing Stores,6643,28688,651947
448190f,44819,f,Other Clothing Stores,405,12800,314876
448190g,44819,g,Other Clothing Stores,72,5395,125919
448190h,44819,h,Other Clothing Stores,7120,46883,1092742
448190i,44819,i,Other Clothing Stores,46,72230,1386088
448200a,4482,a,Shoe Stores,4626,222520,4051345
448200b,4482,b,Shoe Stores,2402,4966,130552
448200c,4482,c,Shoe Stores,1140,7418,184516
448200d,4482,d,Shoe Stores,589,7494,191925
448200e,4482,e,Shoe Stores,4131,19878,506993
448200f,4482,f,Shoe Stores,385,12594,355818
448200g,4482,g,Shoe Stores,54,5328,164579
448200h,4482,h,Shoe Stores,4570,37800,1027390
448200i,4482,i,Shoe Stores,56,184720,3023955
448210a,44821,a,Shoe Stores,4626,222520,4051345
448210b,44821,b,Shoe Stores,2402,4966,130552
448210c,44821,c,Shoe Stores,1140,7418,184516
