UNIQUE_ID,NAICS_CODE,FIRM_SIZE_ALPHA,DESCRIPTION,Firms,Employment,Payroll
314994b,314994,b,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",40,74,4201
314994c,314994,c,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",24,167,5160
314994d,314994,d,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",17,259,9625
314994e,314994,e,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",81,500,18986
314994f,314994,f,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",36,1243,56963
314994g,314994,g,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",9,1927,89730
314994h,314994,h,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",126,3670,165679
314994i,314994,i,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",9,2571,143177
314999a,314999,a,All Other Miscellaneous Textile Product Mills,2453,29242,1039616
314999b,314999,b,All Other Miscellaneous Textile Product Mills,1492,2579,75561
314999c,314999,c,All Other Miscellaneous Textile Product Mills,421,2751,72822
314999d,314999,d,All Other Miscellaneous Textile Product Mills,247,3303,103304
314999e,314999,e,All Other Miscellaneous Textile Product Mills,2160,8633,251687
314999f,314999,f,All Other Miscellaneous Textile Product Mills,217,7856,275843
314999g,314999,g,All Other Miscellaneous Textile Product Mills,57,8751,334578
314999h,314999,h,All Other Miscellaneous Textile Product Mills,2434,25240,862108
314999i,314999,i,All Other Miscellaneous Textile Product Mills,19,4002,177508
315000a,315,a,Apparel Manufacturing,5411,84546,2619929
315000b,315,b,Apparel Manufacturing,2858,4637,151970
315000c,315,c,Apparel Manufacturing,964,6505,158852
315000d,315,d,Apparel Manufacturing,733,9917,263000
315000e,315,e,Apparel Manufacturing,4555,21059,573822
315000f,315,f,Apparel Manufacturing,665,25063,806965
315000g,315,g,Apparel Manufacturing,152,24491,812153
315000h,315,h,Apparel Manufacturing,5372,70613,2192940
315000i,315,i,Apparel Manufacturing,39,13933,426989
315100a,3151,a,Apparel Knitting Mills,208,10738,333913
315100b,3151,b,Apparel Knitting Mills,63,94,3788
315100c,3151,c,Apparel Knitting Mills,31,204,6483
315100d,3151,d,Apparel Knitting Mills,37,515,14930
315100e,3151,e,Apparel Knitting Mills,131,813,25201
315100f,3151,f,Apparel Knitting Mills,45,1830,52104
315100g,3151,g,Apparel Knitting Mills,27,4588,152956
315100h,3151,h,Apparel Knitting Mills,203,7231,230261
315100i,3151,i,Apparel Knitting Mills,5,3507,103652
315110a,31511,a,Hosiery and Sock Mills,114,8225,255240
315110b,31511,b,Hosiery and Sock Mills,28,50,1496
315110c,31511,c,Hosiery and Sock Mills,13,91,3299
315110d,31511,d,Hosiery and Sock Mills,26,362,11258
315110e,31511,e,Hosiery and Sock Mills,67,503,16053
315110f,31511,f,Hosiery and Sock Mills,27,1348,37239
315110g,31511,g,Hosiery and Sock Mills,16,3022,101572
315110h,31511,h,Hosiery and Sock Mills,110,4873,154864
315110i,31511,i,Hosiery and Sock Mills,4,3352,100376
315190a,31519,a,Other Apparel Knitting Mills,94,2513,78673
315190b,31519,b,Other Apparel Knitting Mills,35,44,2292
315190c,31519,c,Other Apparel Knitting Mills,18,113,3184
315190d,31519,d,Other Apparel Knitting Mills,11,153,3672
315190e,31519,e,Other Apparel Knitting Mills,64,310,9148
315190f,31519,f,Other Apparel Knitting Mills,18,482,14865
315190g,31519,g,Other Apparel Knitting Mills,11,1566,51384
315190h,31519,h,Other Apparel Knitting Mills,93,2358,75397
315200a,3152,a,Cut and Sew Apparel Manufacturing,4631,65613,2002513
315200b,3152,b,Cut and Sew Apparel Manufacturing,2472,4028,129801
315200c,3152,c,Cut and Sew Apparel Manufacturing,845,5689,135134
315200d,3152,d,Cut and Sew Apparel Manufacturing,634,8576,221362
315200e,3152,e,Cut and Sew Apparel Manufacturing,3951,18293,486297
315200f,3152,f,Cut and Sew Apparel Manufacturing,544,20345,661036
315200g,3152,g,Cut and Sew Apparel Manufacturing,110,17864,598077
315200h,3152,h,Cut and Sew Apparel Manufacturing,4605,56502,1745410
315200i,3152,i,Cut and Sew Apparel Manufacturing,26,9111,257103
315210a,31521,a,Cut and Sew Apparel Contractors,2823,29067,702002
315210b,31521,b,Cut and Sew Apparel Contractors,1590,2471,73259
315210c,31521,c,Cut and Sew Apparel Contractors,521,3506,70509
315210d,31521,d,Cut and Sew Apparel Contractors,383,5082,110519
315210e,31521,e,Cut and Sew Apparel Contractors,2494,11059,254287
315210f,31521,f,Cut and Sew Apparel Contractors,272,9678,228385
315210g,31521,g,Cut and Sew Apparel Contractors,51,7227,189770
315210h,31521,h,Cut and Sew Apparel Contractors,2817,27964,672442
315210i,31521,i,Cut and Sew Apparel Contractors,6,1103,29560
315220a,31522,a,Men’s and Boys’ Cut and Sew Apparel Manufacturing,434,15621,460704
315220b,31522,b,Men’s and Boys’ Cut and Sew Apparel Manufacturing,216,415,15608
315220c,31522,c,Men’s and Boys’ Cut and Sew Apparel Manufacturing,62,412,17748
315220d,31522,d,Men’s and Boys’ Cut and Sew Apparel Manufacturing,51,723,25472
315220e,31522,e,Men’s and Boys’ Cut and Sew Apparel Manufacturing,329,1550,58828
315220f,31522,f,Men’s and Boys’ Cut and Sew Apparel Manufacturing,64,2617,86146
315220g,31522,g,Men’s and Boys’ Cut and Sew Apparel Manufacturing,24,4650,132049
315220h,31522,h,Men’s and Boys’ Cut and Sew Apparel Manufacturing,417,8817,277023
315220i,31522,i,Men’s and Boys’ Cut and Sew Apparel Manufacturing,17,6804,183681
315240a,31524,a,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",949,13356,576698
315240b,31524,b,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",447,742,27092
315240c,31524,c,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",196,1299,34889
315240d,31524,d,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",138,1872,56115
315240e,31524,e,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",781,3913,118096
315240f,31524,f,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",142,5358,258710
315240g,31524,g,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",24,3512,182003
315240h,31524,h,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",947,12783,558809
315280a,31528,a,Other Cut and Sew Apparel Manufacturing,438,7569,263109
315280b,31528,b,Other Cut and Sew Apparel Manufacturing,219,400,13842
315280c,31528,c,Other Cut and Sew Apparel Manufacturing,67,472,11988
315280d,31528,d,Other Cut and Sew Apparel Manufacturing,65,899,29256
315280e,31528,e,Other Cut and Sew Apparel Manufacturing,351,1771,55086
315280f,31528,f,Other Cut and Sew Apparel Manufacturing,69,2692,87795
315280g,31528,g,Other Cut and Sew Apparel Manufacturing,13,2475,94255
315280h,31528,h,Other Cut and Sew Apparel Manufacturing,433,6938,237136
315280i,31528,i,Other Cut and Sew Apparel Manufacturing,5,631,25973
315900a,3159,a,Apparel Accessories and Other Apparel Manufacturing,577,8195,283503
315900b,3159,b,Apparel Accessories and Other Apparel Manufacturing,323,515,18381
315900c,3159,c,Apparel Accessories and Other Apparel Manufacturing,88,612,17235
315900d,3159,d,Apparel Accessories and Other Apparel Manufacturing,62,826,26708
315900e,3159,e,Apparel Accessories and Other Apparel Manufacturing,473,1953,62324
315900f,3159,f,Apparel Accessories and Other Apparel Manufacturing,77,2888,93825
315900g,3159,g,Apparel Accessories and Other Apparel Manufacturing,17,2039,61120
315900h,3159,h,Apparel Accessories and Other Apparel Manufacturing,567,6880,217269
315900i,3159,i,Apparel Accessories and Other Apparel Manufacturing,10,1315,66234
315990a,31599,a,Apparel Accessories and Other Apparel Manufacturing,577,8195,283503
315990b,31599,b,Apparel Accessories and Other Apparel Manufacturing,323,515,18381
315990c,31599,c,Apparel Accessories and Other Apparel Manufacturing,88,612,17235
315990d,31599,d,Apparel Accessories and Other Apparel Manufacturing,62,826,26708
315990e,31599,e,Apparel Accessories and Other Apparel Manufacturing,473,1953,62324
315990f,31599,f,Apparel Accessories and Other Apparel Manufacturing,77,2888,93825
315990g,31599,g,Apparel Accessories and Other Apparel Manufacturing,17,2039,61120
315990h,31599,h,Apparel Accessories and Other Apparel Manufacturing,567,6880,217269
315990i,31599,i,Apparel Accessories and Other Apparel Manufacturing,10,1315,66234
316000a,316,a,Leather and Allied Product Manufacturing,1128,25901,973863
316000b,316,b,Leather and Allied Product Manufacturing,593,1026,36887
316000c,316,c,Leather and Allied Product Manufacturing,185,1180,38865
316000d,316,d,Leather and Allied Product Manufacturing,141,1877,63878
316000e,316,e,Leather and Allied Product Manufacturing,919,4083,139630
316000f,316,f,Leather and Allied Product Manufacturing,153,5765,205290
316000g,316,g,Leather and Allied Product Manufacturing,36,6415,253910
316000h,316,h,Leather and Allied Product Manufacturing,1108,16263,598830
316000i,316,i,Leather and Allied Product Manufacturing,20,9638,375033
316100a,3161,a,Leather and Hide Tanning and Finishing,165,3339,142887
316100b,3161,b,Leather and Hide Tanning and Finishing,82,166,6336
316100c,3161,c,Leather and Hide Tanning and Finishing,26,156,5203
316100d,3161,d,Leather and Hide Tanning and Finishing,23,321,10643
316100e,3161,e,Leather and Hide Tanning and Finishing,131,643,22182
316100f,3161,f,Leather and Hide Tanning and Finishing,24,1099,48068
316100g,3161,g,Leather and Hide Tanning and Finishing,5,819,35261
316100h,3161,h,Leather and Hide Tanning and Finishing,160,2561,105511
316100i,3161,i,Leather and Hide Tanning and Finishing,5,778,37376
316110a,31611,a,Leather and Hide Tanning and Finishing,165,3339,142887
316110b,31611,b,Leather and Hide Tanning and Finishing,82,166,6336
316110c,31611,c,Leather and Hide Tanning and Finishing,26,156,5203
316110d,31611,d,Leather and Hide Tanning and Finishing,23,321,10643
316110e,31611,e,Leather and Hide Tanning and Finishing,131,643,22182
316110f,31611,f,Leather and Hide Tanning and Finishing,24,1099,48068
316110g,31611,g,Leather and Hide Tanning and Finishing,5,819,35261
316110h,31611,h,Leather and Hide Tanning and Finishing,160,2561,105511
316110i,31611,i,Leather and Hide Tanning and Finishing,5,778,37376
316200a,3162,a,Footwear Manufacturing,201,11306,424378
316200b,3162,b,Footwear Manufacturing,89,151,6131
316200c,3162,c,Footwear Manufacturing,23,157,6487
316200d,3162,d,Footwear Manufacturing,32,428,13870
316200e,3162,e,Footwear Manufacturing,144,736,26488
316200f,3162,f,Footwear Manufacturing,34,1393,45347
316200g,3162,g,Footwear Manufacturing,13,2109,72184
316200h,3162,h,Footwear Manufacturing,191,4238,144019
316200i,3162,i,Footwear Manufacturing,10,7068,280359
316210a,31621,a,Footwear Manufacturing,201,11306,424378
316210b,31621,b,Footwear Manufacturing,89,151,6131
316210c,31621,c,Footwear Manufacturing,23,157,6487
316210d,31621,d,Footwear Manufacturing,32,428,13870
316210e,31621,e,Footwear Manufacturing,144,736,26488
316210f,31621,f,Footwear Manufacturing,34,1393,45347
316210g,31621,g,Footwear Manufacturing,13,2109,72184
316210h,31621,h,Footwear Manufacturing,191,4238,144019
316210i,31621,i,Footwear Manufacturing,10,7068,280359
316900a,3169,a,Other Leather and Allied Product Manufacturing,764,11256,406598
316900b,3169,b,Other Leather and Allied Product Manufacturing,422,709,24420
316900c,3169,c,Other Leather and Allied Product Manufacturing,136,867,27175
316900d,3169,d,Other Leather and Allied Product Manufacturing,86,1128,39365
316900e,3169,e,Other Leather and Allied Product Manufacturing,644,2704,90960
316900f,3169,f,Other Leather and Allied Product Manufacturing,95,3273,111875
316900g,3169,g,Other Leather and Allied Product Manufacturing,18,3487,146465
316900h,3169,h,Other Leather and Allied Product Manufacturing,757,9464,349300
316900i,3169,i,Other Leather and Allied Product Manufacturing,7,1792,57298
316990a,31699,a,Other Leather and Allied Product Manufacturing,764,11256,406598
316990b,31699,b,Other Leather and Allied Product Manufacturing,422,709,24420
316990c,31699,c,Other Leather and Allied Product Manufacturing,136,867,27175
316990d,31699,d,Other Leather and Allied Product Manufacturing,86,1128,39365
316990e,31699,e,Other Leather and Allied Product Manufacturing,644,2704,90960
316990f,31699,f,Other Leather and Allied Product Manufacturing,95,3273,111875
316990g,31699,g,Other Leather and Allied Product Manufacturing,18,3487,146465
316990h,31699,h,Other Leather and Allied Product Manufacturing,757,9464,349300
316990i,31699,i,Other Leather and Allied Product Manufacturing,7,1792,57298
316992a,316992,a,Women's Handbag and Purse Manufacturing,98,1766,83080
316992b,316992,b,Women's Handbag and Purse Manufacturing,60,78,2798
316992c,316992,c,Women's Handbag and Purse Manufacturing,17,99,3045
316992d,316992,d,Women's Handbag and Purse Manufacturing,8,92,2976
316992e,316992,e,Women's Handbag and Purse Manufacturing,85,269,8819
316992f,316992,f,Women's Handbag and Purse Manufacturing,9,228,7173
316992g,316992,g,Women's Handbag and Purse Manufacturing,3,497,35770
316992h,316992,h,Women's Handbag and Purse Manufacturing,97,994,51762
316998a,316998,a,All Other Leather Good and Allied Product Manufacturing,666,9490,323518
316998b,316998,b,All Other Leather Good and Allied Product Manufacturing,362,631,21622
316998c,316998,c,All Other Leather Good and Allied Product Manufacturing,119,768,24130
316998d,316998,d,All Other Leather Good and Allied Product Manufacturing,78,1036,36389
316998e,316998,e,All Other Leather Good and Allied Product Manufacturing,559,2435,82141
316998f,316998,f,All Other Leather Good and Allied Product Manufacturing,86,3045,104702
316998g,316998,g,All Other Leather Good and Allied Product Manufacturing,15,2990,110695
316998h,316998,h,All Other Leather Good and Allied Product Manufacturing,660,8470,297538
316998i,316998,i,All Other Leather Good and Allied Product Manufacturing,6,1020,25980
321000a,321,a,Wood Product Manufacturing,12392,415151,17864187
321000b,321,b,Wood Product Manufacturing,4770,8432,357751
321000c,321,c,Wood Product Manufacturing,2208,14906,497965
321000d,321,d,Wood Product Manufacturing,2107,28731,1003841
321000e,321,e,Wood Product Manufacturing,9085,52069,1859557
321000f,321,f,Wood Product Manufacturing,2486,96915,3843328
321000g,321,g,Wood Product Manufacturing,611,89514,3812996
321000h,321,h,Wood Product Manufacturing,12182,238498,9515881
321000i,321,i,Wood Product Manufacturing,210,176653,8348306
321100a,3211,a,Sawmills and Wood Preservation,2750,90518,4193584
321100b,3211,b,Sawmills and Wood Preservation,968,1807,82005
321100c,3211,c,Sawmills and Wood Preservation,479,3270,107022
321100d,3211,d,Sawmills and Wood Preservation,489,6616,221936
321100e,3211,e,Sawmills and Wood Preservation,1936,11693,410963
321100f,3211,f,Sawmills and Wood Preservation,594,23295,945055
321100g,3211,g,Sawmills and Wood Preservation,161,22733,1077841
321100h,3211,h,Sawmills and Wood Preservation,2691,57721,2433859
321100i,3211,i,Sawmills and Wood Preservation,59,32797,1759725
321110a,32111,a,Sawmills and Wood Preservation,2750,90518,4193584
321110b,32111,b,Sawmills and Wood Preservation,968,1807,82005
321110c,32111,c,Sawmills and Wood Preservation,479,3270,107022
321110d,32111,d,Sawmills and Wood Preservation,489,6616,221936
321110e,32111,e,Sawmills and Wood Preservation,1936,11693,410963
321110f,32111,f,Sawmills and Wood Preservation,594,23295,945055
321110g,32111,g,Sawmills and Wood Preservation,161,22733,1077841
321110h,32111,h,Sawmills and Wood Preservation,2691,57721,2433859
321110i,32111,i,Sawmills and Wood Preservation,59,32797,1759725
321113a,321113,a,Sawmills,2468,79056,3675076
321113b,321113,b,Sawmills,883,1643,75572
321113c,321113,c,Sawmills,433,2947,93603
321113d,321113,d,Sawmills,441,5951,194964
321113e,321113,e,Sawmills,1757,10541,364139
321113f,321113,f,Sawmills,518,20514,824722
321113g,321113,g,Sawmills,140,20653,980772
321113h,321113,h,Sawmills,2415,51708,2169633
321113i,321113,i,Sawmills,53,27348,1505443
321114a,321114,a,Wood Preservation,292,11462,518508
321114b,321114,b,Wood Preservation,85,164,6433
321114c,321114,c,Wood Preservation,46,323,13419
321114d,321114,d,Wood Preservation,48,665,26972
321114e,321114,e,Wood Preservation,179,1152,46824
321114f,321114,f,Wood Preservation,78,2781,120333
321114g,321114,g,Wood Preservation,24,2080,97069
321114h,321114,h,Wood Preservation,281,6013,264226
321114i,321114,i,Wood Preservation,11,5449,254282
321200a,3212,a,"Veneer, Plywood, and Engineered Wood Product Manufacturing",1080,81765,3862215
321200b,3212,b,"Veneer, Plywood, and Engineered Wood Product Manufacturing",214,402,24181
321200c,3212,c,"Veneer, Plywood, and Engineered Wood Product Manufacturing",166,1159,42203
321200d,3212,d,"Veneer, Plywood, and Engineered Wood Product Manufacturing",170,2351,82032
321200e,3212,e,"Veneer, Plywood, and Engineered Wood Product Manufacturing",550,3912,148416
321200f,3212,f,"Veneer, Plywood, and Engineered Wood Product Manufacturing",328,13657,580548
321200g,3212,g,"Veneer, Plywood, and Engineered Wood Product Manufacturing",131,18140,797524
321200h,3212,h,"Veneer, Plywood, and Engineered Wood Product Manufacturing",1009,35709,1526488
321200i,3212,i,"Veneer, Plywood, and Engineered Wood Product Manufacturing",71,46056,2335727
321210a,32121,a,"Veneer, Plywood, and Engineered Wood Product Manufacturing",1080,81765,3862215
321210b,32121,b,"Veneer, Plywood, and Engineered Wood Product Manufacturing",214,402,24181
321210c,32121,c,"Veneer, Plywood, and Engineered Wood Product Manufacturing",166,1159,42203
321210d,32121,d,"Veneer, Plywood, and Engineered Wood Product Manufacturing",170,2351,82032
321210e,32121,e,"Veneer, Plywood, and Engineered Wood Product Manufacturing",550,3912,148416
321210f,32121,f,"Veneer, Plywood, and Engineered Wood Product Manufacturing",328,13657,580548
321210g,32121,g,"Veneer, Plywood, and Engineered Wood Product Manufacturing",131,18140,797524
321210h,32121,h,"Veneer, Plywood, and Engineered Wood Product Manufacturing",1009,35709,1526488
321210i,32121,i,"Veneer, Plywood, and Engineered Wood Product Manufacturing",71,46056,2335727
321211a,321211,a,Hardwood Veneer and Plywood Manufacturing,206,11803,501757
321211b,321211,b,Hardwood Veneer and Plywood Manufacturing,52,98,4497
321211c,321211,c,Hardwood Veneer and Plywood Manufacturing,28,199,7027
321211d,321211,d,Hardwood Veneer and Plywood Manufacturing,23,292,9617
321211e,321211,e,Hardwood Veneer and Plywood Manufacturing,103,589,21141
321211f,321211,f,Hardwood Veneer and Plywood Manufacturing,63,2563,109883
321211g,321211,g,Hardwood Veneer and Plywood Manufacturing,26,3938,146801
321211h,321211,h,Hardwood Veneer and Plywood Manufacturing,192,7090,277825
321211i,321211,i,Hardwood Veneer and Plywood Manufacturing,14,4713,223932
321212a,321212,a,Softwood Veneer and Plywood Manufacturing,55,14783,741347
321212b,321212,b,Softwood Veneer and Plywood Manufacturing,8,14,558
321212c,321212,c,Softwood Veneer and Plywood Manufacturing,4,28,680
321212d,321212,d,Softwood Veneer and Plywood Manufacturing,6,77,3379
321212e,321212,e,Softwood Veneer and Plywood Manufacturing,18,119,4617
321212f,321212,f,Softwood Veneer and Plywood Manufacturing,12,430,21687
321212g,321212,g,Softwood Veneer and Plywood Manufacturing,14,2772,137074
321212h,321212,h,Softwood Veneer and Plywood Manufacturing,44,3321,163378
321212i,321212,i,Softwood Veneer and Plywood Manufacturing,11,11462,577969
321213a,321213,a,Engineered Wood Member (except Truss) Manufacturing,101,6178,355179
321213b,321213,b,Engineered Wood Member (except Truss) Manufacturing,21,37,1976
321213c,321213,c,Engineered Wood Member (except Truss) Manufacturing,17,125,6461
321213d,321213,d,Engineered Wood Member (except Truss) Manufacturing,14,204,8160
321213e,321213,e,Engineered Wood Member (except Truss) Manufacturing,52,366,16597
321213f,321213,f,Engineered Wood Member (except Truss) Manufacturing,22,906,39798
321213g,321213,g,Engineered Wood Member (except Truss) Manufacturing,11,1238,68903
321213h,321213,h,Engineered Wood Member (except Truss) Manufacturing,85,2510,125298
321213i,321213,i,Engineered Wood Member (except Truss) Manufacturing,16,3668,229881
321214a,321214,a,Truss Manufacturing,615,33686,1379195
321214b,321214,b,Truss Manufacturing,99,192,14655
321214c,321214,c,Truss Manufacturing,97,670,22681
321214d,321214,d,Truss Manufacturing,112,1578,54177
321214e,321214,e,Truss Manufacturing,308,2440,91513
321214f,321214,f,Truss Manufacturing,205,8731,363111
321214g,321214,g,Truss Manufacturing,73,7713,329005
321214h,321214,h,Truss Manufacturing,586,18884,783629
321214i,321214,i,Truss Manufacturing,29,14802,595566
321219a,321219,a,Reconstituted Wood Product Manufacturing,139,15315,884737
321219b,321219,b,Reconstituted Wood Product Manufacturing,34,61,2495
321219c,321219,c,Reconstituted Wood Product Manufacturing,20,137,5354
321219d,321219,d,Reconstituted Wood Product Manufacturing,15,200,6699
321219e,321219,e,Reconstituted Wood Product Manufacturing,69,398,14548
321219f,321219,f,Reconstituted Wood Product Manufacturing,26,1027,46069
321219g,321219,g,Reconstituted Wood Product Manufacturing,17,2479,115741
321219h,321219,h,Reconstituted Wood Product Manufacturing,112,3904,176358
321219i,321219,i,Reconstituted Wood Product Manufacturing,27,11411,708379
321900a,3219,a,Other Wood Product Manufacturing,8692,242868,9808388
321900b,3219,b,Other Wood Product Manufacturing,3588,6223,251565
321900c,3219,c,Other Wood Product Manufacturing,1564,10477,348740
321900d,3219,d,Other Wood Product Manufacturing,1448,19764,699873
321900e,3219,e,Other Wood Product Manufacturing,6600,36464,1300178
321900f,3219,f,Other Wood Product Manufacturing,1585,59963,2317725
321900g,3219,g,Other Wood Product Manufacturing,366,48641,1937631
321900h,3219,h,Other Wood Product Manufacturing,8551,145068,5555534
321900i,3219,i,Other Wood Product Manufacturing,141,97800,4252854
321910a,32191,a,Millwork,3118,110476,4656826
321910b,32191,b,Millwork,1151,2117,89627
321910c,32191,c,Millwork,576,3858,137377
321910d,32191,d,Millwork,536,7315,273867
321910e,32191,e,Millwork,2263,13290,500871
321910f,32191,f,Millwork,616,22845,911644
321910g,32191,g,Millwork,147,18807,764517
321910h,32191,h,Millwork,3026,54942,2177032
321910i,32191,i,Millwork,92,55534,2479794
321911a,321911,a,Wood Window and Door Manufacturing,958,55645,2482580
321911b,321911,b,Wood Window and Door Manufacturing,274,526,29654
321911c,321911,c,Wood Window and Door Manufacturing,216,1447,55665
321911d,321911,d,Wood Window and Door Manufacturing,186,2538,96811
321911e,321911,e,Wood Window and Door Manufacturing,676,4511,182130
321911f,321911,f,Wood Window and Door Manufacturing,186,6908,287040
321911g,321911,g,Wood Window and Door Manufacturing,57,8048,348860
321911h,321911,h,Wood Window and Door Manufacturing,919,19467,818030
321911i,321911,i,Wood Window and Door Manufacturing,39,36178,1664550
321912a,321912,a,"Cut Stock, Resawing Lumber, and Planing",741,22789,915182
321912b,321912,b,"Cut Stock, Resawing Lumber, and Planing",230,408,13880
321912c,321912,c,"Cut Stock, Resawing Lumber, and Planing",117,813,24760
321912d,321912,d,"Cut Stock, Resawing Lumber, and Planing",113,1528,50105
321912e,321912,e,"Cut Stock, Resawing Lumber, and Planing",460,2749,88745
321912f,321912,f,"Cut Stock, Resawing Lumber, and Planing",201,7484,277368
321912g,321912,g,"Cut Stock, Resawing Lumber, and Planing",43,4177,169512
321912h,321912,h,"Cut Stock, Resawing Lumber, and Planing",704,14410,535625
321912i,321912,i,"Cut Stock, Resawing Lumber, and Planing",37,8379,379557
321918a,321918,a,Other Millwork (including Flooring),1448,32042,1259064
321918b,321918,b,Other Millwork (including Flooring),647,1183,46093
321918c,321918,c,Other Millwork (including Flooring),243,1598,56952
321918d,321918,d,Other Millwork (including Flooring),237,3249,126951
321918e,321918,e,Other Millwork (including Flooring),1127,6030,229996
321918f,321918,f,Other Millwork (including Flooring),231,8453,347236
321918g,321918,g,Other Millwork (including Flooring),53,6582,246145
321918h,321918,h,Other Millwork (including Flooring),1411,21065,823377
321918i,321918,i,Other Millwork (including Flooring),37,10977,435687
321920a,32192,a,Wood Container and Pallet Manufacturing,2308,56988,1998839
321920b,32192,b,Wood Container and Pallet Manufacturing,738,1413,53720
321920c,32192,c,Wood Container and Pallet Manufacturing,427,2871,86809
321920d,32192,d,Wood Container and Pallet Manufacturing,466,6399,205675
321920e,32192,e,Wood Container and Pallet Manufacturing,1631,10683,346204
321920f,32192,f,Wood Container and Pallet Manufacturing,543,20317,706252
321920g,32192,g,Wood Container and Pallet Manufacturing,120,14742,540015
321920h,32192,h,Wood Container and Pallet Manufacturing,2294,45742,1592471
321920i,32192,i,Wood Container and Pallet Manufacturing,14,11246,406368
321990a,32199,a,All Other Wood Product Manufacturing,3314,75404,3152723
321990b,32199,b,All Other Wood Product Manufacturing,1699,2693,108218
321990c,32199,c,All Other Wood Product Manufacturing,561,3748,124554
321990d,32199,d,All Other Wood Product Manufacturing,447,6050,220331
321990e,32199,e,All Other Wood Product Manufacturing,2707,12491,453103
321990f,32199,f,All Other Wood Product Manufacturing,435,16801,699829
321990g,32199,g,All Other Wood Product Manufacturing,114,15092,633099
321990h,32199,h,All Other Wood Product Manufacturing,3256,44384,1786031
321990i,32199,i,All Other Wood Product Manufacturing,58,31020,1366692
321991a,321991,a,Manufactured Home (Mobile Home) Manufacturing,158,23728,1009219
321991b,321991,b,Manufactured Home (Mobile Home) Manufacturing,46,71,9860
321991c,321991,c,Manufactured Home (Mobile Home) Manufacturing,16,102,3994
321991d,321991,d,Manufactured Home (Mobile Home) Manufacturing,17,245,10189
321991e,321991,e,Manufactured Home (Mobile Home) Manufacturing,79,418,24043
321991f,321991,f,Manufactured Home (Mobile Home) Manufacturing,41,1990,79511
321991g,321991,g,Manufactured Home (Mobile Home) Manufacturing,26,4118,165584
321991h,321991,h,Manufactured Home (Mobile Home) Manufacturing,146,6526,269138
321991i,321991,i,Manufactured Home (Mobile Home) Manufacturing,12,17202,740081
321992a,321992,a,Prefabricated Wood Building Manufacturing,570,19065,867993
321992b,321992,b,Prefabricated Wood Building Manufacturing,215,369,16313
321992c,321992,c,Prefabricated Wood Building Manufacturing,96,678,24579
321992d,321992,d,Prefabricated Wood Building Manufacturing,100,1310,49056
321992e,321992,e,Prefabricated Wood Building Manufacturing,411,2357,89948
321992f,321992,f,Prefabricated Wood Building Manufacturing,109,4316,207441
321992g,321992,g,Prefabricated Wood Building Manufacturing,32,4509,191428
321992h,321992,h,Prefabricated Wood Building Manufacturing,552,11182,488817
321992i,321992,i,Prefabricated Wood Building Manufacturing,18,7883,379176
321999a,321999,a,All Other Miscellaneous Wood Product Manufacturing,2598,32611,1275511
321999b,321999,b,All Other Miscellaneous Wood Product Manufacturing,1438,2253,82045
321999c,321999,c,All Other Miscellaneous Wood Product Manufacturing,449,2968,95981
321999d,321999,d,All Other Miscellaneous Wood Product Manufacturing,330,4495,161086
321999e,321999,e,All Other Miscellaneous Wood Product Manufacturing,2217,9716,339112
321999f,321999,f,All Other Miscellaneous Wood Product Manufacturing,285,10495,412877
321999g,321999,g,All Other Miscellaneous Wood Product Manufacturing,61,6465,276087
321999h,321999,h,All Other Miscellaneous Wood Product Manufacturing,2563,26676,1028076
321999i,321999,i,All Other Miscellaneous Wood Product Manufacturing,35,5935,247435
322000a,322,a,Paper Manufacturing,2444,344537,22361275
322000b,322,b,Paper Manufacturing,485,884,72133
322000c,322,c,Paper Manufacturing,268,1829,81389
322000d,322,d,Paper Manufacturing,352,4946,219304
322000e,322,e,Paper Manufacturing,1105,7659,372826
322000f,322,f,Paper Manufacturing,802,36720,1839369
322000g,322,g,Paper Manufacturing,355,59855,3380171
322000h,322,h,Paper Manufacturing,2262,104234,5592366
322000i,322,i,Paper Manufacturing,182,240303,16768909
322100a,3221,a,"Pulp, Paper, and Paperboard Mills",237,98958,8233734
322100b,3221,b,"Pulp, Paper, and Paperboard Mills",46,75,18599
322100c,3221,c,"Pulp, Paper, and Paperboard Mills",17,110,6751
322100d,3221,d,"Pulp, Paper, and Paperboard Mills",24,303,12498
322100e,3221,e,"Pulp, Paper, and Paperboard Mills",87,488,37848
